,PseudoTime1,PseudoTime2
E703_191,0.2381,
E727_527,0.65915,
E1596_717,0.8972399999999999,
E697_749,0.93734,
E418_718,0.8985,
E1058_515,,0.6441100000000001
E1173_636,0.79574,
E1975_203,0.25313,
E1532_390,0.48746999999999996,
E283_636,0.79574,
E335_781,0.97744,
E753_15,0.01754,
E981_685,,0.85714
E936_721,0.9022600000000001,
E786_397,0.49623999999999996,
E582_382,,0.47744
E688_15,,0.01754
E585_39,0.047619999999999996,
E1699_223,0.2782,
E1425_382,0.47744,
E1650_142,0.17669,
E503_254,0.31704,
E1199_8,0.00877,
E1322_147,0.18295999999999998,
E1312_596,0.74561,
E318_768,,0.96115
E1712_743,0.9298200000000001,
E1945_256,0.31955,
E829_412,0.5150399999999999,
E314_366,0.45738999999999996,
E1272_507,,0.6340899999999999
E1244_572,0.71554,
E1691_437,0.54637,
E1695_239,0.29825,
E1780_382,0.47744,
E1382_101,0.12531,
E608_184,0.22931999999999997,
E1286_221,0.27569,
E705_448,0.56015,
E1891_280,0.34962,
E1126_799,1.0,
E715_323,0.40351,
E225_236,0.29449000000000003,
E1436_386,0.48246000000000006,
E194_667,0.8345899999999999,
E1517_645,0.80702,
E1654_446,,0.5576399999999999
E1663_170,0.21178000000000002,
E133_68,,0.08396
E884_769,0.96241,
E1144_271,0.33835,
E655_309,0.38595999999999997,
E1710_645,0.80702,
E468_265,0.33083,
E1082_173,0.21554,
E807_692,0.8659100000000001,
E1252_600,0.75063,
E1350_435,0.54386,
E1828_86,0.10652,
E1976_221,0.27569,
E1895_737,0.9223100000000001,
E1133_124,0.15414,
E889_697,,0.87218
E1515_632,,0.79073
E1203_53,0.06516,
E507_140,0.17419,
E554_662,0.8283200000000001,
E1685_193,0.2406,
E1582_767,0.9599,
E426_566,,0.70802
E170_351,,0.4386
E1813_538,0.67293,
E874_420,0.5250600000000001,
E803_265,0.33083,
E599_720,0.9009999999999999,
E1738_146,0.1817,
E1589_564,,0.7055100000000001
E785_452,0.56516,
E1099_565,0.70677,
E259_745,0.9323299999999999,
E301_516,0.64536,
E1016_32,0.03885,
E672_714,0.8934799999999999,
E262_372,0.46491000000000005,
E1635_363,0.45363000000000003,
E1326_707,0.88471,
E73_304,0.3797,
E1264_203,0.25313,
E359_646,0.8082699999999999,
E538_600,0.75063,
E879_415,0.5188,
E191_354,,0.44236000000000003
E1354_599,0.74937,
E726_269,,0.33584
E794_659,,0.8245600000000001
E310_551,,0.6892199999999999
E1325_753,0.9423600000000001,
E1357_428,0.53509,
E380_723,0.90476,
E1036_321,0.401,
E1609_160,0.19925,
E1396_131,0.16291,
E1647_562,0.70301,
E1679_564,,0.7055100000000001
E628_417,,0.5213
E1472_425,0.53133,
E1682_586,0.7330800000000001,
E960_546,,0.68296
E904_501,0.62657,
E885_390,0.48746999999999996,
E721_344,,0.42982
E1937_207,0.25815,
E547_134,0.16667,
E1299_189,0.23559000000000002,
E512_723,0.90476,
E1576_136,0.16917000000000001,
E825_655,0.81955,
E1375_541,0.67669,
E1999_28,0.03383,
E1586_667,,0.8345899999999999
E1910_103,0.12782000000000002,
E568_277,0.34586,
E1391_331,0.41353,
E1190_567,0.70927,
E1192_654,0.8183,
E882_37,0.045110000000000004,
E1553_215,0.26816999999999996,
E1113_531,0.6641600000000001,
E621_161,0.2005,
E1120_33,0.0401,
E1795_256,0.31955,
E496_650,0.81328,
E374_253,,0.31579
E1851_551,0.6892199999999999,
E932_73,0.09022999999999999,
E365_326,0.40726999999999997,
E1270_731,,0.91479
E399_189,,0.23559000000000002
E1240_641,,0.80201
E1794_552,0.69048,
E601_358,0.44737,
E1944_737,0.9223100000000001,
E767_685,0.85714,
E257_621,0.77694,
E1124_334,0.41728999999999994,
E386_572,,0.71554
E1130_624,0.7807,
E871_144,0.1792,
E737_758,0.94862,
E1095_199,,0.24811999999999998
E1433_640,,0.80075
E690_224,0.27945,
E910_736,0.92105,
E574_544,,0.68045
E210_794,0.9937299999999999,
E1032_752,0.9411,
E14_84,0.10400999999999999,
E692_712,,0.8909799999999999
E1742_764,0.95614,
E1075_574,0.71805,
E1103_297,0.37093000000000004,
E1310_789,0.9874700000000001,
E1789_372,0.46491000000000005,
E1220_622,,0.7782
E149_383,0.4787,
E1061_277,,0.34586
E1345_730,0.91353,
E1776_340,0.42481,
E127_281,0.35088,
E1593_8,0.00877,
E1473_223,0.2782,
E546_365,0.45614,
E1496_757,,0.94737
E1926_779,,0.9749399999999999
E946_190,0.23684000000000002,
E1292_613,0.7669199999999999,
E457_599,,0.74937
E1610_130,0.16165,
E1139_524,,0.6553899999999999
E1595_116,0.14411,
E1486_638,,0.79825
E406_528,,0.6604
E520_496,0.6203,
E414_15,0.01754,
E277_372,,0.46491000000000005
E183_465,0.58145,
E408_621,,0.77694
E486_105,0.13033,
E249_77,0.09523999999999999,
E454_143,0.17794000000000001,
E1538_509,0.63659,
E1759_162,0.20175,
E659_706,0.88346,
E617_420,0.5250600000000001,
E391_108,0.13409000000000001,
E594_209,0.26065,
E1545_371,0.46366,
E446_203,0.25313,
E1930_276,0.34460999999999997,
E835_439,,0.54887
E956_618,0.77318,
E911_682,0.8533799999999999,
E1774_470,0.58772,
E33_147,0.18295999999999998,
E1974_256,0.31955,
E1730_364,0.45488999999999996,
E27_745,0.9323299999999999,
E634_381,0.47618999999999995,
E917_457,0.57143,
E22_270,0.33709,
E650_585,,0.73183
E966_746,0.93358,
E1331_311,0.38847,
E862_472,,0.59023
E1134_404,0.5050100000000001,
E376_445,0.5563899999999999,
E1226_152,0.18922,
E1736_310,0.38722,
E509_616,0.77068,
E1645_714,0.8934799999999999,
E1797_124,0.15414,
E467_132,,0.16416
E30_785,0.98246,
E392_355,0.44361000000000006,
E483_335,,0.41855
E456_145,0.18045,
E1599_132,,0.16416
E657_640,0.80075,
E411_229,0.28570999999999996,
E144_597,0.74687,
E1696_389,0.48622,
E155_158,,0.19674
E256_45,0.055139999999999995,
E1377_213,0.26566,
E35_237,0.29574,
E334_332,,0.41478999999999994
E1482_472,0.59023,
E1137_423,0.52882,
E1915_194,0.24185,
E1921_271,0.33835,
E1477_577,0.7218,
E597_166,0.20676999999999998,
E575_619,,0.77444
E1172_366,,0.45738999999999996
E1752_222,0.27694,
E40_271,0.33835,
E1516_492,0.61529,
E134_560,,0.7005
E1385_231,,0.28822
E815_218,0.27193,
E1822_704,0.88095,
E1440_497,0.62155,
E1819_463,0.57895,
E1988_92,,0.11404
E684_114,0.1416,
E1005_87,0.10777,
E1658_91,0.11277999999999999,
E1556_6,0.00627,
E1698_496,,0.6203
E1442_58,0.07143,
E725_753,0.9423600000000001,
E896_527,0.65915,
E331_132,0.16416,
E281_715,0.89474,
E535_62,0.07644,
E1649_331,0.41353,
E62_403,0.50376,
E1055_667,,0.8345899999999999
E1758_751,0.93985,
E1344_414,0.51754,
E1700_649,0.81203,
E567_45,0.055139999999999995,
E606_255,0.3183,
E447_649,0.81203,
E153_387,0.48371000000000003,
E1327_571,0.71429,
E1212_333,0.41603999999999997,
E1531_184,0.22931999999999997,
E1613_767,0.9599,
E1231_649,0.81203,
E1494_186,0.23183,
E1719_667,,0.8345899999999999
E1754_171,,0.21303000000000002
E103_632,0.79073,
E729_344,0.42982,
E1542_92,0.11404,
E1488_762,0.95363,
E220_653,0.81704,
E15_675,0.8446100000000001,
E150_147,0.18295999999999998,
E1757_187,0.23308,
E1784_234,0.29198,
E901_536,,0.67043
E181_400,0.5,
E1004_773,,0.9674200000000001
E664_306,0.38221,
E1260_15,,0.01754
E653_754,0.9436100000000001,
E1154_374,0.46742,
E28_147,0.18295999999999998,
E777_67,0.08271,
E137_630,,0.78822
E609_517,0.64662,
E1660_510,0.63784,
E286_473,,0.59148
E926_75,,0.09272999999999999
E1939_506,0.63283,
E203_629,0.78697,
E3_565,,0.70677
E1448_130,0.16165,
E1707_602,,0.75313
E1256_505,0.63158,
E1793_280,0.34962,
E1867_189,0.23559000000000002,
E1873_90,,0.11152999999999999
E1072_341,,0.42607
E201_107,,0.13283
E928_370,0.46241000000000004,
E1687_788,0.9862200000000001,
E1718_563,,0.70426
E1361_312,0.38971999999999996,
E1441_107,0.13283,
E1764_763,0.95489,
E1925_667,0.8345899999999999,
E1026_43,0.052629999999999996,
E1857_384,,0.47995
E1675_261,0.32581,
E66_766,0.95865,
E124_389,0.48622,
E492_138,0.17168,
E1229_395,0.49373,
E1620_650,,0.81328
E610_494,0.61779,
E633_286,0.35714,
E819_146,,0.1817
E611_312,,0.38971999999999996
E846_221,0.27569,
E1856_107,,0.13283
E1162_145,,0.18045
E348_258,,0.32206
E430_54,0.06642,
E1282_747,0.93484,
E958_188,0.23434000000000002,
E863_431,0.53885,
E1879_554,0.69298,
E1842_702,0.87845,
E779_420,0.5250600000000001,
E111_51,0.06266000000000001,
E1200_127,0.15789,
E1461_355,0.44361000000000006,
E1077_748,0.93609,
E39_239,0.29825,
E762_520,0.6503800000000001,
E199_278,0.34712,
E1600_552,,0.69048
E1894_757,0.94737,
E943_586,0.7330800000000001,
E455_754,,0.9436100000000001
E477_21,,0.02506
E1664_205,0.25564000000000003,
E899_29,,0.035089999999999996
E1294_437,,0.54637
E1366_622,0.7782,
E773_399,0.49875,
E1285_167,0.20801999999999998,
E1348_64,0.07895,
E839_286,0.35714,
E600_405,0.50627,
E338_405,0.50627,
E1972_594,,0.74311
E117_162,,0.20175
E349_294,,0.36717
E1753_296,0.36967,
E400_224,0.27945,
E579_467,0.58396,
E1355_188,0.23434000000000002,
E1271_492,0.61529,
E347_683,0.85464,
E660_144,0.1792,
E1034_336,,0.4198
E1298_498,0.6228100000000001,
E162_510,,0.63784
E810_438,,0.54762
E1107_472,0.59023,
E1880_523,0.6541399999999999,
E709_25,0.030080000000000003,
E434_22,0.02632,
E1459_597,0.74687,
E32_340,0.42481,
E429_212,0.26441,
E484_408,0.51003,
E1410_528,0.6604,
E822_213,0.26566,
E635_381,0.47618999999999995,
E755_474,,0.59273
E620_180,0.22430999999999998,
E1626_583,0.72932,
E641_654,0.8183,
E1311_316,0.39474000000000004,
E1728_284,,0.35464
E354_379,,0.47368000000000005
E1967_311,0.38847,
E1427_372,0.46491000000000005,
E1689_184,0.22931999999999997,
E1324_1,0.0,
E1317_211,0.26316,
E1065_107,0.13283,
E730_616,0.77068,
E1511_224,0.27945,
E422_167,0.20801999999999998,
E850_215,0.26816999999999996,
E522_194,,0.24185
E544_651,0.8145399999999999,
E363_632,0.79073,
E353_658,0.82331,
E1969_568,0.71053,
E74_674,,0.84336
E1518_730,,0.91353
E953_121,0.15037999999999999,
E1092_425,0.53133,
E1983_444,,0.55514
E505_298,0.37218,
E1694_259,0.32331,
E537_103,0.12782000000000002,
E689_712,,0.8909799999999999
E720_691,,0.86466
E1025_516,0.64536,
E940_796,0.99624,
E630_183,0.22807,
E1238_680,0.85088,
E1403_158,0.19674,
E1108_749,0.93734,
E193_576,0.72055,
E499_169,0.21053000000000002,
E394_207,0.25815,
E1135_448,0.56015,
E341_12,0.01378,
E513_168,0.20926999999999998,
E161_747,,0.93484
E1661_101,0.12531,
E1746_204,0.25439,
E381_210,0.2619,
E999_694,,0.8684200000000001
E223_214,0.26692,
E1243_486,0.60777,
E1871_215,0.26816999999999996,
E1580_267,0.33333,
E1986_19,0.02256,
E797_326,0.40726999999999997,
E432_462,0.5776899999999999,
E81_230,0.28697,
E319_681,,0.8521299999999999
E1616_765,0.95739,
E94_316,0.39474000000000004,
E1978_138,0.17168,
E1119_320,0.39975,
E1121_250,0.31203000000000003,
E1888_194,0.24185,
E1492_622,,0.7782
E291_334,0.41728999999999994,
E1452_704,0.88095,
E1125_588,,0.73559
E511_45,,0.055139999999999995
E1373_237,0.29574,
E670_767,0.9599,
E844_438,,0.54762
E1380_39,0.047619999999999996,
E677_38,0.04637,
E346_207,0.25815,
E985_662,0.8283200000000001,
E551_233,0.29073000000000004,
E1221_334,,0.41728999999999994
E1815_1,0.0,
E464_2,0.00125,
E1444_278,0.34712,
E1330_60,,0.07393
E927_503,0.62907,
E1529_118,,0.14662
E1527_264,,0.32957
E1059_625,0.78195,
E648_83,0.10275999999999999,
E227_251,0.31328,
E466_583,,0.72932
E1493_679,0.84962,
E1449_86,0.10652,
E451_207,0.25815,
E151_786,,0.9837100000000001
E1935_327,,0.40852
E570_401,,0.50125
E1429_696,0.87093,
E245_256,0.31955,
E1802_487,0.60902,
E1097_136,0.16917000000000001,
E700_748,,0.93609
E1248_88,0.10902,
E1303_639,0.7995,
E991_636,,0.79574
E558_408,0.51003,
E1557_245,0.30576,
E808_567,,0.70927
E1050_673,,0.84211
E1426_135,0.16792,
E284_175,0.21805,
E1491_32,0.03885,
E521_373,,0.46617
E471_430,0.53759,
E1618_671,0.8396,
E1547_284,,0.35464
E980_365,,0.45614
E8_791,0.9899700000000001,
E1017_47,,0.05764
E236_557,0.6967399999999999,
E1224_785,0.98246,
E270_65,,0.0802
E588_288,0.35965,
E1697_791,0.9899700000000001,
E1347_386,0.48246000000000006,
E823_794,,0.9937299999999999
E48_587,0.73434,
E1038_294,0.36717,
E809_641,0.80201,
E433_74,0.09147999999999999,
E1309_797,0.99749,
E1037_452,0.56516,
E396_249,0.31078,
E1581_139,,0.17293
E1320_573,0.7167899999999999,
E345_515,0.6441100000000001,
E1048_279,,0.34836999999999996
E518_738,0.92356,
E1245_453,0.56642,
E1743_367,0.45865,
E419_725,0.90727,
E1259_764,0.95614,
E370_199,,0.24811999999999998
E444_88,,0.10902
E102_73,0.09022999999999999,
E1708_489,,0.61153
E598_41,0.05013,
E1335_708,0.8859600000000001,
E669_1,0.0,
E578_83,,0.10275999999999999
E1918_686,0.8584,
E742_604,,0.75564
E1846_103,0.12782000000000002,
E1466_577,0.7218,
E1997_26,0.031330000000000004,
E37_368,0.4599,
E873_119,0.14787,
E420_490,0.61278,
E1110_432,,0.5401
E1805_231,0.28822,
E968_36,,0.04386
E1114_683,0.85464,
E1913_514,0.64286,
E1378_13,0.015040000000000001,
E532_535,,0.6691699999999999
E231_753,0.9423600000000001,
E1080_652,,0.81579
E1262_378,0.47243,
E869_35,0.04261,
E267_137,0.17043,
E590_527,0.65915,
E1081_392,,0.48996999999999996
E1788_354,,0.44236000000000003
E1318_778,0.9736799999999999,
E1903_533,,0.66667
E1625_14,0.01629,
E1030_253,0.31579,
E1639_110,0.13659000000000002,
E67_315,0.39348,
E1751_37,0.045110000000000004,
E1734_300,,0.37469
E1117_604,0.75564,
E1468_438,0.54762,
E859_12,0.01378,
E222_381,,0.47618999999999995
E1817_391,0.48872,
E1796_457,0.57143,
E1485_24,0.02882,
E239_627,0.78446,
E1592_740,0.9260700000000001,
E746_279,0.34836999999999996,
E1916_206,0.25689,
E529_532,,0.6654100000000001
E523_194,,0.24185
E1950_434,0.54261,
E828_410,,0.51253
E984_772,0.9661700000000001,
E324_752,0.9411,
E1115_329,0.41103,
E1807_44,0.05388,
E1977_335,,0.41855
E356_70,0.08647,
E327_356,0.44486000000000003,
E393_614,0.76817,
E1308_622,,0.7782
E389_220,,0.27444
E1816_539,0.67419,
E1575_494,,0.61779
E1290_119,0.14787,
E1151_744,,0.9310799999999999
E694_403,0.50376,
E88_788,,0.9862200000000001
E321_709,0.8872200000000001,
E42_382,0.47744,
E403_755,0.94486,
E1085_241,0.30075,
E1046_787,0.9849600000000001,
E287_650,0.81328,
E253_165,0.20551,
E146_249,0.31078,
E425_435,0.54386,
E1023_603,0.75439,
E1973_671,0.8396,
E1183_652,,0.81579
E190_172,0.21429,
E886_319,0.3985,
E1073_315,0.39348,
E1071_297,0.37093000000000004,
E141_135,0.16792,
E1407_217,0.27068000000000003,
E1078_702,0.87845,
E1018_373,0.46617,
E602_639,0.7995,
E302_67,,0.08271
E566_155,0.19297999999999998,
E1678_774,0.96867,
E1756_256,0.31955,
E1964_54,,0.06642
E1500_183,,0.22807
E1725_308,0.38471,
E804_594,0.74311,
E637_462,,0.5776899999999999
E487_35,0.04261,
E1368_167,0.20801999999999998,
E1564_51,0.06266000000000001,
E158_146,,0.1817
E1617_56,0.06892000000000001,
E1321_304,,0.3797
E1182_380,0.47494,
E89_371,,0.46366
E1943_243,0.30326,
E437_179,0.22305999999999998,
E750_248,0.30951999999999996,
E1261_419,,0.52381
E923_495,0.61905,
E1349_161,,0.2005
E716_471,,0.58897
E656_727,0.9097700000000001,
E890_450,,0.56266
E586_326,,0.40726999999999997
E651_548,,0.6854600000000001
E1153_463,0.57895,
E1288_468,0.58521,
E1360_103,0.12782000000000002,
E1412_421,0.52632,
E1552_439,0.54887,
E1185_15,0.01754,
E1029_26,0.031330000000000004,
E1904_678,0.8483700000000001,
E1598_109,0.13534000000000002,
E409_403,0.50376,
E1550_693,0.8671700000000001,
E1131_475,0.5939800000000001,
E916_279,0.34836999999999996,
E1128_635,,0.7944899999999999
E1090_756,,0.9461200000000001
E676_768,0.96115,
E51_556,0.6954899999999999,
E1234_628,0.78571,
E562_382,0.47744,
E515_741,,0.92732
E502_732,,0.91604
E827_366,,0.45738999999999996
E592_641,0.80201,
E1329_564,0.7055100000000001,
E1577_179,0.22305999999999998,
E900_123,0.15288,
E108_307,,0.38345999999999997
E290_782,0.9787,
E480_261,,0.32581
E288_623,0.77945,
E1406_6,0.00627,
E156_60,0.07393,
E1982_612,,0.76566
E696_193,0.2406,
E1706_720,0.9009999999999999,
E1994_635,,0.7944899999999999
E96_93,0.11529,
E481_333,0.41603999999999997,
E1957_584,0.73058,
E517_595,0.74436,
E461_770,0.9636600000000001,
E173_262,0.32706999999999997,
E867_633,,0.79198
E1671_387,0.48371000000000003,
E479_226,0.28195,
E954_62,0.07644,
E90_194,,0.24185
E707_58,0.07143,
E114_59,,0.07268
E1157_493,0.61654,
E1431_655,,0.81955
E934_265,0.33083,
E280_202,0.25188,
E1931_321,0.401,
E739_345,0.43108,
E85_403,0.50376,
E54_734,0.91855,
E343_394,0.49248000000000003,
E282_217,0.27068000000000003,
E1416_64,0.07895,
E1800_79,0.09774,
E1615_13,0.015040000000000001,
E666_580,0.72556,
E539_99,0.12280999999999999,
E1865_396,0.49499,
E1897_447,0.5589,
E311_661,0.8270700000000001,
E1509_712,,0.8909799999999999
E1109_266,0.33208000000000004,
E16_248,,0.30951999999999996
E208_717,0.8972399999999999,
E299_176,0.2193,
E942_400,0.5,
E658_523,0.6541399999999999,
E1631_29,0.035089999999999996,
E1732_653,0.81704,
E534_756,0.9461200000000001,
E587_771,0.96491,
E525_216,,0.26942
E915_664,0.83083,
E1966_495,0.61905,
E383_643,0.8045100000000001,
E405_795,0.9949899999999999,
E1106_563,0.70426,
E1667_726,0.9085200000000001,
E49_244,0.30451,
E527_703,,0.8797
E1907_47,0.05764,
E1275_162,,0.20175
E63_148,0.18420999999999998,
E120_540,0.6754399999999999,
E55_620,0.77569,
E140_222,0.27694,
E1402_509,0.63659,
E342_375,,0.46867
E384_623,0.77945,
E1992_8,,0.00877
E1990_574,0.71805,
E1101_206,0.25689,
E717_37,0.045110000000000004,
E493_14,,0.01629
E735_797,0.99749,
E1498_721,0.9022600000000001,
E852_345,0.43108,
E1293_91,0.11277999999999999,
E21_34,0.04135,
E1009_572,0.71554,
E738_631,0.78947,
E1343_190,0.23684000000000002,
E771_196,0.24436,
E1902_527,,0.65915
E1446_113,0.14035,
E1543_722,,0.90351
E1251_257,0.3208,
E1941_274,0.34210999999999997,
E333_578,0.72306,
E1911_799,,1.0
E5_1,0.0,
E1456_679,,0.84962
E1716_325,,0.40602
E937_253,0.31579,
E1858_291,,0.36341
E989_179,0.22305999999999998,
E1454_96,0.11905,
E593_147,0.18295999999999998,
E1559_559,0.69925,
E1859_93,0.11529,
E330_522,,0.65288
E959_552,0.69048,
E1181_306,,0.38221
E6_196,0.24436,
E82_96,0.11905,
E1216_62,0.07644,
E1213_354,,0.44236000000000003
E920_273,,0.34085
E1365_613,0.7669199999999999,
E1460_198,,0.24686999999999998
E780_198,0.24686999999999998,
E159_371,0.46366,
E816_215,,0.26816999999999996
E1462_652,0.81579,
E176_728,0.9110299999999999,
E1042_619,0.77444,
E1146_729,0.91228,
E1104_530,,0.66291
E1779_740,,0.9260700000000001
E668_63,0.07769,
E1811_656,,0.8208
E264_183,,0.22807
E45_539,0.67419,
E728_406,0.50752,
E781_62,0.07644,
E1810_638,0.79825,
E1278_27,,0.03258
E1150_680,0.85088,
E1204_346,0.43233,
E1060_626,0.7832100000000001,
E1490_147,0.18295999999999998,
E857_348,0.43483999999999995,
E78_470,,0.58772
E303_327,0.40852,
E1371_102,0.12657000000000002,
E1898_500,0.62531,
E553_774,,0.96867
E1786_729,0.91228,
E212_485,0.60652,
E821_61,0.07518999999999999,
E1197_183,0.22807,
E1949_188,0.23434000000000002,
E185_178,0.2218,
E1022_39,0.047619999999999996,
E10_747,0.93484,
E508_486,0.60777,
E1818_572,,0.71554
E1745_787,0.9849600000000001,
E801_725,0.90727,
E416_595,,0.74436
E998_797,0.99749,
E506_491,0.6140399999999999,
E747_252,0.31454,
E1379_323,,0.40351
E1901_16,0.0188,
E1849_85,0.10525999999999999,
E1250_119,0.14787,
E983_731,0.91479,
E1399_607,0.7594,
E1174_290,0.36216,
E1265_711,0.8897200000000001,
E1548_712,0.8909799999999999,
E1118_48,0.0589,
E1364_31,0.03759,
E1622_611,0.76441,
E1297_700,0.8759399999999999,
E758_333,,0.41603999999999997
E1773_434,0.54261,
E1480_695,0.86967,
E1936_468,0.58521,
E369_709,0.8872200000000001,
E1390_301,0.37594,
E961_734,0.91855,
E77_734,,0.91855
E1455_752,,0.9411
E524_110,,0.13659000000000002
E1169_532,0.6654100000000001,
E1191_80,,0.099
E1928_148,0.18420999999999998,
E1809_510,,0.63784
E572_417,0.5213,
E1825_753,0.9423600000000001,
E1332_255,0.3183,
E1669_97,0.1203,
E474_602,0.75313,
E1411_662,0.8283200000000001,
E355_624,0.7807,
E1963_515,0.6441100000000001,
E1447_477,0.59649,
E1358_98,0.12155,
E174_220,0.27444,
E1940_626,0.7832100000000001,
E894_329,0.41103,
E584_393,,0.49123
E1011_706,,0.88346
E470_613,0.7669199999999999,
E1750_126,0.15664,
E1787_344,0.42982,
E1785_277,0.34586,
E1479_288,0.35965,
E1389_482,0.6027600000000001,
E1208_165,,0.20551
E711_229,0.28570999999999996,
E710_326,0.40726999999999997,
E1790_433,0.54135,
E591_266,0.33208000000000004,
E375_675,0.8446100000000001,
E1602_269,0.33584,
E1239_430,0.53759,
E1737_226,0.28195,
E870_510,,0.63784
E295_639,0.7995,
E1680_637,0.79699,
E1638_17,0.02005,
E1755_75,0.09272999999999999,
E1068_128,,0.15915
E1283_320,,0.39975
E704_689,,0.86216
E902_372,0.46491000000000005,
E765_729,,0.91228
E763_729,0.91228,
E891_621,0.77694,
E1893_485,0.60652,
E64_393,0.49123,
E560_494,0.61779,
E57_572,0.71554,
E1958_468,0.58521,
E1666_688,0.8609,
E1838_311,0.38847,
E686_554,0.69298,
E1387_512,0.64035,
E776_48,0.0589,
E639_320,0.39975,
E251_200,0.24936999999999998,
E1884_104,0.12907000000000002,
E1263_246,0.30701999999999996,
E536_451,,0.56391
E1837_598,0.74812,
