,PseudoTime1,PseudoTime2
E361_252,,0.31454
E573_705,0.88221,
E4_460,,0.57519
E183_778,,0.9736799999999999
E577_717,0.8972399999999999,
E1060_285,,0.35589
E438_149,0.18545999999999999,
E1185_97,0.1203,
E1012_128,,0.15915
E567_325,,0.40602
E854_479,,0.599
E1359_513,0.6416,
E578_540,0.6754399999999999,
E1425_539,0.67419,
E623_168,0.20926999999999998,
E1115_524,,0.6553899999999999
E830_329,,0.41103
E718_327,0.40852,
E1162_235,0.29323,
E356_684,0.8558899999999999,
E1660_312,0.38971999999999996,
E357_739,0.92481,
E431_502,,0.6278199999999999
E1329_317,0.39599,
E1804_177,0.22055,
E105_36,0.04386,
E1839_633,0.79198,
E1791_209,0.26065,
E1374_380,0.47494,
E1107_415,0.5188,
E558_59,,0.07268
E1875_432,0.5401,
E1529_99,,0.12280999999999999
E1379_80,0.099,
E1105_485,,0.60652
E1211_329,,0.41103
E126_482,0.6027600000000001,
E561_268,0.33459,
E224_694,,0.8684200000000001
E1140_710,0.8884700000000001,
E1968_292,,0.36466
E1197_446,,0.5576399999999999
E1713_572,0.71554,
E1457_367,0.45865,
E1071_524,0.6553899999999999,
E1174_158,0.19674,
E676_194,0.24185,
E1561_612,0.76566,
E1944_580,,0.72556
E1964_627,,0.78446
E1308_258,,0.32206
E167_152,0.18922,
E1611_262,0.32706999999999997,
E395_232,,0.28947
E801_254,0.31704,
E949_438,,0.54762
E1938_666,0.8333299999999999,
E1183_213,0.26566,
E1510_223,0.2782,
E328_191,0.2381,
E959_220,,0.27444
E1141_97,,0.1203
E485_723,0.90476,
E1942_379,,0.47368000000000005
E176_471,0.58897,
E1312_687,0.85965,
E1731_686,0.8584,
E1343_261,0.32581,
E1062_267,0.33333,
E1220_596,,0.74561
E1788_32,0.03885,
E1851_88,0.10902,
E1439_741,,0.92732
E647_258,0.32206,
E1476_639,,0.7995
E235_709,,0.8872200000000001
E1321_394,0.49248000000000003,
E268_489,,0.61153
E1113_71,0.08772,
E426_259,0.32331,
E820_13,0.015040000000000001,
E1_31,,0.03759
E1853_106,,0.13158
E1176_237,0.29574,
E612_256,0.31955,
E1260_215,0.26816999999999996,
E1661_90,0.11152999999999999,
E751_571,,0.71429
E515_297,0.37093000000000004,
E752_468,,0.58521
E1130_562,0.70301,
E1900_136,,0.16917000000000001
E876_279,0.34836999999999996,
E785_234,0.29198,
E1045_755,,0.94486
E1125_537,0.67168,
E120_696,,0.87093
E96_777,0.9724299999999999,
E1880_83,,0.10275999999999999
E152_542,0.67794,
E12_319,,0.3985
E700_294,,0.36717
E1697_231,0.28822,
E683_227,0.28321,
E584_607,,0.7594
E1522_699,0.87469,
E1069_474,0.59273,
E1073_184,0.22931999999999997,
E1413_488,0.61028,
E1070_753,,0.9423600000000001
E1058_200,,0.24936999999999998
E92_516,0.64536,
E860_124,,0.15414
E1075_655,,0.81955
E1337_564,0.7055100000000001,
E1521_71,0.08772,
E1665_399,0.49875,
E436_740,,0.9260700000000001
E1796_790,,0.98872
E1364_268,,0.33459
E1091_462,,0.5776899999999999
E912_287,0.3584,
E1193_455,0.56892,
E363_91,,0.11277999999999999
E1469_608,0.76065,
E1346_776,0.9711799999999999,
E282_130,,0.16165
E775_441,0.55138,
E1885_473,,0.59148
E629_562,0.70301,
E168_433,,0.54135
E1705_151,,0.18797
E1978_132,0.16416,
E1357_132,,0.16416
E1349_284,0.35464,
E347_776,0.9711799999999999,
E608_682,0.8533799999999999,
E1310_78,,0.09648999999999999
E247_348,0.43483999999999995,
E521_685,,0.85714
E273_604,0.75564,
E537_497,,0.62155
E454_112,0.1391,
E921_462,0.5776899999999999,
E624_764,0.95614,
E589_12,0.01378,
E1515_406,,0.50752
E634_714,0.8934799999999999,
E44_386,0.48246000000000006,
E1640_227,,0.28321
E1304_71,0.08772,
E1285_106,0.13158,
E935_312,0.38971999999999996,
E123_704,0.88095,
E1952_540,0.6754399999999999,
E684_383,,0.4787
E468_200,,0.24936999999999998
E317_663,,0.82957
E1032_167,0.20801999999999998,
E737_600,,0.75063
E636_693,,0.8671700000000001
E942_186,0.23183,
E1481_668,0.8358399999999999,
E1560_342,,0.42732
E1884_785,0.98246,
E1753_791,,0.9899700000000001
E1987_56,0.06892000000000001,
E498_352,,0.43985
E526_700,0.8759399999999999,
E946_281,,0.35088
E1479_29,0.035089999999999996,
E189_179,,0.22305999999999998
E902_740,,0.9260700000000001
E1234_31,0.03759,
E807_667,0.8345899999999999,
E915_426,,0.53258
E1988_620,,0.77569
E796_325,,0.40602
E192_389,,0.48622
E1815_268,,0.33459
E503_283,,0.35338
E566_191,,0.2381
E1403_340,,0.42481
E1280_768,0.96115,
E1778_642,,0.8032600000000001
E1203_698,0.8734299999999999,
E1948_715,0.89474,
E512_611,0.76441,
E364_776,,0.9711799999999999
E3_694,0.8684200000000001,
E59_222,0.27694,
E1578_532,0.6654100000000001,
E1951_669,0.83709,
E803_645,0.80702,
E1491_179,,0.22305999999999998
E699_644,0.80576,
E1655_290,0.36216,
E1825_63,,0.07769
E281_67,,0.08271
E1838_558,0.69799,
E213_443,0.55388,
E261_749,0.93734,
E201_227,0.28321,
E1347_646,0.8082699999999999,
E1864_542,0.67794,
E505_210,,0.2619
E1849_555,,0.69424
E985_227,,0.28321
E519_794,0.9937299999999999,
E1027_448,,0.56015
E244_170,,0.21178000000000002
E786_602,,0.75313
E1975_244,,0.30451
E1074_527,,0.65915
E1351_335,,0.41855
E1630_516,,0.64536
E1508_132,0.16416,
E840_186,0.23183,
E1031_253,0.31579,
E1005_571,0.71429,
E442_666,,0.8333299999999999
E649_349,0.43609,
E15_302,0.37719,
E967_603,0.75439,
E384_751,,0.93985
E1598_298,,0.37218
E376_763,,0.95489
E980_273,0.34085,
E1169_198,0.24686999999999998,
E1118_454,0.56767,
E819_101,,0.12531
E1269_102,0.12657000000000002,
E1799_309,0.38595999999999997,
E1571_6,,0.00627
E603_271,0.33835,
E782_507,0.6340899999999999,
E1068_568,0.71053,
E1332_15,0.01754,
E743_486,0.60777,
E172_584,,0.73058
E900_237,,0.29574
E844_281,,0.35088
E753_565,,0.70677
E675_471,,0.58897
E204_721,0.9022600000000001,
E1358_450,,0.56266
E210_478,0.5977399999999999,
E795_429,,0.5363399999999999
E80_559,,0.69925
E87_72,,0.08897000000000001
E1322_50,0.0614,
E625_300,0.37469,
E259_408,0.51003,
E1530_253,,0.31579
E1832_576,,0.72055
E226_725,0.90727,
E392_66,,0.08145
E1147_644,0.80576,
E1036_482,0.6027600000000001,
E143_608,0.76065,
E477_639,0.7995,
E1822_383,0.4787,
E495_785,0.98246,
E1048_222,,0.27694
E1438_465,0.58145,
E730_90,0.11152999999999999,
E136_475,0.5939800000000001,
E243_672,0.84085,
E1728_219,0.27318000000000003,
E1100_709,,0.8872200000000001
E1604_343,,0.42857
E314_395,,0.49373
E1378_743,0.9298200000000001,
E701_501,0.62657,
E1786_64,0.07895,
E219_446,0.5576399999999999,
E1432_256,0.31955,
E57_206,0.25689,
E1668_665,0.8320799999999999,
E1365_105,0.13033,
E1643_526,0.65789,
E1431_397,,0.49623999999999996
E1506_266,0.33208000000000004,
E1396_429,0.5363399999999999,
E488_727,,0.9097700000000001
E1086_749,0.93734,
E322_569,,0.71178
E691_572,0.71554,
E1453_486,0.60777,
E1093_677,,0.8471200000000001
E1319_678,,0.8483700000000001
E1546_690,0.86341,
E1669_480,,0.60025
E1891_729,,0.91228
E455_493,,0.61654
E274_277,,0.34586
E1172_369,0.46115,
E849_687,,0.85965
E1776_379,,0.47368000000000005
E729_88,0.10902,
E139_721,,0.9022600000000001
E1003_386,,0.48246000000000006
E46_511,0.6391,
E202_387,0.48371000000000003,
E1563_68,,0.08396
E1452_769,0.96241,
E705_149,,0.18545999999999999
E338_315,0.39348,
E450_332,0.41478999999999994,
E1912_670,,0.83835
E399_220,,0.27444
E1101_131,,0.16291
E1420_406,0.50752,
E1182_565,,0.70677
E1813_154,,0.19172999999999998
E1096_359,,0.44861999999999996
E340_770,0.9636600000000001,
E1676_439,0.54887,
E1395_576,,0.72055
E716_198,,0.24686999999999998
E1360_250,0.31203000000000003,
E112_439,0.54887,
E125_161,,0.2005
E1842_338,,0.42231
E673_410,0.51253,
E1485_752,0.9411,
E742_736,,0.92105
E652_393,0.49123,
E500_493,,0.61654
E1980_28,0.03383,
E697_402,0.50251,
E1931_364,0.45488999999999996,
E476_410,0.51253,
E1879_711,0.8897200000000001,
E1859_590,,0.7381
E611_788,,0.9862200000000001
E1989_105,0.13033,
E951_130,0.16165,
E897_386,0.48246000000000006,
E656_797,0.99749,
E882_785,0.98246,
E639_372,0.46491000000000005,
E1863_416,0.52005,
E288_286,0.35714,
E1915_363,0.45363000000000003,
E137_425,0.53133,
E896_766,,0.95865
E648_681,0.8521299999999999,
E943_126,,0.15664
E606_636,,0.79574
E13_142,,0.17669
E141_667,0.8345899999999999,
E383_496,0.6203,
E1505_689,0.86216,
E926_154,,0.19172999999999998
E837_591,0.73935,
E1229_114,,0.1416
E892_719,0.89975,
E1573_610,0.7631600000000001,
E216_731,0.91479,
E484_590,,0.7381
E1501_252,,0.31454
E723_694,0.8684200000000001,
E1924_779,0.9749399999999999,
E1712_85,0.10525999999999999,
E371_766,0.95865,
E1999_477,0.59649,
E309_45,0.055139999999999995,
E894_92,,0.11404
E1584_423,0.52882,
E1909_670,0.83835,
E618_86,0.10652,
E816_728,0.9110299999999999,
E1128_387,0.48371000000000003,
E1080_359,,0.44861999999999996
E1654_630,0.78822,
E671_511,,0.6391
E1580_374,0.46742,
E138_415,0.5188,
E1981_607,,0.7594
E149_427,0.53383,
E746_694,,0.8684200000000001
E667_16,,0.0188
E794_61,0.07518999999999999,
E1684_485,0.60652,
E280_260,,0.32456
E948_325,0.40602,
E1218_680,0.85088,
E1911_609,0.7619,
E1300_376,,0.46992
E18_554,,0.69298
E1383_708,,0.8859600000000001
E939_525,0.65664,
E927_578,0.72306,
E507_158,,0.19674
E472_502,0.6278199999999999,
E170_108,0.13409000000000001,
E956_110,0.13659000000000002,
E545_609,0.7619,
E529_354,0.44236000000000003,
E1402_406,,0.50752
E1766_195,0.24311,
E1278_783,,0.97995
E225_465,0.58145,
E348_489,0.61153,
E1433_59,,0.07268
E932_542,0.67794,
E695_121,0.15037999999999999,
E1593_182,,0.22682
E305_754,0.9436100000000001,
E1633_50,,0.0614
E33_371,0.46366,
E206_418,,0.52256
E1144_612,0.76566,
E432_469,,0.5864699999999999
E158_113,0.14035,
E779_777,0.9724299999999999,
E908_766,0.95865,
E621_55,,0.06767000000000001
E670_560,0.7005,
E407_459,0.57393,
E1345_525,,0.65664
E1779_617,0.77193,
E1416_4,0.0037600000000000003,
E1724_61,0.07518999999999999,
E1487_379,,0.47368000000000005
E1723_104,0.12907000000000002,
E415_758,0.94862,
E181_12,0.01378,
E2_352,,0.43985
E231_82,,0.1015
E147_140,,0.17419
E1327_449,0.5614,
E248_459,0.57393,
E445_87,0.10777,
E824_252,0.31454,
E320_66,0.08145,
E1320_587,0.73434,
E1690_228,,0.28446
E511_699,0.87469,
E1869_553,0.6917300000000001,
E441_589,0.7368399999999999,
E715_5,,0.0050100000000000006
E1843_89,0.11027999999999999,
E386_585,0.73183,
E744_541,0.67669,
E1354_79,0.09774,
E1154_118,0.14662,
E1059_297,,0.37093000000000004
E835_662,0.8283200000000001,
E554_710,0.8884700000000001,
E1638_720,,0.9009999999999999
E1296_435,0.54386,
E1324_113,,0.14035
E1558_605,0.75689,
E569_461,0.57644,
E891_756,,0.9461200000000001
E459_261,0.32581,
E1587_376,0.46992,
E711_791,,0.9899700000000001
E265_763,0.95489,
E1703_396,,0.49499
E1311_4,0.0037600000000000003,
E301_426,0.53258,
E924_717,0.8972399999999999,
E1562_278,,0.34712
E443_375,0.46867,
E1390_482,,0.6027600000000001
E1290_384,0.47995,
E1486_674,0.84336,
E1575_312,,0.38971999999999996
E1848_643,,0.8045100000000001
E1138_703,0.8797,
E155_299,0.37343000000000004,
E1704_308,0.38471,
E635_151,,0.18797
E1772_591,0.73935,
E437_200,,0.24936999999999998
E1153_687,0.85965,
E1908_663,0.82957,
E1579_191,,0.2381
E283_639,0.7995,
E1901_209,,0.26065
E575_450,0.56266,
E475_458,,0.57268
E1761_607,0.7594,
E215_212,,0.26441
E1030_347,0.43358,
E1423_643,0.8045100000000001,
E1000_3,,0.00251
E1794_7,0.007520000000000001,
E564_251,0.31328,
E1047_220,,0.27444
E1014_182,0.22682,
E538_400,0.5,
E1258_429,,0.5363399999999999
E1629_143,,0.17794000000000001
E1739_723,,0.90476
E205_32,0.03885,
E179_322,0.40226,
E1398_134,,0.16667
E1388_169,,0.21053000000000002
E1241_689,0.86216,
E1960_95,0.11779,
E1503_597,0.74687,
E134_606,0.75815,
E861_743,0.9298200000000001,
E1448_477,0.59649,
E925_50,,0.0614
E286_88,0.10902,
E293_17,0.02005,
E349_527,,0.65915
E132_558,0.69799,
E422_461,0.57644,
E1440_9,0.010029999999999999,
E254_354,,0.44236000000000003
E898_547,,0.68421
E478_112,,0.1391
E1612_241,,0.30075
E1079_411,,0.51378
E931_116,,0.14411
E973_559,,0.69925
E727_368,0.4599,
E887_433,,0.54135
E269_432,0.5401,
E411_490,0.61278,
E1098_99,0.12280999999999999,
E653_521,0.65163,
E1845_531,0.6641600000000001,
E1659_174,0.21679,
E1393_349,0.43609,
E1721_268,0.33459,
E1709_138,,0.17168
E688_201,0.25063,
E494_324,0.40476,
E70_286,,0.35714
E1846_218,0.27193,
E463_705,0.88221,
E1143_699,0.87469,
E318_29,,0.035089999999999996
E1391_382,0.47744,
E1871_608,0.76065,
E1230_113,0.14035,
E369_114,,0.1416
E975_695,,0.86967
E778_225,0.2807,
E873_167,0.20801999999999998,
E1240_419,0.52381,
E615_468,0.58521,
E1771_84,,0.10400999999999999
E107_184,,0.22931999999999997
E1600_49,0.06015,
E1437_106,0.13158,
E375_378,,0.47243
E1224_19,,0.02256
E1204_776,0.9711799999999999,
E552_177,0.22055,
E822_85,0.10525999999999999,
E420_432,0.5401,
E877_573,0.7167899999999999,
E1658_584,,0.73058
E628_267,0.33333,
E365_286,0.35714,
E597_719,0.89975,
E944_754,0.9436100000000001,
E1868_799,1.0,
E1467_145,,0.18045
E1356_360,,0.44987
E19_356,0.44486000000000003,
E1435_650,0.81328,
E1757_113,0.14035,
E1910_43,0.052629999999999996,
E517_763,,0.95489
E144_295,,0.36841999999999997
E1647_96,0.11905,
E1084_775,0.9699200000000001,
E1746_359,0.44861999999999996,
E228_542,0.67794,
E864_716,,0.89599
E1410_209,,0.26065
E1682_445,0.5563899999999999,
E373_277,0.34586,
E1524_773,0.9674200000000001,
E899_71,0.08772,
E1275_602,0.75313,
E709_535,0.6691699999999999,
E1708_380,0.47494,
E1737_274,0.34210999999999997,
E1455_13,0.015040000000000001,
E1872_387,0.48371000000000003,
E1628_385,0.4812,
E396_745,,0.9323299999999999
E351_547,0.68421,
E1291_341,,0.42607
E770_301,0.37594,
E299_551,0.6892199999999999,
E665_471,,0.58897
E404_702,0.87845,
E324_306,0.38221,
E238_556,0.6954899999999999,
E252_479,,0.599
E0_729,0.91228,
E1386_567,,0.70927
E1959_428,0.53509,
E708_376,,0.46992
E1998_462,0.5776899999999999,
E1663_152,0.18922,
E242_693,0.8671700000000001,
E1965_155,0.19297999999999998,
E1057_64,,0.07895
E1631_18,0.0213,
E270_695,0.86967,
E1456_163,0.20301,
E563_186,0.23183,
E1103_524,0.6553899999999999,
E1206_209,,0.26065
E200_740,,0.9260700000000001
E1928_448,0.56015,
E1695_545,0.6817,
E334_198,0.24686999999999998,
E1282_253,0.31579,
E316_332,0.41478999999999994,
E233_388,,0.48496000000000006
E1758_257,0.3208,
E1129_454,0.56767,
E922_551,,0.6892199999999999
E520_486,0.60777,
E54_449,,0.5614
E574_674,,0.84336
E1644_469,0.5864699999999999,
E95_266,0.33208000000000004,
E1509_223,0.2782,
E474_332,0.41478999999999994,
E1699_245,0.30576,
E610_286,,0.35714
E1235_757,,0.94737
E21_195,,0.24311
E157_105,0.13033,
E929_680,0.85088,
E7_427,,0.53383
E1930_1,,0.0
E439_231,0.28822,
E429_734,,0.91855
E263_443,0.55388,
E178_729,0.91228,
E672_57,0.07017999999999999,
E64_464,,0.5802
E950_476,0.59524,
E50_483,0.60401,
E291_243,,0.30326
E1244_104,,0.12907000000000002
E1181_6,0.00627,
E258_430,0.53759,
E1847_133,,0.16541
E1735_481,,0.6015
E462_532,,0.6654100000000001
E1642_267,0.33333,
E1375_154,,0.19172999999999998
E237_70,,0.08647
E1610_755,,0.94486
E79_691,,0.86466
E1460_462,0.5776899999999999,
E140_156,,0.19424
E69_262,0.32706999999999997,
E1497_183,0.22807,
E81_486,,0.60777
E73_139,,0.17293
E1953_383,0.4787,
E1051_126,,0.15664
E1110_178,0.2218,
E514_667,,0.8345899999999999
E1574_217,0.27068000000000003,
E540_618,,0.77318
E738_654,0.8183,
E1922_193,0.2406,
E1701_327,,0.40852
E768_170,0.21178000000000002,
E292_157,,0.19549
E1552_210,0.2619,
E971_747,0.93484,
E234_674,0.84336,
E1722_772,0.9661700000000001,
E855_770,,0.9636600000000001
E823_682,0.8533799999999999,
E1213_577,0.7218,
E1688_163,0.20301,
E1135_219,0.27318000000000003,
E591_145,0.18045,
E161_347,0.43358,
E323_537,0.67168,
E162_289,,0.3609
E1006_792,,0.9912299999999999
E327_62,,0.07644
E66_116,0.14411,
E1173_81,,0.10025
E1719_356,,0.44486000000000003
E97_752,0.9411,
E1800_551,0.6892199999999999,
E185_606,0.75815,
E1686_186,0.23183,
E278_316,,0.39474000000000004
E1262_765,0.95739,
E1019_414,,0.51754
E1787_251,0.31328,
E856_193,0.2406,
E1430_712,0.8909799999999999,
E1318_329,0.41103,
E1619_200,0.24936999999999998,
E31_91,0.11277999999999999,
E1167_637,0.79699,
E847_347,0.43358,
E1553_155,,0.19297999999999998
E1264_213,,0.26566
E344_3,0.00251,
E56_646,,0.8082699999999999
E295_224,0.27945,
E303_246,0.30701999999999996,
E409_609,,0.7619
E1693_648,0.8107800000000001,
E182_235,,0.29323
E1121_792,0.9912299999999999,
E469_471,0.58897,
E544_510,0.63784,
E1168_571,,0.71429
E1833_222,0.27694,
E1106_698,0.8734299999999999,
E276_748,,0.93609
E1806_23,0.027569999999999997,
E1646_586,0.7330800000000001,
E1369_718,0.8985,
E792_337,0.42105,
E1816_526,0.65789,
E1017_129,0.1604,
E1617_537,0.67168,
E527_600,0.75063,
E1780_651,,0.8145399999999999
E599_773,0.9674200000000001,
E300_174,0.21679,
E118_700,0.8759399999999999,
E963_646,,0.8082699999999999
E304_585,,0.73183
E1607_125,,0.15539
E1298_562,0.70301,
E193_382,,0.47744
E163_759,,0.9498700000000001
E601_583,0.72932,
E784_756,0.9461200000000001,
E1829_264,0.32957,
E1852_79,,0.09774
E117_270,0.33709,
E1500_102,,0.12657000000000002
E781_458,0.57268,
E962_11,0.01253,
E622_581,0.72682,
E553_227,0.28321,
E1729_224,,0.27945
E1916_766,0.95865,
E1077_272,0.3396,
E983_201,0.25063,
E1711_429,,0.5363399999999999
E1284_587,0.73434,
E1303_53,0.06516,
E10_284,0.35464,
E257_392,,0.48996999999999996
E1995_765,0.95739,
E1962_54,0.06642,
E1569_783,,0.97995
E524_382,0.47744,
E433_15,0.01754,
E516_223,,0.2782
E1632_112,,0.1391
E1052_613,,0.7669199999999999
E533_733,,0.9172899999999999
E1253_537,0.67168,
E1271_769,0.96241,
E619_686,,0.8584
E1720_50,0.0614,
E1935_456,0.57018,
E473_47,0.05764,
E661_134,,0.16667
E62_673,0.84211,
E1694_175,,0.21805
E255_249,0.31078,
E1333_513,0.6416,
E1065_20,,0.023809999999999998
E1588_761,0.9523799999999999,
E848_665,0.8320799999999999,
E402_101,0.12531,
