,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E678_466,,,0.5827100000000001,
E1371_698,0.8734299999999999,,,
E999_522,0.65288,,,
E1638_458,0.57268,,,
E597_44,0.05388,,,
E1589_345,0.43108,,,
E1837_751,0.93985,,,
E1364_608,,,0.76065,
E395_696,,,0.87093,
E1680_276,0.34460999999999997,,,
E491_159,0.19799,,,
E300_427,,,0.53383,
E909_542,0.67794,,,
E1213_657,,0.82206,,
E1372_384,0.47995,,,
E681_615,,,,0.76942
E918_789,0.9874700000000001,,,
E1723_588,,,,0.73559
E1656_708,0.8859600000000001,,,
E952_755,0.94486,,,
E539_25,0.030080000000000003,,,
E250_388,,,,0.48496000000000006
E936_397,0.49623999999999996,,,
E641_639,,,,0.7995
E59_638,0.79825,,,
E682_476,0.59524,,,
E1635_191,0.2381,,,
E1078_324,,0.40476,,
E83_761,,0.9523799999999999,,
E644_278,0.34712,,,
E935_624,0.7807,,,
E1283_396,,0.49499,,
E531_732,0.91604,,,
E1243_290,0.36216,,,
E1847_451,,,,0.56391
E1081_307,,,,0.38345999999999997
E1336_199,0.24811999999999998,,,
E266_250,0.31203000000000003,,,
E755_622,0.7782,,,
E194_80,,0.099,,
E1139_264,,,0.32957,
E561_374,0.46742,,,
E569_384,0.47995,,,
E1993_578,,,0.72306,
E1560_58,,0.07143,,
E728_316,,0.39474000000000004,,
E608_266,0.33208000000000004,,,
E1515_775,,,,0.9699200000000001
E1162_619,,,0.77444,
E497_487,0.60902,,,
E249_162,,,0.20175,
E1830_743,,0.9298200000000001,,
E1387_48,0.0589,,,
E1657_681,0.8521299999999999,,,
E1765_515,,,,0.6441100000000001
E1686_748,0.93609,,,
E1616_555,0.69424,,,
E1556_71,0.08772,,,
E306_783,0.97995,,,
E230_301,0.37594,,,
E1952_385,0.4812,,,
E968_636,0.79574,,,
E466_738,,,,0.92356
E554_267,0.33333,,,
E714_174,0.21679,,,
E89_418,0.52256,,,
E1538_286,,,,0.35714
E586_656,0.8208,,,
E227_525,0.65664,,,
E819_234,,0.29198,,
E1311_605,0.75689,,,
E1968_408,,0.51003,,
E1442_274,,,,0.34210999999999997
E1057_749,,,0.93734,
E910_519,,0.64912,,
E1835_723,,,0.90476,
E1520_9,,,,0.010029999999999999
E815_452,0.56516,,,
E1118_415,,,,0.5188
E798_45,,,0.055139999999999995,
E593_765,0.95739,,,
E16_346,0.43233,,,
E354_148,,,0.18420999999999998,
E1210_310,0.38722,,,
E1168_373,0.46617,,,
E1431_319,0.3985,,,
E969_570,,,0.71303,
E1677_107,0.13283,,,
E488_213,,,0.26566,
E556_25,,0.030080000000000003,,
E963_265,0.33083,,,
E1692_221,,,0.27569,
E1598_231,0.28822,,,
E748_112,0.1391,,,
E1903_257,0.3208,,,
E1836_58,,,,0.07143
E1592_152,,,,0.18922
E668_447,,0.5589,,
E808_92,0.11404,,,
E13_413,0.5162899999999999,,,
E1275_461,0.57644,,,
E206_342,,0.42732,,
E983_239,,,0.29825,
E627_441,0.55138,,,
E1605_613,0.7669199999999999,,,
E1568_592,0.7406,,,
E1255_647,0.80952,,,
E579_655,,,,0.81955
E236_29,,,,0.035089999999999996
E257_274,0.34210999999999997,,,
E1725_700,0.8759399999999999,,,
E105_533,0.66667,,,
E214_686,,,0.8584,
E811_589,,,0.7368399999999999,
E981_287,0.3584,,,
E122_62,,0.07644,,
E162_586,0.7330800000000001,,,
E1548_323,0.40351,,,
E1250_581,,0.72682,,
E1831_23,0.027569999999999997,,,
E128_100,0.12405999999999999,,,
E259_617,0.77193,,,
E1138_3,0.00251,,,
E1262_698,,,,0.8734299999999999
E833_714,0.8934799999999999,,,
E945_9,,0.010029999999999999,,
E1187_216,,,,0.26942
E694_761,0.9523799999999999,,,
E1326_642,0.8032600000000001,,,
E1130_540,0.6754399999999999,,,
E292_190,,,0.23684000000000002,
E254_279,,,,0.34836999999999996
E348_577,0.7218,,,
E824_584,,,,0.73058
E1237_608,0.76065,,,
E158_388,,,0.48496000000000006,
E771_170,,,0.21178000000000002,
E1_388,,,,0.48496000000000006
E1013_40,,0.04887,,
E178_712,0.8909799999999999,,,
E1029_519,0.64912,,,
E946_707,0.88471,,,
E1875_279,,,0.34836999999999996,
E1166_418,,,0.52256,
E474_43,,0.052629999999999996,,
E831_10,,0.01128,,
E184_729,0.91228,,,
E473_8,,,,0.00877
E183_307,0.38345999999999997,,,
E1772_109,0.13534000000000002,,,
E524_163,,,0.20301,
E829_203,,0.25313,,
E1077_192,0.23935,,,
E1546_127,0.15789,,,
E1990_272,,,0.3396,
E1566_126,0.15664,,,
E88_663,,,,0.82957
E68_140,,0.17419,,
E489_789,0.9874700000000001,,,
E1925_19,,,,0.02256
E1685_556,,0.6954899999999999,,
E1079_525,,0.65664,,
E1881_323,,,0.40351,
E1534_72,0.08897000000000001,,,
E1223_661,0.8270700000000001,,,
E515_410,0.51253,,,
E1541_116,,,0.14411,
E60_277,,,,0.34586
E710_234,0.29198,,,
E1524_279,,0.34836999999999996,,
E161_557,0.6967399999999999,,,
E787_313,0.39098,,,
E304_741,,,0.92732,
E1683_240,0.2995,,,
E258_504,,0.6303300000000001,,
E793_253,,,0.31579,
E1756_389,0.48622,,,
E1787_7,,0.007520000000000001,,
E286_768,0.96115,,,
E1039_77,,,0.09523999999999999,
E446_68,,,,0.08396
E1109_449,,0.5614,,
E1576_648,0.8107800000000001,,,
E46_97,0.1203,,,
E387_399,0.49875,,,
E1245_72,,0.08897000000000001,,
E1909_311,0.38847,,,
E1151_77,0.09523999999999999,,,
E921_53,0.06516,,,
E1567_187,0.23308,,,
E386_220,0.27444,,,
E1454_738,,,0.92356,
E647_524,0.6553899999999999,,,
E260_27,,,0.03258,
E275_734,0.91855,,,
E1500_37,,,,0.045110000000000004
E1315_451,0.56391,,,
E1867_126,,,0.15664,
E376_402,0.50251,,,
E170_102,,0.12657000000000002,,
E1398_576,0.72055,,,
E288_158,0.19674,,,
E7_158,,,0.19674,
E846_735,,0.9198,,
E761_250,0.31203000000000003,,,
E1874_540,,0.6754399999999999,,
E784_616,,0.77068,,
E255_688,0.8609,,,
E723_108,,,0.13409000000000001,
E1300_240,,,0.2995,
E1050_744,0.9310799999999999,,,
E1354_176,,,,0.2193
E198_477,,,0.59649,
E1983_739,0.92481,,,
E756_118,0.14662,,,
E1279_424,0.53008,,,
E988_74,0.09147999999999999,,,
E1011_72,,,0.08897000000000001,
E1963_396,0.49499,,,
E442_39,,,,0.047619999999999996
E453_343,0.42857,,,
E136_399,0.49875,,,
E1178_796,0.99624,,,
E1883_328,0.40976999999999997,,,
E191_646,0.8082699999999999,,,
E599_369,,0.46115,,
E1063_260,0.32456,,,
E1907_375,0.46867,,,
E1170_104,0.12907000000000002,,,
E1650_219,0.27318000000000003,,,
E1783_345,,,0.43108,
E817_643,0.8045100000000001,,,
E231_515,,,,0.6441100000000001
E109_3,0.00251,,,
E973_798,0.99875,,,
E335_495,0.61905,,,
E1428_138,0.17168,,,
E1896_430,0.53759,,,
E121_143,,,0.17794000000000001,
E1845_685,,,0.85714,
E1602_525,,0.65664,,
E1486_631,,0.78947,,
E140_277,0.34586,,,
E1179_320,0.39975,,,
E422_511,0.6391,,,
E864_70,0.08647,,,
E1401_1,,0.0,,
E1299_754,0.9436100000000001,,,
E1198_515,,,0.6441100000000001,
E1768_195,,,,0.24311
E1938_559,,,0.69925,
E1846_288,0.35965,,,
E1632_551,0.6892199999999999,,,
E1131_120,,,0.14912,
E1607_196,,0.24436,,
E1287_76,0.09398,,,
E0_458,0.57268,,,
E56_731,0.91479,,,
E557_1,,0.0,,
E731_299,,,,0.37343000000000004
E486_761,0.9523799999999999,,,
E653_307,0.38345999999999997,,,
E543_664,0.83083,,,
E838_407,0.50877,,,
E1033_652,,,,0.81579
E1457_772,0.9661700000000001,,,
E766_2,0.00125,,,
E30_286,,0.35714,,
E139_364,0.45488999999999996,,,
E1636_568,,0.71053,,
E209_693,0.8671700000000001,,,
E1521_402,,0.50251,,
E660_123,,0.15288,,
E154_35,0.04261,,,
E785_253,0.31579,,,
E47_510,,0.63784,,
E897_686,0.8584,,,
E1488_548,,,0.6854600000000001,
E1862_407,0.50877,,,
E1769_195,0.24311,,,
E1935_522,,,,0.65288
E1583_709,0.8872200000000001,,,
E5_642,,,0.8032600000000001,
E777_189,0.23559000000000002,,,
E899_210,0.2619,,,
E1972_217,,0.27068000000000003,,
E479_70,,,0.08647,
E10_341,,,0.42607,
E767_279,,,0.34836999999999996,
E1788_584,,,0.73058,
E1977_314,,0.39223,,
E1344_430,,,0.53759,
E1263_313,,,0.39098,
E123_721,0.9022600000000001,,,
E953_650,0.81328,,,
E76_530,,,,0.66291
E683_538,,0.67293,,
E9_159,0.19799,,,
E1696_124,0.15414,,,
E1122_445,,,,0.5563899999999999
E1047_631,0.78947,,,
E874_98,0.12155,,,
E738_684,0.8558899999999999,,,
E311_23,0.027569999999999997,,,
E646_26,0.031330000000000004,,,
E1055_457,0.57143,,,
E1868_4,0.0037600000000000003,,,
E267_112,,,,0.1391
E417_760,,,,0.9511299999999999
E480_760,,0.9511299999999999,,
E1294_46,0.056389999999999996,,,
E1679_174,0.21679,,,
E458_550,,,0.68797,
E126_244,,,,0.30451
E1832_410,,0.51253,,
E1984_149,0.18545999999999999,,,
E1437_186,0.23183,,,
E942_155,,,0.19297999999999998,
E113_59,0.07268,,,
E339_311,,0.38847,,
E929_513,,,,0.6416
E1028_318,,,,0.39724
E196_466,0.5827100000000001,,,
E1849_242,,,0.30201,
E496_140,0.17419,,,
E217_428,0.53509,,,
E1585_199,0.24811999999999998,,,
E1101_771,0.96491,,,
E622_642,0.8032600000000001,,,
E1136_301,0.37594,,,
E1124_284,0.35464,,,
E631_402,,0.50251,,
E365_419,,0.52381,,
E1019_413,,,0.5162899999999999,
E1594_690,0.86341,,,
E1799_794,,0.9937299999999999,,
E261_756,0.9461200000000001,,,
E590_385,,,,0.4812
E1707_587,0.73434,,,
E1328_12,,,0.01378,
E34_35,0.04261,,,
E356_409,0.5112800000000001,,,
E1985_476,,,0.59524,
E1439_631,,,0.78947,
E1852_364,0.45488999999999996,,,
E1026_552,0.69048,,,
E623_499,0.6240600000000001,,,
E747_347,,,0.43358,
E964_152,,0.18922,,
E526_13,0.015040000000000001,,,
E437_159,0.19799,,,
E1076_587,0.73434,,,
E1737_665,,,,0.8320799999999999
E277_795,0.9949899999999999,,,
E1194_129,,,,0.1604
E1658_181,,0.22555999999999998,,
E1965_348,0.43483999999999995,,,
E872_525,0.65664,,,
E1595_434,0.54261,,,
E400_578,0.72306,,,
E1501_465,,,,0.58145
E951_706,,,0.88346,
E580_691,0.86466,,,
E1184_392,0.48996999999999996,,,
E1870_109,0.13534000000000002,,,
E795_374,0.46742,,,
E4_729,0.91228,,,
E1461_388,0.48496000000000006,,,
E1195_399,0.49875,,,
E1565_699,0.87469,,,
E1111_263,0.32832,,,
E142_282,,,,0.35213
E984_796,0.99624,,,
E1192_649,,0.81203,,
E1758_486,0.60777,,,
E1090_112,,,,0.1391
E470_510,0.63784,,,
E318_346,,,0.43233,
E1045_679,,,,0.84962
E1753_693,,0.8671700000000001,,
E1363_529,,,0.66165,
E1603_147,0.18295999999999998,,,
E1219_134,0.16667,,,
E1930_601,0.75188,,,
E540_375,0.46867,,,
E248_611,0.76441,,,
E605_366,0.45738999999999996,,,
E1266_176,0.2193,,,
E1396_708,,,,0.8859600000000001
E241_697,0.87218,,,
E1994_26,,,,0.031330000000000004
E242_49,,,,0.06015
E1528_74,0.09147999999999999,,,
E1123_90,0.11152999999999999,,,
E1811_229,0.28570999999999996,,,
E1256_558,0.69799,,,
E1491_353,0.4411,,,
E814_319,0.3985,,,
E525_581,0.72682,,,
E780_298,0.37218,,,
E310_301,0.37594,,,
E845_150,0.18672,,,
E1475_330,,,0.41228000000000004,
E343_605,,,0.75689,
E1739_525,,0.65664,,
E378_317,0.39599,,,
E1627_387,,,,0.48371000000000003
E1117_95,,,,0.11779
E635_767,0.9599,,,
E323_426,0.53258,,,
E199_720,0.9009999999999999,,,
E754_306,,0.38221,,
E1703_37,0.045110000000000004,,,
E1296_604,,,,0.75564
E855_730,,,0.91353,
E276_19,,,0.02256,
E1478_395,0.49373,,,
E39_143,,,0.17794000000000001,
E1611_278,0.34712,,,
E1834_78,,,0.09648999999999999,
E581_581,0.72682,,,
E253_520,,,0.6503800000000001,
E1094_517,,,,0.64662
E626_41,0.05013,,,
E450_92,,,0.11404,
E499_435,0.54386,,,
E1820_586,0.7330800000000001,,,
E1480_562,,,0.70301,
E827_140,0.17419,,,
E960_481,0.6015,,,
E735_140,0.17419,,,
E87_533,0.66667,,,
E1386_462,0.5776899999999999,,,
E1014_639,0.7995,,,
E1887_184,,0.22931999999999997,,
E584_503,0.62907,,,
E1202_337,,,0.42105,
E559_242,,0.30201,,
E1791_407,,0.50877,,
E1821_613,,0.7669199999999999,,
E307_709,,,,0.8872200000000001
E1046_269,0.33584,,,
E1675_560,0.7005,,,
E1087_31,,,,0.03759
E655_172,0.21429,,,
E338_16,0.0188,,,
E408_648,,,,0.8107800000000001
E790_733,0.9172899999999999,,,
E1236_249,0.31078,,,
E1929_745,,,,0.9323299999999999
E972_61,,,0.07518999999999999,
E1850_277,,,0.34586,
E262_386,,,0.48246000000000006,
E1998_544,0.68045,,,
E648_185,0.23058,,,
E1908_101,,0.12531,,
E244_276,,,0.34460999999999997,
E986_343,,,,0.42857
E110_249,,,0.31078,
E1459_736,,,0.92105,
E1949_791,,0.9899700000000001,,
E1715_11,0.01253,,,
E971_774,0.96867,,,
E1197_331,,,0.41353,
E650_579,,,0.72431,
E851_577,0.7218,,,
E243_703,,,,0.8797
E977_405,,0.50627,,
E1465_636,0.79574,,,
E1517_312,0.38971999999999996,,,
E1018_42,0.051379999999999995,,,
E1744_6,,0.00627,,
E760_344,0.42982,,,
E1864_711,0.8897200000000001,,,
E562_188,,,0.23434000000000002,
E1147_560,0.7005,,,
E1600_552,0.69048,,,
E1329_296,0.36967,,,
E1453_416,,,0.52005,
E1776_604,0.75564,,,
E29_790,0.98872,,,
E823_486,0.60777,,,
E1234_298,0.37218,,,
E1885_783,,0.97995,,
E1105_700,,0.8759399999999999,,
E939_754,,0.9436100000000001,,
E705_550,,,0.68797,
E1483_29,0.035089999999999996,,,
E1617_143,,,,0.17794000000000001
E85_303,0.37845,,,
E1242_719,0.89975,,,
E1895_13,0.015040000000000001,,,
E1961_278,0.34712,,,
E67_461,,0.57644,,
E842_205,0.25564000000000003,,,
E730_565,,,,0.70677
E1561_215,0.26816999999999996,,,
E1177_545,0.6817,,,
E195_132,0.16416,,,
E1214_88,0.10902,,,
E1257_446,,,0.5576399999999999,
E1620_341,0.42607,,,
E806_779,,,,0.9749399999999999
E166_231,,,,0.28822
E1940_500,,,0.62531,
E931_236,,,0.29449000000000003,
E1150_684,,0.8558899999999999,,
E1843_317,,0.39599,,
E394_207,0.25815,,,
E397_671,0.8396,,,
E1323_719,0.89975,,,
E1865_91,0.11277999999999999,,,
E745_664,,,0.83083,
E1623_132,0.16416,,,
E703_360,0.44987,,,
E1493_200,0.24936999999999998,,,
E758_26,0.031330000000000004,,,
E1812_222,,,0.27694,
E481_32,0.03885,,,
E863_683,0.85464,,,
E1936_281,,,,0.35088
E224_542,0.67794,,,
E1132_417,0.5213,,,
E321_630,0.78822,,,
E506_749,,,0.93734,
E1377_169,0.21053000000000002,,,
E1663_258,,,,0.32206
E1313_768,0.96115,,,
E103_602,,0.75313,,
E1152_597,,0.74687,,
E61_653,,0.81704,,
E219_39,,,0.047619999999999996,
E202_160,,0.19925,,
E1789_428,,0.53509,,
E629_390,0.48746999999999996,,,
E1550_754,,,,0.9436100000000001
E926_559,,,0.69925,
E1905_419,0.52381,,,
E1340_514,,,0.64286,
E382_266,0.33208000000000004,,,
E1159_498,0.6228100000000001,,,
E379_725,,,,0.90727
E168_625,0.78195,,,
E1470_724,,,,0.90602
E1814_607,0.7594,,,
E112_398,,,,0.49749
E1362_57,0.07017999999999999,,,
E1884_123,0.15288,,,
E381_333,0.41603999999999997,,,
E1208_228,0.28446,,,
E1822_380,0.47494,,,
E1651_442,0.5526300000000001,,,
E1532_772,,,0.9661700000000001,
E252_399,0.49875,,,
E1185_254,0.31704,,,
E1041_564,,0.7055100000000001,,
E1906_368,0.4599,,,
E1939_413,0.5162899999999999,,,
E1855_471,0.58897,,,
E483_92,0.11404,,,
E782_146,0.1817,,,
E1413_465,0.58145,,,
E1075_653,,,,0.81704
E185_210,0.2619,,,
E530_572,,,,0.71554
E333_277,,,0.34586,
E294_345,0.43108,,,
E1370_19,0.02256,,,
E509_87,,0.10777,,
E475_621,0.77694,,,
E1689_199,0.24811999999999998,,,
E927_272,,,0.3396,
E1604_296,,,0.36967,
E283_741,,0.92732,,
E511_512,0.64035,,,
E1854_559,,,,0.69925
E893_427,,0.53383,,
E805_113,,0.14035,,
E994_567,0.70927,,,
E634_187,,0.23308,,
E449_505,0.63158,,,
E1112_773,0.9674200000000001,,,
E727_372,,,0.46491000000000005,
E770_24,,,0.02882,
E582_499,,,0.6240600000000001,
E1766_582,,,0.72807,
E1220_753,0.9423600000000001,,,
E1716_476,0.59524,,,
E905_311,0.38847,,,
E1760_414,0.51754,,,
E1672_11,0.01253,,,
E601_261,0.32581,,,
E1555_482,0.6027600000000001,,,
E1818_702,0.87845,,,
E1230_176,,,0.2193,
E839_451,0.56391,,,
E1261_469,0.5864699999999999,,,
E1017_392,0.48996999999999996,,,
E366_106,0.13158,,,
E1966_624,0.7807,,,
E1104_314,0.39223,,,
E171_768,0.96115,,,
E799_504,0.6303300000000001,,,
E38_56,0.06892000000000001,,,
E27_203,,,,0.25313
E24_42,0.051379999999999995,,,
E94_676,,0.8458600000000001,,
E1414_351,,0.4386,,
E679_107,,,,0.13283
E764_43,,,0.052629999999999996,
E1564_99,,,,0.12280999999999999
E1434_84,0.10400999999999999,,,
E854_592,,,0.7406,
E410_777,,,,0.9724299999999999
E941_80,,,0.099,
E1574_603,0.75439,,,
E1910_501,0.62657,,,
E1919_765,,,,0.95739
E1641_309,,,,0.38595999999999997
E455_545,0.6817,,,
E716_440,0.55013,,,
E643_727,,,,0.9097700000000001
E1359_324,,,,0.40476
E732_150,0.18672,,,
E696_487,0.60902,,,
E1726_783,0.97995,,,
E1148_320,0.39975,,,
E438_620,0.77569,,,
E273_304,0.3797,,,
E567_12,0.01378,,,
E1358_501,0.62657,,,
E1092_644,0.80576,,,
E1388_289,0.3609,,,
E1120_143,0.17794000000000001,,,
E776_536,0.67043,,,
E405_706,0.88346,,,
E374_515,,,0.6441100000000001,
E220_776,0.9711799999999999,,,
E583_677,0.8471200000000001,,,
E1015_261,,,0.32581,
E1366_532,0.6654100000000001,,,
E1505_719,,,0.89975,
E1160_167,0.20801999999999998,,,
E1485_581,0.72682,,,
E1894_285,0.35589,,,
E111_258,0.32206,,,
E1002_417,0.5213,,,
E131_313,,0.39098,,
E1904_260,0.32456,,,
E1301_352,0.43985,,,
E107_497,0.62155,,,
E859_711,,,0.8897200000000001,
E1608_551,,0.6892199999999999,,
E1269_159,,0.19799,,
E1795_723,0.90476,,,
E585_190,,,0.23684000000000002,
E1397_95,,0.11779,,
E566_544,0.68045,,,
E752_348,,,,0.43483999999999995
E642_171,,,0.21303000000000002,
E1661_210,0.2619,,,
E687_738,,,,0.92356
E1417_166,0.20676999999999998,,,
E256_584,0.73058,,,
E1902_134,0.16667,,,
E1056_516,0.64536,,,
E907_484,0.60526,,,
E1892_18,0.0213,,,
E1463_52,0.06391000000000001,,,
E759_110,0.13659000000000002,,,
E1745_587,0.73434,,,
E1958_200,,,0.24936999999999998,
E800_51,,,,0.06266000000000001
E1844_127,,,0.15789,
E1893_10,,0.01128,,
E345_448,0.56015,,,
E1477_41,0.05013,,,
E638_157,,,,0.19549
E1563_416,,0.52005,,
E765_474,0.59273,,,
E575_350,0.43733999999999995,,,
E81_553,,,,0.6917300000000001
E666_686,0.8584,,,
E33_81,,0.10025,,
E444_336,,,0.4198,
E1828_219,,,,0.27318000000000003
E270_503,0.62907,,,
E263_799,1.0,,,
E1969_661,,,0.8270700000000001,
E879_52,,,,0.06391000000000001
E1292_541,,,,0.67669
E1201_103,,,0.12782000000000002,
E1069_577,,,,0.7218
E173_774,,,0.96867,
E818_438,0.54762,,,
E1282_596,0.74561,,,
E1378_715,0.89474,,,
E1330_638,0.79825,,,
E1312_401,0.50125,,,
E1156_175,0.21805,,,
E1774_52,0.06391000000000001,,,
E1781_435,,,,0.54386
E577_551,0.6892199999999999,,,
E425_128,0.15915,,,
E1146_656,0.8208,,,
E1839_393,,,0.49123,
E1681_402,0.50251,,,
E1722_304,,,,0.3797
E1749_476,,,0.59524,
E1067_391,0.48872,,,
E1338_104,0.12907000000000002,,,
E238_708,,0.8859600000000001,,
E1164_373,0.46617,,,
E1349_69,0.08521000000000001,,,
E1353_146,0.1817,,,
E1264_632,0.79073,,,
E662_294,0.36717,,,
E848_232,0.28947,,,
E1180_215,,,0.26816999999999996,
E1612_55,,,0.06767000000000001,
E1246_621,0.77694,,,
E993_428,0.53509,,,
E1254_198,0.24686999999999998,,,
E721_74,0.09147999999999999,,,
E895_365,0.45614,,,
E1912_471,0.58897,,,
E43_154,0.19172999999999998,,,
E1360_390,0.48746999999999996,,,
E229_425,0.53133,,,
E920_431,0.53885,,,
E371_643,,,,0.8045100000000001
E1175_107,0.13283,,,
E1074_773,,0.9674200000000001,,
E456_527,,,,0.65915
E72_238,,,,0.29699000000000003
E640_605,,,,0.75689
E213_594,0.74311,,,
E1411_257,,,,0.3208
E1614_478,0.5977399999999999,,,
E565_48,,0.0589,,
E71_658,0.82331,,,
E750_542,,,,0.67794
E1276_522,,,0.65288,
E961_785,0.98246,,,
E1310_427,0.53383,,,
E890_20,,,0.023809999999999998,
E1068_381,,0.47618999999999995,,
E1241_75,0.09272999999999999,,,
E1946_16,0.0188,,,
E1161_717,0.8972399999999999,,,
E713_537,0.67168,,,
E707_688,0.8609,,,
E869_756,0.9461200000000001,,,
E1062_772,,,0.9661700000000001,
E297_53,,,,0.06516
E369_285,,,0.35589,
E1588_247,0.30827,,,
E331_671,0.8396,,,
E93_531,0.6641600000000001,,,
E769_170,0.21178000000000002,,,
E715_699,0.87469,,,
E621_17,0.02005,,,
E801_511,0.6391,,,
E1613_391,,,,0.48872
E172_642,0.8032600000000001,,,
E1295_5,,,,0.0050100000000000006
E155_773,,,0.9674200000000001,
E990_205,0.25564000000000003,,,
E1667_589,,,0.7368399999999999,
E319_119,0.14787,,,
E1422_203,0.25313,,,
E1409_794,0.9937299999999999,,,
E639_541,0.67669,,,
E1479_675,,0.8446100000000001,,
E996_342,,,0.42732,
E903_24,,,0.02882,
E1239_698,,,,0.8734299999999999
E949_141,0.17544,,,
E401_237,,,,0.29574
E1778_412,,0.5150399999999999,,
E1531_415,0.5188,,,
E1265_599,0.74937,,,
E1577_601,0.75188,,,
E970_594,0.74311,,,
E1911_213,0.26566,,,
E1218_450,,,0.56266,
E1350_507,0.6340899999999999,,,
E329_433,,,0.54135,
E965_760,,,,0.9511299999999999
E779_793,0.9924799999999999,,,
E743_486,0.60777,,,
E1188_169,,0.21053000000000002,,
E1630_732,,0.91604,,
E210_417,,,,0.5213
E1229_615,0.76942,,,
E685_348,,,,0.43483999999999995
E1070_67,0.08271,,,
E1554_312,0.38971999999999996,,,
E729_405,,,0.50627,
E1719_307,0.38345999999999997,,,
E1562_503,0.62907,,,
E1468_178,0.2218,,,
E357_578,0.72306,,,
E1373_333,0.41603999999999997,,,
E763_741,0.92732,,,
E1365_285,,,0.35589,
E78_539,0.67419,,,
E1031_679,0.84962,,,
E1395_324,0.40476,,,
E232_325,0.40602,,,
E704_242,,,0.30201,
E974_281,0.35088,,,
E1948_536,,0.67043,,
E700_22,,0.02632,,
E1389_759,0.9498700000000001,,,
E1590_551,,,,0.6892199999999999
E572_389,0.48622,,,
E1466_96,0.11905,,,
E1740_333,0.41603999999999997,,,
E320_140,0.17419,,,
E749_532,0.6654100000000001,,,
E1125_508,0.63534,,,
E203_255,0.3183,,,
E1400_39,,,0.047619999999999996,
E1710_657,0.82206,,,
E1803_582,0.72807,,,
E547_582,0.72807,,,
E1713_164,0.20426,,,
E309_484,,,0.60526,
E1297_13,0.015040000000000001,,,
E527_662,0.8283200000000001,,,
E1405_752,0.9411,,,
E1690_570,0.71303,,,
E1238_507,,,0.6340899999999999,
E1317_744,,0.9310799999999999,,
E447_682,,0.8533799999999999,,
E1664_674,0.84336,,,
E412_779,0.9749399999999999,,,
E1706_106,,,0.13158,
E1252_211,,,0.26316,
E1322_92,,0.11404,,
E416_643,0.8045100000000001,,,
E1980_214,0.26692,,,
E1742_305,,,,0.38095
E533_708,0.8859600000000001,,,
E1777_322,0.40226,,,
