,PseudoTime1,PseudoTime2
E4_429,0.5363399999999999,
E881_10,0.01128,
E1204_792,0.9912299999999999,
E730_694,0.8684200000000001,
E1651_209,,0.26065
E1419_242,,0.30201
E564_300,0.37469,
E974_349,,0.43609
E1910_11,,0.01253
E1743_548,,0.6854600000000001
E651_320,0.39975,
E631_510,0.63784,
E230_795,,0.9949899999999999
E801_688,,0.8609
E768_411,,0.51378
E443_466,,0.5827100000000001
E1112_372,,0.46491000000000005
E249_105,0.13033,
E286_466,,0.5827100000000001
E1627_711,,0.8897200000000001
E1540_645,0.80702,
E1979_718,0.8985,
E1875_537,0.67168,
E1217_508,0.63534,
E351_418,0.52256,
E1347_279,,0.34836999999999996
E1462_170,,0.21178000000000002
E1942_318,,0.39724
E278_571,,0.71429
E1246_340,0.42481,
E1713_562,0.70301,
E1121_587,,0.73434
E1955_607,,0.7594
E544_162,,0.20175
E314_497,,0.62155
E562_268,,0.33459
E752_729,0.91228,
E1803_151,0.18797,
E423_79,0.09774,
E1175_79,0.09774,
E1452_463,0.57895,
E771_270,,0.33709
E545_165,,0.20551
E946_525,,0.65664
E584_347,,0.43358
E319_506,,0.63283
E1654_443,0.55388,
E1505_783,,0.97995
E1659_256,,0.31955
E458_545,0.6817,
E751_489,,0.61153
E1626_372,,0.46491000000000005
E573_7,0.007520000000000001,
E1356_307,0.38345999999999997,
E1390_465,0.58145,
E1416_103,,0.12782000000000002
E1978_162,,0.20175
E1705_196,0.24436,
E641_361,,0.45113000000000003
E397_227,,0.28321
E1144_159,0.19799,
E1215_564,,0.7055100000000001
E1096_429,0.5363399999999999,
E1343_19,,0.02256
E262_85,,0.10525999999999999
E617_12,,0.01378
E1532_346,,0.43233
E1107_250,0.31203000000000003,
E633_424,,0.53008
E1106_43,,0.052629999999999996
E786_277,,0.34586
E559_738,,0.92356
E1030_772,0.9661700000000001,
E1457_318,,0.39724
E1515_675,,0.8446100000000001
E243_315,0.39348,
E1709_465,,0.58145
E1240_62,,0.07644
E691_723,,0.90476
E1807_177,0.22055,
E1309_693,,0.8671700000000001
E474_229,,0.28570999999999996
E989_593,,0.74185
E1400_490,,0.61278
E657_755,,0.94486
E1051_781,,0.97744
E1962_258,,0.32206
E1048_659,,0.8245600000000001
E26_263,0.32832,
E406_419,,0.52381
E180_182,,0.22682
E1771_301,,0.37594
E37_738,,0.92356
E918_109,0.13534000000000002,
E1687_175,,0.21805
E162_430,,0.53759
E737_265,0.33083,
E427_105,,0.13033
E1694_789,0.9874700000000001,
E542_636,0.79574,
E1737_85,,0.10525999999999999
E1998_82,0.1015,
E1209_99,0.12280999999999999,
E710_696,,0.87093
E339_301,,0.37594
E381_347,,0.43358
E1011_152,,0.18922
E495_748,0.93609,
E77_47,,0.05764
E663_388,,0.48496000000000006
E1985_56,0.06892000000000001,
E1002_673,,0.84211
E1556_131,,0.16291
E1450_690,,0.86341
E1500_159,0.19799,
E944_744,,0.9310799999999999
E791_734,0.91855,
E939_220,,0.27444
E803_579,0.72431,
E1921_623,0.77945,
E29_660,,0.82581
E1607_540,0.6754399999999999,
E1915_24,0.02882,
E255_779,,0.9749399999999999
E1671_18,,0.0213
E654_270,,0.33709
E1896_223,,0.2782
E19_423,0.52882,
E105_37,0.045110000000000004,
E233_144,0.1792,
E211_47,0.05764,
E1196_86,,0.10652
E1662_667,0.8345899999999999,
E856_687,,0.85965
E163_593,0.74185,
E1932_527,,0.65915
E1367_104,0.12907000000000002,
E1496_32,,0.03885
E1878_500,,0.62531
E294_229,0.28570999999999996,
E112_70,,0.08647
E1693_249,0.31078,
E1007_516,,0.64536
E1721_323,,0.40351
E1342_19,,0.02256
E1045_257,,0.3208
E520_68,0.08396,
E344_730,0.91353,
E1595_116,0.14411,
E465_535,,0.6691699999999999
E676_198,,0.24686999999999998
E538_693,,0.8671700000000001
E284_151,,0.18797
E1439_792,0.9912299999999999,
E219_424,,0.53008
E1676_23,,0.027569999999999997
E176_725,,0.90727
E1192_223,,0.2782
E1732_772,0.9661700000000001,
E860_169,,0.21053000000000002
E530_686,0.8584,
E183_53,,0.06516
E332_269,,0.33584
E429_131,,0.16291
E340_186,,0.23183
E1146_424,,0.53008
E430_46,,0.056389999999999996
E347_148,,0.18420999999999998
E962_283,0.35338,
E938_553,0.6917300000000001,
E1923_421,0.52632,
E1322_624,,0.7807
E248_448,,0.56015
E1757_385,,0.4812
E1702_184,,0.22931999999999997
E741_113,0.14035,
E978_678,,0.8483700000000001
E1104_434,0.54261,
E672_111,0.13784000000000002,
E297_93,,0.11529
E1980_209,,0.26065
E872_463,,0.57895
E1484_14,,0.01629
E667_546,0.68296,
E1929_204,,0.25439
E884_704,0.88095,
E51_298,,0.37218
E570_382,,0.47744
E1039_391,0.48872,
E967_268,0.33459,
E1253_401,,0.50125
E748_562,0.70301,
E477_102,,0.12657000000000002
E1806_517,,0.64662
E1741_728,,0.9110299999999999
E831_22,0.02632,
E1385_474,0.59273,
E1476_259,0.32331,
E22_634,0.79323,
E1358_107,0.13283,
E175_237,0.29574,
E1859_504,,0.6303300000000001
E826_401,,0.50125
E158_210,,0.2619
E229_567,,0.70927
E1761_441,,0.55138
E1032_568,0.71053,
E271_700,,0.8759399999999999
E342_65,,0.0802
E541_753,,0.9423600000000001
E1553_249,,0.31078
E1819_729,,0.91228
E461_214,0.26692,
E1323_290,,0.36216
E799_740,,0.9260700000000001
E1517_205,,0.25564000000000003
E359_91,0.11277999999999999,
E1285_666,,0.8333299999999999
E1557_351,,0.4386
E1228_560,,0.7005
E1455_378,,0.47243
E1387_253,0.31579,
E1194_621,,0.77694
E493_108,0.13409000000000001,
E439_743,,0.9298200000000001
E213_720,0.9009999999999999,
E980_40,0.04887,
E145_461,,0.57644
E86_228,,0.28446
E1211_654,,0.8183
E955_667,0.8345899999999999,
E1171_567,,0.70927
E1528_730,,0.91353
E1849_200,,0.24936999999999998
E97_255,,0.3183
E659_637,0.79699,
E432_460,,0.57519
E238_623,0.77945,
E1908_629,,0.78697
E897_665,0.8320799999999999,
E647_776,0.9711799999999999,
E1327_237,,0.29574
E1766_762,0.95363,
E242_260,,0.32456
E1066_243,0.30326,
E679_340,0.42481,
E100_184,,0.22931999999999997
E1848_337,0.42105,
E1686_320,,0.39975
E1049_193,,0.2406
E1019_714,,0.8934799999999999
E367_337,,0.42105
E251_564,0.7055100000000001,
E1592_345,0.43108,
E385_270,,0.33709
E1994_54,,0.06642
E508_171,0.21303000000000002,
E599_31,,0.03759
E1360_570,,0.71303
E1491_473,,0.59148
E1377_794,0.9937299999999999,
E298_720,,0.9009999999999999
E1487_556,,0.6954899999999999
E1920_513,,0.6416
E611_284,0.35464,
E717_484,0.60526,
E802_314,0.39223,
E331_316,,0.39474000000000004
E1227_16,,0.0188
E1628_407,0.50877,
E1820_245,,0.30576
E1207_55,0.06767000000000001,
E1469_623,,0.77945
E1600_721,,0.9022600000000001
E1277_602,,0.75313
E890_629,0.78697,
E832_97,0.1203,
E210_559,,0.69925
E693_356,,0.44486000000000003
E276_691,,0.86466
E1587_405,0.50627,
E1794_599,,0.74937
E1531_123,,0.15288
E1537_450,,0.56266
E511_372,,0.46491000000000005
E1514_155,,0.19297999999999998
E827_153,,0.19047999999999998
E563_445,,0.5563899999999999
E1984_53,,0.06516
E738_648,,0.8107800000000001
E1682_754,0.9436100000000001,
E421_263,,0.32832
E1037_341,,0.42607
E1163_500,,0.62531
E335_767,,0.9599
E1449_6,,0.00627
E1795_252,,0.31454
E1117_541,,0.67669
E1047_445,0.5563899999999999,
E639_91,,0.11277999999999999
E521_110,0.13659000000000002,
E1350_647,,0.80952
E824_573,,0.7167899999999999
E155_205,0.25564000000000003,
E992_536,,0.67043
E1851_505,,0.63158
E1574_140,0.17419,
E1545_178,0.2218,
E1136_787,0.9849600000000001,
E863_17,0.02005,
E1188_673,0.84211,
E1884_651,,0.8145399999999999
E282_715,,0.89474
E478_375,,0.46867
E159_11,,0.01253
E261_429,0.5363399999999999,
E1636_716,,0.89599
E380_667,,0.8345899999999999
E519_13,0.015040000000000001,
E5_39,0.047619999999999996,
E1230_531,,0.6641600000000001
E343_648,0.8107800000000001,
E820_782,0.9787,
E805_744,,0.9310799999999999
E444_189,0.23559000000000002,
E1169_345,,0.43108
E206_381,,0.47618999999999995
E1649_711,0.8897200000000001,
E796_487,,0.60902
E1147_89,0.11027999999999999,
E1618_471,,0.58897
E1661_759,0.9498700000000001,
E766_283,0.35338,
E1061_152,0.18922,
E1212_614,0.76817,
E1483_352,,0.43985
E496_775,,0.9699200000000001
E299_654,0.8183,
E1191_792,,0.9912299999999999
E760_247,0.30827,
E502_601,,0.75188
E742_254,0.31704,
E263_481,,0.6015
E1925_614,,0.76817
E1753_741,,0.92732
E1174_81,,0.10025
E985_247,0.30827,
E1835_571,,0.71429
E898_714,0.8934799999999999,
E1081_584,,0.73058
E747_402,,0.50251
E81_528,,0.6604
E1458_331,,0.41353
E1489_381,,0.47618999999999995
E1564_196,0.24436,
E1696_113,,0.14035
E1161_467,0.58396,
E55_737,,0.9223100000000001
E1057_321,,0.401
E1522_765,,0.95739
E1637_545,,0.6817
E794_197,,0.24561
E1967_601,,0.75188
E1775_656,0.8208,
E1826_332,,0.41478999999999994
E466_266,0.33208000000000004,
E1573_321,0.401,
E1692_216,0.26942,
E23_292,,0.36466
E753_774,0.96867,
E363_564,0.7055100000000001,
E87_367,0.45865,
E234_132,0.16416,
E1202_471,0.58897,
E1273_191,,0.2381
E1779_407,0.50877,
E1315_362,,0.45238
E484_117,,0.14536
E943_499,,0.6240600000000001
E309_581,,0.72682
E1131_464,0.5802,
E1232_495,,0.61905
E378_311,,0.38847
E200_674,,0.84336
E239_445,,0.5563899999999999
E1055_410,0.51253,
E1936_608,,0.76065
E1612_571,,0.71429
E661_354,0.44236000000000003,
E1249_541,0.67669,
E1750_188,,0.23434000000000002
E1960_263,0.32832,
E1992_21,,0.02506
E1326_243,,0.30326
E1963_752,,0.9411
E1235_624,0.7807,
E789_345,,0.43108
E109_427,0.53383,
E709_158,,0.19674
E945_159,,0.19799
E1078_781,,0.97744
E1158_183,,0.22807
E303_598,,0.74812
E1764_348,,0.43483999999999995
E330_659,0.8245600000000001,
E571_261,,0.32581
E277_516,,0.64536
E407_365,,0.45614
E720_84,,0.10400999999999999
E317_753,,0.9423600000000001
E1668_332,0.41478999999999994,
E428_676,,0.8458600000000001
E11_179,,0.22305999999999998
E300_757,0.94737,
E329_712,0.8909799999999999,
E1679_305,0.38095,
E27_121,,0.15037999999999999
E1968_277,,0.34586
E758_144,0.1792,
E947_309,,0.38595999999999997
E1934_371,,0.46366
E405_542,,0.67794
E1274_67,,0.08271
E829_146,,0.1817
E1259_559,,0.69925
E556_610,,0.7631600000000001
E1728_97,,0.1203
E1250_477,,0.59649
E1368_145,,0.18045
E1472_610,,0.7631600000000001
E857_789,,0.9874700000000001
E1238_318,,0.39724
E240_625,,0.78195
E164_84,,0.10400999999999999
E638_311,,0.38847
E1976_374,,0.46742
E204_368,,0.4599
E1954_636,,0.79574
E1297_489,0.61153,
E419_98,,0.12155
E715_706,,0.88346
E1109_725,,0.90727
E1475_766,,0.95865
E718_128,0.15915,
E140_480,0.60025,
E1068_566,,0.70802
E1790_16,,0.0188
E1867_781,,0.97744
E699_187,,0.23308
E1417_694,0.8684200000000001,
E1754_250,,0.31203000000000003
E711_405,,0.50627
E1180_200,,0.24936999999999998
E682_469,,0.5864699999999999
E189_610,0.7631600000000001,
E445_518,,0.64787
E1427_182,,0.22682
E842_658,,0.82331
E1883_733,,0.9172899999999999
E1904_193,0.2406,
E1640_458,0.57268,
E1959_353,0.4411,
E345_785,,0.98246
E1152_66,0.08145,
E1549_556,,0.6954899999999999
E548_212,,0.26441
E778_653,,0.81704
E56_558,,0.69799
E236_246,,0.30701999999999996
E142_183,0.22807,
E301_202,,0.25188
E250_25,,0.030080000000000003
E1903_612,,0.76566
E1667_483,,0.60401
E901_666,,0.8333299999999999
E1229_404,,0.5050100000000001
E843_362,,0.45238
E1642_72,,0.08897000000000001
E740_100,,0.12405999999999999
E931_138,,0.17168
E1677_707,,0.88471
E352_713,0.89223,
E1245_667,,0.8345899999999999
E1911_638,0.79825,
E1630_674,0.84336,
E993_38,0.04637,
E1924_207,,0.25815
E725_697,,0.87218
E379_84,,0.10400999999999999
E1700_113,,0.14035
E1488_740,0.9260700000000001,
E490_500,,0.62531
E341_535,,0.6691699999999999
E959_606,0.75815,
E20_41,0.05013,
E1404_782,0.9787,
E875_673,0.84211,
E1569_503,,0.62907
E1747_541,,0.67669
E1428_419,,0.52381
E924_66,,0.08145
E1364_127,,0.15789
E117_49,,0.06015
E746_489,,0.61153
E1804_131,0.16291,
E855_590,0.7381,
E266_273,,0.34085
E1279_450,0.56266,
E759_642,,0.8032600000000001
E1397_319,0.3985,
E1824_25,,0.030080000000000003
E1525_582,,0.72807
E1263_183,0.22807,
E224_1,,0.0
E1510_658,0.82331,
E1511_609,,0.7619
E729_764,,0.95614
E1119_536,,0.67043
E1970_195,0.24311,
E735_142,,0.17669
E1076_643,,0.8045100000000001
E467_228,,0.28446
E144_127,0.15789,
E1017_139,0.17293,
E769_708,,0.8859600000000001
E1026_76,0.09398,
E982_43,,0.052629999999999996
E598_528,,0.6604
E1832_752,,0.9411
E1615_516,,0.64536
E1680_318,0.39724,
E934_212,0.26441,
E522_572,,0.71554
E1170_796,0.99624,
E1463_371,0.46366,
E1844_508,0.63534,
E690_785,,0.98246
E348_519,0.64912,
E1054_768,,0.96115
E628_307,0.38345999999999997,
E1947_711,,0.8897200000000001
E670_202,0.25188,
E1443_610,0.7631600000000001,
E835_690,,0.86341
E501_679,,0.84962
E1526_58,0.07143,
E733_94,,0.11654
E1321_798,,0.99875
E1445_435,0.54386,
E358_575,,0.7193
E683_254,,0.31704
E208_287,,0.3584
E930_129,,0.1604
E485_471,,0.58897
E590_226,0.28195,
E889_117,0.14536,
E245_6,0.00627,
E1239_474,,0.59273
E149_158,0.19674,
E1548_103,0.12782000000000002,
E1893_205,0.25564000000000003,
E1720_636,0.79574,
E1386_55,,0.06767000000000001
E1166_727,,0.9097700000000001
E1805_573,0.7167899999999999,
E98_294,,0.36717
E1868_776,0.9711799999999999,
E1603_182,0.22682,
E576_605,,0.75689
E506_536,,0.67043
E1375_743,,0.9298200000000001
E1991_582,0.72807,
E675_571,,0.71429
E1797_263,,0.32832
E1346_643,,0.8045100000000001
E1381_332,0.41478999999999994,
E58_693,0.8671700000000001,
E161_54,0.06642,
E1894_795,,0.9949899999999999
E1478_242,,0.30201
E912_78,,0.09648999999999999
E1391_784,0.9812,
E293_431,,0.53885
E1665_432,0.5401,
E1788_170,,0.21178000000000002
E1644_263,0.32832,
E207_13,,0.015040000000000001
E1269_524,0.6553899999999999,
E608_438,0.54762,
E712_467,,0.58396
E1722_23,0.027569999999999997,
E1138_45,,0.055139999999999995
E1946_527,0.65915,
E1760_140,,0.17419
E1993_597,,0.74687
E1187_538,0.67293,
E1278_397,,0.49623999999999996
E106_618,0.77318,
E107_65,0.0802,
E459_413,,0.5162899999999999
E1351_654,,0.8183
E1641_227,,0.28321
E492_169,0.21053000000000002,
E1701_104,,0.12907000000000002
E456_540,,0.6754399999999999
E583_222,0.27694,
E1716_423,0.52882,
E723_702,0.87845,
E845_582,,0.72807
E807_460,,0.57519
E846_144,,0.1792
E1043_433,,0.54135
E1645_166,,0.20676999999999998
E305_385,,0.4812
E215_312,0.38971999999999996,
E1189_211,,0.26316
E273_192,0.23935,
E1652_673,,0.84211
E498_376,,0.46992
E170_478,0.5977399999999999,
E1133_137,0.17043,
E1291_655,0.81955,
E795_565,,0.70677
E244_24,,0.02882
E422_658,0.82331,
E1538_413,0.5162899999999999,
E744_325,,0.40602
E1666_384,,0.47995
E174_644,,0.80576
E1770_721,,0.9022600000000001
E411_758,0.94862,
E1029_427,,0.53383
E1731_487,,0.60902
E703_279,0.34836999999999996,
E1410_238,,0.29699000000000003
E1272_779,,0.9749399999999999
E1633_495,,0.61905
E1097_399,,0.49875
E1468_262,,0.32706999999999997
E253_493,,0.61654
E138_688,,0.8609
E839_522,0.65288,
E567_336,0.4198,
E6_452,,0.56516
E1931_761,,0.9523799999999999
E30_412,0.5150399999999999,
E1966_56,,0.06892000000000001
E1199_376,,0.46992
E1814_296,,0.36967
E1247_587,0.73434,
E865_24,,0.02882
E1459_83,,0.10275999999999999
E893_542,,0.67794
E1093_85,0.10525999999999999,
E1216_446,0.5576399999999999,
E1418_273,0.34085,
E627_701,0.8771899999999999,
E451_584,,0.73058
E607_318,0.39724,
E426_356,,0.44486000000000003
E1982_661,,0.8270700000000001
E1105_429,,0.5363399999999999
E269_258,0.32206,
E823_752,0.9411,
E1674_174,0.21679,
E1987_375,0.46867,
E1010_749,,0.93734
E54_390,,0.48746999999999996
E774_629,0.78697,
E63_317,0.39599,
E1115_253,,0.31579
E1509_420,0.5250600000000001,
E1710_788,,0.9862200000000001
E272_795,0.9949899999999999,
E1632_346,,0.43233
E1891_586,,0.7330800000000001
E695_773,,0.9674200000000001
E12_478,0.5977399999999999,
E762_312,,0.38971999999999996
E1077_558,0.69799,
E1825_278,0.34712,
E614_388,,0.48496000000000006
E1857_322,,0.40226
E688_479,,0.599
E1460_59,0.07268,
E1892_222,,0.27694
E873_197,,0.24561
E1838_149,0.18545999999999999,
E1044_159,0.19799,
E320_362,,0.45238
E671_187,,0.23308
E1433_46,,0.056389999999999996
E922_10,,0.01128
E323_371,,0.46366
E1520_417,,0.5213
E437_123,,0.15288
E1190_357,,0.44611999999999996
E652_789,0.9874700000000001,
E1740_548,,0.6854600000000001
E1302_462,0.5776899999999999,
E75_626,,0.7832100000000001
E1075_391,,0.48872
E625_140,,0.17419
E736_380,0.47494,
E970_471,,0.58897
E677_508,0.63534,
E1518_741,0.92732,
E1181_85,,0.10525999999999999
E1689_751,,0.93985
E1939_797,0.99749,
E416_413,0.5162899999999999,
E1791_727,,0.9097700000000001
E815_291,,0.36341
E891_184,0.22931999999999997,
E1344_275,,0.34336
E996_326,,0.40726999999999997
E491_511,,0.6391
E743_481,,0.6015
E113_680,,0.85088
E1122_611,0.76441,
E880_263,,0.32832
E1316_277,0.34586,
E1639_479,,0.599
E1745_500,,0.62531
E371_385,,0.4812
E1719_317,0.39599,
E1067_446,,0.5576399999999999
E580_119,0.14787,
E516_126,0.15664,
E455_761,0.9523799999999999,
E3_67,0.08271,
E1421_760,,0.9511299999999999
E17_771,0.96491,
E1422_612,0.76566,
E270_190,0.23684000000000002,
E963_56,0.06892000000000001,
E1292_523,0.6541399999999999,
E525_534,0.66792,
E1038_265,,0.33083
E401_152,,0.18922
E494_247,,0.30827
E1672_674,,0.84336
E1354_139,,0.17293
E1160_81,,0.10025
E21_507,,0.6340899999999999
E1843_161,,0.2005
E1765_304,0.3797,
E811_78,,0.09648999999999999
E399_155,,0.19297999999999998
E1393_487,0.60902,
E1411_61,0.07518999999999999,
E1926_533,0.66667,
E1840_675,0.8446100000000001,
E1837_540,,0.6754399999999999
E756_468,0.58521,
E1830_700,,0.8759399999999999
E389_730,,0.91353
E1179_353,0.4411,
E550_292,,0.36466
E1361_741,,0.92732
E1033_424,,0.53008
E1877_724,,0.90602
E540_601,0.75188,
E1345_82,,0.1015
E1638_794,,0.9937299999999999
E267_417,,0.5213
E441_156,,0.19424
E534_607,,0.7594
E39_614,0.76817,
E1123_335,,0.41855
E1914_258,,0.32206
E906_526,,0.65789
E1008_432,0.5401,
E749_327,,0.40852
E649_789,,0.9874700000000001
E1900_247,,0.30827
E307_714,0.8934799999999999,
E734_610,,0.7631600000000001
E479_523,,0.6541399999999999
E1498_567,,0.70927
E452_418,,0.52256
E1125_436,0.54511,
E965_474,,0.59273
E1850_188,,0.23434000000000002
E1907_378,0.47243,
E1303_513,,0.6416
E706_235,,0.29323
E1685_629,0.78697,
E1729_52,0.06391000000000001,
E549_113,,0.14035
E509_213,0.26566,
E252_345,,0.43108
E1396_203,0.25313,
E964_273,,0.34085
E1624_536,,0.67043
E914_285,,0.35589
E1742_614,0.76817,
E634_487,,0.60902
E1042_319,,0.3985
E1448_237,0.29574,
E1430_453,0.56642,
E810_118,,0.14662
E721_452,,0.56516
E154_164,,0.20426
E1013_172,0.21429,
E384_727,,0.9097700000000001
E1622_549,,0.68672
E1254_143,,0.17794000000000001
E1752_788,0.9862200000000001,
E1383_518,,0.64787
E1879_94,,0.11654
E1271_578,0.72306,
E1717_718,,0.8985
E900_269,,0.33584
E866_532,0.6654100000000001,
E1261_287,0.3584,
E31_772,,0.9661700000000001
E1881_317,0.39599,
E1415_40,,0.04887
E205_281,0.35088,
E1623_598,0.74812,
E425_589,0.7368399999999999,
E1643_22,,0.02632
E1712_308,,0.38471
E1154_445,0.5563899999999999,
E1319_410,,0.51253
E202_393,0.49123,
E1972_235,,0.29323
E937_407,0.50877,
E365_731,,0.91479
E1149_601,,0.75188
E851_424,,0.53008
E1214_717,0.8972399999999999,
E1762_281,0.35088,
E1699_536,,0.67043
E34_669,,0.83709
E1126_471,,0.58897
E1827_423,,0.52882
E543_84,0.10400999999999999,
E438_506,,0.63283
E165_746,0.93358,
E1634_112,0.1391,
E62_309,0.38595999999999997,
E739_449,,0.5614
E790_505,0.63158,
E1485_42,,0.051379999999999995
E400_487,0.60902,
E1330_92,,0.11404
E199_301,0.37594,
E551_496,,0.6203
E355_455,0.56892,
E680_717,0.8972399999999999,
E1703_354,0.44236000000000003,
E1341_80,0.099,
E1335_6,,0.00627
E1283_492,,0.61529
E1331_211,0.26316,
E404_298,,0.37218
