,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E167_503,,0.6298600000000001,,
E739_209,0.26098000000000005,,,
E1290_97,0.12045,,,
E1993_594,,0.7440399999999999,,
E435_585,0.73275,,,
E477_467,,0.5846899999999999,,
E137_31,0.03764,,,
E820_774,0.9698899999999999,,,
E104_367,,0.45921999999999996,,
E156_379,,0.47428000000000003,,
E1691_85,,,0.1054,
E1794_734,0.9197,,,
E748_383,0.4793,,,
E1293_459,,0.57465,,
E472_734,0.9197,,,
E1082_39,0.04768,,,
E1276_747,,,0.93601,
E1100_357,0.44668,,,
E628_504,,,,0.63112
E1187_161,0.20075,,,
E579_653,,,0.81807,
E744_269,,0.33626,,
E319_208,0.25972,,,
E1960_135,,0.16813,,
E1777_746,,,,0.93476
E1302_677,0.8481799999999999,,,
E1916_10,0.011290000000000001,,,
E704_172,,0.21455,,
E667_19,,,,0.022580000000000003
E1416_165,,,,0.20576999999999998
E895_184,,0.22960999999999998,,
E524_637,,0.79799,,
E887_414,,0.5181899999999999,,
E991_711,,,,0.89084
E1747_492,,0.61606,,
E1107_338,,0.42283999999999994,,
E1760_6,0.00627,,,
E1174_518,,,0.64868,
E639_495,,,,0.6198199999999999
E1224_349,,0.43664,,
E451_784,,0.9824299999999999,,
E347_179,,,0.22334,
E417_138,0.17189000000000002,,,
E1048_285,0.35634,,,
E71_107,,0.133,,
E261_544,0.6813,,,
E1621_447,,,0.5596,
E697_491,0.6148100000000001,,,
E1393_254,,0.31744,,
E1560_749,0.93852,,,
E397_343,0.42911000000000005,,,
E778_162,0.20201,,,
E3_43,0.0527,,,
E1619_487,,0.6097899999999999,,
E1626_388,,,,0.48557
E1801_268,0.33501,,,
E1498_456,,0.57089,,
E503_448,,0.56085,,
E21_766,,0.95985,,
E470_674,0.8444200000000001,,,
E1437_580,,,,0.72647
E1268_662,,0.82936,,
E1555_265,,0.33124000000000003,,
E335_145,,0.18068,,
E1184_412,,0.51568,,
E1722_413,0.51694,,,
E940_607,0.76035,,,
E1392_475,0.59473,,,
E725_267,,,,0.33375
E320_274,,,,0.34253
E1572_246,,0.3074,,
E653_408,0.51066,,,
E1295_504,,0.63112,,
E1314_687,0.8607299999999999,,,
E751_468,,0.58595,,
E1730_615,,,,0.7703899999999999
E1654_391,0.48933999999999994,,,
E1955_76,,0.0941,,
E486_589,,,,0.73777
E1689_328,,0.41029,,
E1332_441,,0.55207,,
E406_424,,,0.53074,
E1928_627,,0.78545,,
E1336_10,0.011290000000000001,,,
E956_402,0.5031399999999999,,,
E1562_569,,0.71267,,
E1617_455,,0.5696399999999999,,
E1832_730,0.9146799999999999,,,
E1918_171,,0.2133,,
E1748_778,,0.97491,,
E1504_361,0.45169,,,
E1953_711,,0.89084,,
E138_796,0.99749,,,
E1800_735,,0.92095,,
E436_327,,0.40903,,
E315_490,,0.61355,,
E1851_18,0.021330000000000002,,,
E249_468,,,,0.58595
E1476_682,,0.85445,,
E1272_115,0.14304,,,
E1624_741,,0.92848,,
E269_588,0.73651,,,
E1458_638,,0.79925,,
E1615_602,,0.75408,,
E1349_676,0.84693,,,
E1589_278,0.34755,,,
E1382_87,,0.1079,,
E1666_261,,0.32621999999999995,,
E1126_220,,,,0.27478
E1386_701,,0.87829,,
E1991_112,,,,0.13927
E316_529,,0.6624800000000001,,
E1226_161,,0.20075,,
E1824_556,,,,0.6963600000000001
E1121_333,0.41656000000000004,,,
E1613_753,,0.9435399999999999,,
E1537_708,,,0.88708,
E665_18,,0.021330000000000002,,
E1128_682,,0.85445,,
E1896_145,,0.18068,,
E814_584,0.73149,,,
E1154_546,,0.68381,,
E1334_176,0.21957,,,
E1024_261,,0.32621999999999995,,
E825_158,0.19699,,,
E1833_1,,0.0,,
E1731_392,,0.49058999999999997,,
E818_94,,,0.11669000000000002,
E200_637,,0.79799,,
E479_519,0.64994,,,
E1061_312,,0.39021,,
E1079_509,0.63739,,,
E73_351,0.43915,,,
E1402_682,,0.85445,,
E357_255,,0.3187,,
E1759_503,,0.6298600000000001,,
E29_490,,0.61355,,
E1858_20,,0.02384,,
E1415_623,0.7804300000000001,,,
E203_34,0.04141,,,
E655_254,,0.31744,,
E197_586,0.7340000000000001,,,
E1956_462,0.5784199999999999,,,
E1391_166,,0.20703000000000002,,
E1725_87,,,,0.1079
E1888_189,,0.23588,,
E1981_352,,0.4404,,
E401_414,,0.5181899999999999,,
E807_748,,,,0.93726
E62_8,,0.00878,,
E693_372,,0.4655,,
E714_709,,0.88833,,
E1881_617,,0.7729,,
E481_251,0.31368,,,
E1158_97,,0.12045,,
E538_432,0.54078,,,
E1905_599,0.75031,,,
E1848_456,,0.57089,,
E1165_285,,,,0.35634
E350_77,0.09536,,,
E567_82,,0.10163,,
E1482_378,,0.47302,,
E879_678,,0.84944,,
E1285_752,,0.9422799999999999,,
E823_748,,0.93726,,
E799_614,,0.76913,,
E1876_698,,,,0.8745299999999999
E30_698,0.8745299999999999,,,
E1612_781,,0.97867,,
E651_194,,0.24216,,
E947_747,,0.93601,,
E1399_434,,,,0.5432899999999999
E1068_209,0.26098000000000005,,,
E1266_600,,,,0.75157
E1806_16,,0.01882,,
E1897_437,,0.54705,,
E1021_340,,0.42535,,
E839_327,,0.40903,,
E859_640,,,0.80176,
E186_788,0.98745,,,
E636_27,,0.032619999999999996,,
E208_277,,0.3463,,
E163_561,,,,0.70263
E227_660,,,0.82685,
E640_787,,0.9862,,
E1871_305,,0.38143,,
E1167_196,,0.24466999999999997,,
E1047_207,,,,0.25847
E1110_22,,0.02635,,
E1620_93,,,0.11542999999999999,
E182_248,,,0.30990999999999996,
E1009_1,,0.0,,
E513_290,,,0.36261,
E1724_608,,0.76161,,
E262_318,,0.39774,,
E373_437,0.54705,,,
E1545_569,,,,0.71267
E47_298,0.37265,,,
E1114_442,0.55332,,,
E720_289,0.36136,,,
E526_474,0.59348,,,
E1830_180,0.22459,,,
E1103_376,,0.47051000000000004,,
E9_494,,0.61857,,
E1071_87,,0.1079,,
E1721_687,,0.8607299999999999,,
E1309_10,,0.011290000000000001,,
E1423_289,0.36136,,,
E1903_134,0.16688,,,
E517_246,,,,0.3074
E527_619,,,,0.77541
E1663_439,0.54956,,,
E279_231,,0.28858,,
E716_671,0.84065,,,
E929_348,,0.43538000000000004,,
E1557_2,0.00125,,,
E304_609,,,0.76286,
E616_229,,0.28607,,
E237_539,0.67503,,,
E622_737,,0.9234600000000001,,
E297_588,,0.73651,,
E8_751,,,,0.9410299999999999
E949_118,,,0.1468,
E1936_451,0.56462,,,
E986_603,,0.7553300000000001,,
E661_490,,0.61355,,
E413_135,,,,0.16813
E530_162,0.20201,,,
E1113_731,0.9159299999999999,,,
E1010_449,,0.56211,,
E289_573,,,0.7176899999999999,
E1247_204,,,0.25471,
E1882_86,,0.10665,,
E1111_511,,0.6399,,
E152_150,,0.18695,,
E529_471,,0.5897100000000001,,
E709_528,,,,0.66123
E1514_291,,0.36386,,
E1933_318,,0.39774,,
E853_77,,0.09536,,
E1299_619,0.77541,,,
E1512_729,0.91343,,,
E1201_797,,,0.99875,
E750_406,0.5081600000000001,,,
E722_76,,0.0941,,
E462_18,,,0.021330000000000002,
E648_637,,0.79799,,
E64_447,,0.5596,,
E1649_503,,0.6298600000000001,,
E1828_242,0.30238000000000004,,,
E36_169,0.21079,,,
E1246_307,,0.38394,,
E1791_394,0.4931,,,
E445_703,0.8808,,,
E1627_467,0.5846899999999999,,,
E1196_470,,0.58846,,
E1578_551,,,,0.69009
E764_251,,0.31368,,
E1069_588,0.73651,,,
E476_518,,0.64868,,
E888_221,,,0.27604,
E313_725,,,,0.90841
E911_550,,0.68883,,
E1648_87,,0.1079,,
E1968_605,,,,0.75784
E1761_463,0.57967,,,
E1878_253,,0.31619,,
E1269_289,0.36136,,,
E1737_355,0.44417,,,
E72_633,,0.79297,,
E1835_717,,0.8983700000000001,,
E1927_683,0.8557100000000001,,,
E689_726,,0.90966,,
E455_89,,0.11041,,
E1208_211,,,0.26349,
E758_676,,,,0.84693
E800_545,,0.6825600000000001,,
E1164_652,,,0.81681,
E1427_230,0.28733000000000003,,,
E1133_52,0.06398999999999999,,,
E1556_237,,0.29611,,
E637_194,0.24216,,,
E857_340,0.42535,,,
E74_453,,0.56713,,
E431_376,0.47051000000000004,,,
E892_700,0.8770399999999999,,,
E82_641,0.80301,,,
E1101_218,,0.27226999999999996,,
E1191_636,,,,0.79674
E291_340,,0.42535,,
E1758_609,,,,0.76286
E1135_393,0.49183999999999994,,,
E836_350,0.43788999999999995,,,
E218_45,,0.05521,,
E1940_702,0.87955,,,
E1821_185,0.23087,,,
E323_550,,0.68883,,
E829_233,,0.29109,,
E1805_677,,0.8481799999999999,,
E1283_16,0.01882,,,
E428_129,,,,0.1606
E115_626,,,,0.7841899999999999
E1234_633,,0.79297,,
E83_701,0.87829,,,
E890_444,,0.55583,,
E337_65,0.0803,,,
E1516_769,0.9636100000000001,,,
E1212_553,0.6926,,,
E300_622,,0.77917,,
E568_460,0.57591,,,
E1923_124,,,0.15433,
E1243_374,0.46801000000000004,,,
E1413_306,,,,0.38269000000000003
E746_768,,,0.96236,
E1366_636,,0.79674,,
E1852_667,,0.8356299999999999,,
E683_68,,,,0.08407
E782_575,,0.7202,,
E935_504,0.63112,,,
E585_567,0.71016,,,
E1005_600,,0.75157,,
E164_321,,,0.40151,
E238_321,0.40151,,,
E997_744,,,,0.93225
E1362_397,,0.49686,,
E891_307,0.38394,,,
E123_487,0.6097899999999999,,,
E950_466,,0.58344,,
E1958_372,,0.4655,,
E1861_197,,0.24591999999999997,,
E124_433,,0.54203,,
E873_418,0.5232100000000001,,,
E278_19,,,,0.022580000000000003
E1163_758,,,,0.94981
E1552_32,,0.0389,,
E461_183,,0.22835999999999998,,
E1070_296,,0.37014,,
E518_302,,,0.37767,
E1597_438,,0.5483100000000001,,
E251_619,0.77541,,,
E1371_171,,,0.2133,
E1894_511,,0.6399,,
E1043_615,,0.7703899999999999,,
E599_415,,0.51945,,
E1717_190,,0.23714000000000002,,
E1892_488,0.6110399999999999,,,
E1204_413,0.51694,,,
E1008_688,,,,0.86198
E570_623,,0.7804300000000001,,
E497_254,0.31744,,,
E329_33,,0.04015,,
E1584_490,0.61355,,,
E5_289,,0.36136,,
E449_723,0.9059,,,
E1342_269,,0.33626,,
E781_188,,,0.23463,
E202_336,,0.42033000000000004,,
E143_469,,,,0.5872
E198_651,0.8155600000000001,,,
E927_513,,0.64241,,
E1651_509,,0.63739,,
E1907_12,,0.0138,,
E389_485,,0.60728,,
E153_532,,0.66625,,
E945_756,0.9473,,,
E242_332,,,0.41531,
E1396_609,,0.76286,,
E875_607,,0.76035,,
E1931_495,0.6198199999999999,,,
E850_710,,,,0.88959
E736_104,,0.12922999999999998,,
E695_378,0.47302,,,
E1535_7,0.007529999999999999,,,
E388_368,,0.46048,,
E192_502,0.62861,,,
E344_210,,,,0.26223
E405_393,,,,0.49183999999999994
E372_519,,,0.64994,
E1132_437,0.54705,,,
E1337_107,0.133,,,
E487_213,,,,0.266
E793_376,,,,0.47051000000000004
E541_174,,,0.21706,
E330_6,,0.00627,,
E1289_58,0.07152,,,
E162_558,0.69887,,,
E1202_123,,0.15307,,
E565_171,,,0.2133,
E1854_744,,0.93225,,
E1343_35,,,0.042660000000000003,
E446_202,0.2522,,,
E1019_476,0.5959800000000001,,,
E1710_335,,0.41907,,
E1248_276,0.34504,,,
E165_523,,0.65496,,
E1571_30,,0.03639,,
E937_315,,0.39398,,
E1455_52,,,0.06398999999999999,
E205_734,,0.9197,,
E1026_776,,0.9724,,
E840_139,,0.17315,,
E122_787,0.9862,,,
E1104_381,,0.47678999999999994,,
E1081_104,0.12922999999999998,,,
E1097_705,,0.88331,,
E822_721,0.9033899999999999,,,
E1053_108,,0.13425,,
E1468_217,,0.27102,,
E1743_655,,0.82058,,
E1816_7,,0.007529999999999999,,
E1610_493,,0.61731,,
E1669_271,,0.33876999999999996,,
E968_654,,,,0.81932
E682_736,,0.9222100000000001,,
E663_547,,0.68507,,
E1719_540,,0.67629,,
E502_191,,0.23839000000000002,,
E458_314,,0.39271999999999996,,
E1735_641,,,0.80301,
E1709_680,,,,0.8519399999999999
E1345_549,0.68758,,,
E924_689,0.86324,,,
E1693_244,0.30489,,,
E1565_694,,,0.86951,
E1600_57,,0.07026,,
E412_761,0.9535799999999999,,,
E688_549,,0.68758,,
E609_579,,0.72522,,
E546_339,,,0.42408999999999997,
E1813_662,0.82936,,,
E1426_25,,,0.03011,
E491_123,0.15307,,,
E1102_21,,,,0.02509
E121_665,0.8331200000000001,,,
E1969_346,,0.43287,,
E1568_153,0.19072,,,
E1195_449,,,0.56211,
E1924_2,,,0.00125,
E221_234,0.29235,,,
E1850_298,,,,0.37265
E1874_272,0.34003,,,
E654_639,,0.8005,,
E361_154,,,0.19197,
E553_631,,,0.79046,
E398_655,,,0.82058,
E677_373,0.46675,,,
E1385_328,,0.41029,,
E1058_792,,0.9924700000000001,,
E611_198,,,0.24718,
E1031_422,0.52823,,,
E1501_186,0.23212,,,
E1375_596,0.74655,,,
E514_552,,0.69134,,
E1020_241,0.30113,,,
E506_196,,0.24466999999999997,,
E686_344,,,,0.43036
E1869_201,0.25094,,,
E1707_467,,0.5846899999999999,,
E652_369,0.46173000000000003,,,
E1105_286,,0.35759,,
E660_367,,0.45921999999999996,,
E1453_557,,0.69762,,
E670_405,0.5069,,,
E951_507,,0.63488,,
E909_703,,0.8808,,
E56_794,0.99498,,,
E681_317,,,,0.39649
E1035_673,0.84316,,,
E1298_146,,0.18193,,
E1066_381,,0.47678999999999994,,
E766_544,0.6813,,,
E745_720,0.9021299999999999,,,
E28_449,,,,0.56211
E23_655,,0.82058,,
E1404_672,,,,0.84191
E1350_326,0.40778000000000003,,,
E1041_413,,0.51694,,
E711_382,,0.47803999999999996,,
E790_307,,0.38394,,
E1361_724,,,0.90715,
E496_428,,0.53576,,
E254_246,,0.3074,,
E1003_625,0.78294,,,
E1558_205,0.25595999999999997,,,
E1190_167,,0.20828000000000002,,
E959_719,,0.9008799999999999,,
E1913_338,,0.42283999999999994,,
E217_150,,0.18695,,
E207_477,0.59724,,,
E1172_722,,0.90464,,
E1151_425,,0.53199,,
E1442_385,,0.48181,,
E1522_7,0.007529999999999999,,,
E224_76,0.0941,,,
E718_92,,,,0.11417999999999999
E390_449,,0.56211,,
E430_300,,0.37516,,
E680_204,,,0.25471,
E1532_549,0.68758,,,
E219_452,0.56587,,,
E1470_235,0.2936,,,
E1658_687,,0.8607299999999999,,
E773_597,0.7478,,,
E366_158,,,,0.19699
E32_44,,,,0.05395
E452_752,,0.9422799999999999,,
E1603_622,,0.77917,,
E298_368,,0.46048,,
E1999_740,,0.9272299999999999,,
E1318_516,,0.64617,,
E1227_655,,,0.82058,
E1764_552,,0.69134,,
E1815_710,0.88959,,,
E270_623,,0.7804300000000001,,
E391_596,,0.74655,,
E1301_594,,0.7440399999999999,,
E1570_727,,0.9109200000000001,,
E715_185,0.23087,,,
E772_437,,,,0.54705
E987_719,,,0.9008799999999999,
E1216_623,0.7804300000000001,,,
E749_771,,,,0.9661200000000001
E465_489,,0.6123,,
E1531_722,,0.90464,,
E1976_413,0.51694,,,
E731_775,,,,0.97114
E299_339,0.42408999999999997,,,
E1680_754,,,0.94479,
E1563_306,,0.38269000000000003,,
E302_39,0.04768,,,
E1255_194,0.24216,,,
E771_341,0.4266,,,
E864_75,,0.09285,,
E1567_372,,0.4655,,
E310_447,,0.5596,,
E1305_721,0.9033899999999999,,,
E1551_57,0.07026,,,
E1687_429,,0.53701,,
E1414_324,,0.40526999999999996,,
E1378_395,,,0.49435,
E375_294,,0.36763,,
E1356_277,,0.3463,,
E1325_613,0.76788,,,
E116_69,,0.08532000000000001,,
E1150_699,,0.8757799999999999,,
E180_630,,,,0.7892100000000001
E1300_634,,0.79423,,
E1148_541,,0.6775399999999999,,
E1694_660,0.82685,,,
E877_640,,0.80176,,
E1559_143,0.17817,,,
E48_151,0.18821,,,
E1842_3,,0.00251,,
E67_234,,0.29235,,
E119_384,,0.48055,,
E1906_768,,0.96236,,
E692_542,0.6788,,,
E586_492,0.61606,,,
E943_118,0.1468,,,
E1260_210,,0.26223,,
E1182_321,0.40151,,,
E1253_638,0.79925,,,
E403_442,0.55332,,,
E1853_786,,0.9849399999999999,,
E917_338,,,0.42283999999999994,
E1297_639,,0.8005,,
E713_342,,0.42785,,
E1464_156,,0.19448,,
E880_231,,,0.28858,
E1859_442,,0.55332,,
E1321_612,,0.76662,,
E1017_304,0.38018,,,
E280_645,,0.80803,,
E604_492,,,0.61606,
E306_493,0.61731,,,
E245_251,0.31368,,,
E1637_746,,0.93476,,
E212_770,0.9648700000000001,,,
E1778_730,0.9146799999999999,,,
E1388_71,,0.08782999999999999,,
E264_1,,0.0,,
E1664_115,,0.14304,,
E1372_14,,,0.016309999999999998,
E201_39,,,0.04768,
E1586_314,0.39271999999999996,,,
E561_575,,0.7202,,
E1477_489,,0.6123,,
E1181_141,,0.17565999999999998,,
E770_575,,0.7202,,
E1844_732,0.91719,,,
E961_709,,0.88833,,
E727_524,,0.6562100000000001,,
E1007_559,0.70013,,,
E1430_773,,0.9686299999999999,,
E755_238,,0.29736999999999997,,
E690_421,0.52698,,,
E885_291,,0.36386,,
E965_50,0.06147999999999999,,,
E906_266,0.3325,,,
E815_571,0.71518,,,
E939_246,0.3074,,,
E158_55,,0.06775,,
E1456_362,0.45295,,,
E27_621,,0.77792,,
E26_364,,0.45546000000000003,,
E1062_227,,,,0.28356
E1846_526,0.65872,,,
E861_604,,0.75659,,
E1899_302,,0.37767,,
E243_652,0.81681,,,
E168_64,,0.07905,,
E1756_128,,0.15935,,
E1695_291,,0.36386,,
E1448_395,,,,0.49435
E171_789,,0.9887100000000001,,
E11_367,0.45921999999999996,,,
E776_571,0.71518,,,
E424_124,,0.15433,,
E1155_712,,0.8921,,
E645_418,,,0.5232100000000001,
E1116_22,,0.02635,,
E101_739,,0.9259700000000001,,
E1073_170,0.21205,,,
E1715_511,,0.6399,,
E1050_387,,,0.48432,
E531_574,,0.71895,,
E352_130,,0.16186,,
E148_570,,0.7139300000000001,,
E979_132,,0.16437000000000002,,
E394_644,,0.80678,,
E833_168,,0.20954,,
E1549_650,,0.8143,,
E351_680,0.8519399999999999,,,
E1205_179,,,,0.22334
E1822_623,0.7804300000000001,,,
E532_416,0.5207,,,
E606_47,0.05772000000000001,,,
E684_279,,0.34881,,
E1252_281,,0.35131999999999997,,
E195_713,0.89335,,,
E60_619,,0.77541,,
E1602_482,0.60351,,,
E1765_779,,0.97616,,
E427_367,,0.45921999999999996,,
E566_395,,0.49435,,
E569_72,,0.08907999999999999,,
E1173_777,0.97365,,,
E1076_742,0.92974,,,
E806_436,0.5458,,,
E1803_774,0.9698899999999999,,,
E1773_155,0.19322,,,
E422_688,,0.86198,,
E387_317,0.39649,,,
E1564_89,,0.11041,,
E1463_132,0.16437000000000002,,,
E1997_368,,,,0.46048
E1310_181,,0.22585,,
E1499_750,,0.9397700000000001,,
E1827_126,0.15684,,,
E169_518,0.64868,,,
E13_654,0.81932,,,
E1867_359,,0.44918,,
E1056_59,0.07277,,,
E1611_777,0.97365,,,
E105_501,,,,0.62735
E432_562,,,0.70389,
E813_319,,0.39899999999999997,,
E559_190,0.23714000000000002,,,
E1573_169,0.21079,,,
E1210_455,,,0.5696399999999999,
E1231_137,,,,0.17064000000000001
E1818_735,,,0.92095,
E303_40,,,0.04893,
E14_675,0.84567,,,
E482_355,0.44417,,,
E311_534,0.66876,,,
E339_231,0.28858,,,
E1491_695,0.87077,,,
E1316_237,,0.29611,,
E576_365,0.45671000000000006,,,
E421_148,,,,0.18444000000000002
E901_23,,0.0276,,
E442_623,,0.7804300000000001,,
E447_507,0.63488,,,
E1840_647,,0.8105399999999999,,
E474_651,,0.8155600000000001,,
E1966_55,,0.06775,,
E1159_538,,0.67378,,
E522_68,0.08407,,,
E1353_48,,,0.05897,
E1629_401,,0.50188,,
E642_277,,0.3463,,
E1220_479,,0.59975,,
E832_787,0.9862,,,
E1642_386,0.48306000000000004,,,
E133_527,0.65997,,,
E499_563,,0.70514,,
E708_327,,,0.40903,
E1618_16,,,,0.01882
E1232_724,,0.90715,,
E760_754,0.94479,,,
E786_608,0.76161,,,
E1733_628,,0.7867,,
E1607_408,,,,0.51066
E548_339,,0.42408999999999997,,
E206_443,,0.5545800000000001,,
E1178_366,,,,0.45797
E1250_456,0.57089,,,
E1161_215,,,,0.26850999999999997
E174_219,,,0.27353,
E1354_556,0.6963600000000001,,,
E644_502,,0.62861,,
E505_487,,,,0.6097899999999999
E1364_574,0.71895,,,
E155_383,,0.4793,,
E1312_753,,0.9435399999999999,,
E1338_91,0.11292,,,
E1439_40,,0.04893,,
E128_751,,0.9410299999999999,,
E187_416,,,,0.5207
E1986_408,,0.51066,,
E1075_795,0.99624,,,
E1704_666,0.8343799999999999,,,
E1639_368,,,,0.46048
E81_287,,0.35885,,
E1418_579,,,,0.72522
E601_567,,,,0.71016
E1932_502,0.62861,,,
E1951_260,,0.32497,,
E1211_616,0.77164,,,
E292_560,0.70138,,,
E1265_570,,,,0.7139300000000001
E1281_575,,0.7202,,
E525_562,,0.70389,,
E694_592,0.74153,,,
E1084_392,0.49058999999999997,,,
E981_272,,,0.34003,
E902_50,,,0.06147999999999999,
E596_290,,,,0.36261
E1963_651,,,0.8155600000000001,
E1461_397,,0.49686,,
E724_310,,0.3877,,
E1837_714,,,,0.8946
E142_151,,0.18821,,
E962_526,,0.65872,,
E834_377,,0.47176999999999997,,
E1088_761,,0.9535799999999999,,
E1072_756,,0.9473,,
E624_20,0.02384,,,
E1904_699,,0.8757799999999999,,
E91_546,0.68381,,,
E1749_426,0.53325,,,
E588_285,,0.35634,,
E1502_218,,0.27226999999999996,,
E1124_375,,0.46926,,
E1569_201,0.25094,,,
E701_678,0.84944,,,
E1004_675,,,,0.84567
E87_287,0.35885,,,
E932_429,0.53701,,,
E938_133,0.16562000000000002,,,
E49_538,0.67378,,,
E952_298,,,,0.37265
E923_172,,,,0.21455
E55_284,,0.35508,,
E819_270,0.33752,,,
E317_643,,0.80552,,
E1879_21,,,0.02509,
E872_567,0.71016,,,
E717_473,,0.59222,,
E1708_445,,0.55709,,
E1766_569,0.71267,,,
E1862_656,0.82183,,,
E860_213,0.266,,,
E842_777,,0.97365,,
E188_574,,0.71895,,
E305_222,0.27729000000000004,,,
E1886_783,0.9811799999999999,,,
E160_172,,0.21455,,
E830_314,,0.39271999999999996,,
E286_364,,0.45546000000000003,,
E1690_36,0.043910000000000005,,,
E204_95,,0.11794,,
E1431_424,0.53074,,,
E971_693,0.86826,,,
E983_727,,0.9109200000000001,,
E10_292,,0.36512,,
E15_638,,0.79925,,
E536_539,0.67503,,,
E1517_405,,0.5069,,
E550_191,,0.23839000000000002,,
E1030_151,0.18821,,,
