,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E1891_386,,,,0.48246000000000006
E616_79,,0.09774,,
E1594_365,,,0.45614,
E1279_167,,,,0.20801999999999998
E1842_549,,,,0.68672
E1613_70,,,,0.08647
E950_665,,0.8320799999999999,,
E280_190,,,,0.23684000000000002
E1654_525,0.65664,,,
E1298_67,,0.08271,,
E1826_43,,,0.052629999999999996,
E1840_261,0.32581,,,
E524_773,,0.9674200000000001,,
E303_782,,0.9787,,
E230_351,,0.4386,,
E555_769,0.96241,,,
E1490_740,,0.9260700000000001,,
E295_479,,0.599,,
E1957_796,,0.99624,,
E1194_259,,0.32331,,
E1170_735,,0.9198,,
E1511_144,,0.1792,,
E1707_587,,,0.73434,
E594_346,,,0.43233,
E1063_224,,,,0.27945
E1885_607,,0.7594,,
E1116_677,,0.8471200000000001,,
E1639_103,,0.12782000000000002,,
E1852_583,,0.72932,,
E603_124,,0.15414,,
E1117_716,,,0.89599,
E1341_537,,,0.67168,
E180_121,0.15037999999999999,,,
E942_466,,,0.5827100000000001,
E365_695,,0.86967,,
E1353_435,,,,0.54386
E1552_353,,0.4411,,
E228_658,,,,0.82331
E649_752,,,0.9411,
E395_394,,,0.49248000000000003,
E215_373,,0.46617,,
E1315_795,,,,0.9949899999999999
E1592_688,,0.8609,,
E111_212,,,,0.26441
E704_38,,,,0.04637
E1229_786,0.9837100000000001,,,
E47_181,,0.22555999999999998,,
E689_774,,0.96867,,
E411_114,,0.1416,,
E197_539,,0.67419,,
E1072_275,,0.34336,,
E135_696,,0.87093,,
E1052_685,,0.85714,,
E1037_348,,0.43483999999999995,,
E747_441,,,0.55138,
E816_612,,0.76566,,
E1182_418,,,0.52256,
E932_160,,0.19925,,
E1468_36,,0.04386,,
E767_455,,,,0.56892
E1029_728,,,,0.9110299999999999
E64_658,,0.82331,,
E870_58,,,0.07143,
E1588_165,0.20551,,,
E212_616,,,0.77068,
E1903_87,0.10777,,,
E1633_726,,,,0.9085200000000001
E733_62,,,0.07644,
E426_728,,0.9110299999999999,,
E1389_319,,,,0.3985
E1003_26,,,0.031330000000000004,
E229_657,0.82206,,,
E139_548,,,,0.6854600000000001
E1584_264,,,0.32957,
E1351_79,0.09774,,,
E131_544,,,0.68045,
E8_129,0.1604,,,
E330_309,,0.38595999999999997,,
E944_305,,,,0.38095
E1799_696,,,,0.87093
E1732_190,,0.23684000000000002,,
E1103_211,,0.26316,,
E1758_9,,,,0.010029999999999999
E1046_654,,,0.8183,
E133_591,,0.73935,,
E913_392,,0.48996999999999996,,
E1501_550,,0.68797,,
E1911_53,,0.06516,,
E715_502,,,0.6278199999999999,
E740_574,,,0.71805,
E1231_166,0.20676999999999998,,,
E821_625,,0.78195,,
E1751_266,,0.33208000000000004,,
E707_200,,,0.24936999999999998,
E1469_296,,,0.36967,
E405_181,,0.22555999999999998,,
E1875_124,,0.15414,,
E436_169,,,0.21053000000000002,
E1291_198,,0.24686999999999998,,
E1539_78,,0.09648999999999999,,
E517_454,,0.56767,,
E824_451,,0.56391,,
E267_516,,0.64536,,
E1556_625,,0.78195,,
E1857_735,,0.9198,,
E609_725,0.90727,,,
E586_708,,0.8859600000000001,,
E1060_93,,0.11529,,
E1008_179,,,0.22305999999999998,
E1057_554,,0.69298,,
E1615_678,,,0.8483700000000001,
E639_151,,0.18797,,
E1095_439,,0.54887,,
E1031_474,,,0.59273,
E1130_155,,,0.19297999999999998,
E878_166,,0.20676999999999998,,
E1805_100,0.12405999999999999,,,
E921_472,,0.59023,,
E520_535,0.6691699999999999,,,
E505_144,,0.1792,,
E1278_688,,0.8609,,
E207_694,0.8684200000000001,,,
E48_507,,0.6340899999999999,,
E140_660,,,0.82581,
E464_364,,,0.45488999999999996,
E95_678,,,,0.8483700000000001
E118_437,,0.54637,,
E931_509,,,0.63659,
E1398_219,,0.27318000000000003,,
E1702_798,,0.99875,,
E1703_20,,0.023809999999999998,,
E332_326,,0.40726999999999997,,
E819_661,,0.8270700000000001,,
E181_569,,0.71178,,
E1110_60,,,0.07393,
E754_698,,,0.8734299999999999,
E1489_703,,0.8797,,
E1107_262,,0.32706999999999997,,
E29_736,,,0.92105,
E1526_253,,0.31579,,
E1357_457,,0.57143,,
E526_4,,0.0037600000000000003,,
E981_525,,0.65664,,
E1001_657,,0.82206,,
E814_41,,0.05013,,
E1965_315,,0.39348,,
E27_715,,0.89474,,
E1286_765,,0.95739,,
E1015_94,,0.11654,,
E1425_47,,,0.05764,
E1617_55,0.06767000000000001,,,
E1958_52,,0.06391000000000001,,
E1343_402,0.50251,,,
E836_14,,0.01629,,
E619_695,,0.86967,,
E1146_441,,0.55138,,
E1105_345,,,0.43108,
E1871_666,,0.8333299999999999,,
E693_525,,0.65664,,
E283_23,,0.027569999999999997,,
E1606_606,,0.75815,,
E951_331,,,0.41353,
E310_389,,,0.48622,
E290_403,,,0.50376,
E1726_686,,0.8584,,
E1154_106,,,0.13158,
E1959_710,,,0.8884700000000001,
E633_401,,,0.50125,
E889_707,,0.88471,,
E1730_458,,0.57268,,
E1949_730,0.91353,,,
E1307_397,0.49623999999999996,,,
E483_449,,0.5614,,
E1611_270,,0.33709,,
E1079_614,,,,0.76817
E1892_794,,,0.9937299999999999,
E1020_795,,0.9949899999999999,,
E1370_561,,,,0.70175
E1514_780,,,0.97619,
E940_179,,0.22305999999999998,,
E570_80,0.099,,,
E518_181,0.22555999999999998,,,
E318_206,,0.25689,,
E1106_735,,0.9198,,
E1582_492,,,0.61529,
E373_365,,,0.45614,
E307_169,0.21053000000000002,,,
E241_456,,,0.57018,
E484_536,,0.67043,,
E1782_377,,0.47118000000000004,,
E1383_51,,0.06266000000000001,,
E980_559,,,0.69925,
E734_214,,0.26692,,
E1761_744,,0.9310799999999999,,
E1406_257,0.3208,,,
E1628_441,,0.55138,,
E574_645,0.80702,,,
E304_245,,,0.30576,
E817_741,,0.92732,,
E93_204,0.25439,,,
E24_545,,0.6817,,
E1966_528,,0.6604,,
E401_729,,,,0.91228
E993_103,,0.12782000000000002,,
E1597_719,,,0.89975,
E875_108,,0.13409000000000001,,
E1850_132,,0.16416,,
E1773_290,,,0.36216,
E1009_653,0.81704,,,
E1640_480,,,,0.60025
E1755_490,,0.61278,,
E958_146,,,0.1817,
E1590_524,,,0.6553899999999999,
E1853_365,,0.45614,,
E975_522,,,0.65288,
E588_711,,,0.8897200000000001,
E272_303,,,,0.37845
E581_270,,,0.33709,
E383_71,,0.08772,,
E1989_69,,,0.08521000000000001,
E630_151,,,0.18797,
E1374_174,,0.21679,,
E1685_413,,0.5162899999999999,,
E1220_795,,,0.9949899999999999,
E1021_557,,0.6967399999999999,,
E1070_64,,,,0.07895
E1898_394,,0.49248000000000003,,
E648_118,,0.14662,,
E610_449,,,0.5614,
E1792_238,,,0.29699000000000003,
E912_757,0.94737,,,
E840_677,,,0.8471200000000001,
E1348_683,,0.85464,,
E1533_126,,0.15664,,
E1803_388,,0.48496000000000006,,
E1948_165,,,,0.20551
E500_129,,,0.1604,
E1560_262,0.32706999999999997,,,
E350_142,,0.17669,,
E497_60,0.07393,,,
E1810_638,,0.79825,,
E661_244,0.30451,,,
E289_149,,0.18545999999999999,,
E1241_510,,,0.63784,
E1252_470,,,0.58772,
E1894_550,0.68797,,,
E7_38,,,0.04637,
E327_281,,0.35088,,
E1714_74,,,0.09147999999999999,
E644_352,,0.43985,,
E1171_344,,0.42982,,
E1950_231,,,0.28822,
E976_587,,0.73434,,
E965_158,,,,0.19674
E1778_464,,0.5802,,
E1157_657,,0.82206,,
E1787_368,,0.4599,,
E501_560,,0.7005,,
E1028_537,,0.67168,,
E1760_579,,0.72431,,
E1746_471,,,0.58897,
E640_661,,,,0.8270700000000001
E264_656,,,0.8208,
E246_420,0.5250600000000001,,,
E1757_389,,0.48622,,
E1186_201,,0.25063,,
E1536_354,,0.44236000000000003,,
E1056_797,,,0.99749,
E1579_229,,,0.28570999999999996,
E1325_587,,,0.73434,
E465_612,,0.76566,,
E194_514,,0.64286,,
E1534_696,,,0.87093,
E328_420,,0.5250600000000001,,
E1869_156,,,,0.19424
E587_548,,,,0.6854600000000001
E1344_240,,,,0.2995
E421_531,,,0.6641600000000001,
E1749_570,,0.71303,,
E1970_595,,0.74436,,
E439_777,,0.9724299999999999,,
E676_334,,,,0.41728999999999994
E612_412,,,0.5150399999999999,
E721_773,0.9674200000000001,,,
E1175_89,,0.11027999999999999,,
E279_722,,0.90351,,
E1125_786,,,0.9837100000000001,
E1446_613,,0.7669199999999999,,
E1373_275,,0.34336,,
E1480_709,,0.8872200000000001,,
E1250_117,0.14536,,,
E1258_452,0.56516,,,
E766_787,,,0.9849600000000001,
E1907_72,0.08897000000000001,,,
E833_93,,0.11529,,
E1437_677,,0.8471200000000001,,
E238_97,,,0.1203,
E1895_634,,0.79323,,
E1694_380,,0.47494,,
E1753_102,,0.12657000000000002,,
E1265_756,,0.9461200000000001,,
E877_629,,0.78697,,
E1074_349,,,,0.43609
E1143_397,,0.49623999999999996,,
E794_709,,0.8872200000000001,,
E1822_23,,0.027569999999999997,,
E1212_491,,,0.6140399999999999,
E929_236,,0.29449000000000003,,
E1178_279,,,0.34836999999999996,
E1089_478,,,0.5977399999999999,
E1440_177,,,,0.22055
E1913_345,,0.43108,,
E298_49,,0.06015,,
E218_247,0.30827,,,
E1418_458,0.57268,,,
E358_256,,,0.31955,
E987_157,,,0.19549,
E462_202,0.25188,,,
E39_479,,0.599,,
E172_552,,0.69048,,
E686_89,0.11027999999999999,,,
E1929_12,,0.01378,,
E718_170,0.21178000000000002,,,
E214_208,,,0.2594,
E1329_560,,,,0.7005
E1482_724,,,0.90602,
E479_372,,,,0.46491000000000005
E1300_510,,0.63784,,
E406_433,,0.54135,,
E1650_255,,0.3183,,
E305_166,,,,0.20676999999999998
E166_377,,,,0.47118000000000004
E924_564,,,0.7055100000000001,
E723_357,,,0.44611999999999996,
E200_514,,0.64286,,
E1518_73,,0.09022999999999999,,
E63_47,,0.05764,,
E1915_49,,,,0.06015
E262_632,,0.79073,,
E380_19,,,,0.02256
E1847_88,,,0.10902,
E1551_78,,0.09648999999999999,,
E1411_403,0.50376,,,
E306_562,,,0.70301,
E1555_675,0.8446100000000001,,,
E1934_749,,,0.93734,
E1401_683,,0.85464,,
E544_306,,0.38221,,
E132_18,,0.0213,,
E1687_509,0.63659,,,
E1638_185,,0.23058,,
E399_558,,0.69799,,
E1661_279,,0.34836999999999996,,
E100_485,0.60652,,,
E681_611,,0.76441,,
E1924_373,,,0.46617,
E1284_786,,0.9837100000000001,,
E356_395,,0.49373,,
E1427_257,,0.3208,,
E1129_424,,0.53008,,
E717_788,,,0.9862200000000001,
E1750_39,,,0.047619999999999996,
E1331_266,,,0.33208000000000004,
E1071_783,,0.97995,,
E789_60,0.07393,,,
E203_268,,,0.33459,
E1064_74,,0.09147999999999999,,
E1735_31,,,0.03759,
E1780_104,,0.12907000000000002,,
E67_331,,0.41353,,
E1216_717,0.8972399999999999,,,
E1267_417,,0.5213,,
E87_342,,0.42732,,
E1387_795,,,0.9949899999999999,
E453_19,,0.02256,,
E1338_701,,,0.8771899999999999,
E425_423,,0.52882,,
E749_11,,0.01253,,
E1352_354,,0.44236000000000003,,
E88_196,0.24436,,,
E1785_462,,0.5776899999999999,,
E1299_659,0.8245600000000001,,,
E1051_732,,0.91604,,
E1044_610,,0.7631600000000001,,
E576_284,,,,0.35464
E1889_272,,0.3396,,
E1336_386,,0.48246000000000006,,
E1779_153,0.19047999999999998,,,
E1224_149,,,,0.18545999999999999
E18_43,,,0.052629999999999996,
E1540_167,,0.20801999999999998,,
E1466_57,,0.07017999999999999,,
E801_730,,,0.91353,
E1190_137,,0.17043,,
E271_780,,0.97619,,
E1240_229,,0.28570999999999996,,
E868_349,,0.43609,,
E1366_410,,0.51253,,
E499_471,,0.58897,,
E78_524,,0.6553899999999999,,
E820_76,0.09398,,,
E1180_663,0.82957,,,
E1076_425,,,0.53133,
E748_17,,0.02005,,
E797_67,0.08271,,,
E1151_330,,,0.41228000000000004,
E1900_640,,0.80075,,
E419_796,,0.99624,,
E253_575,,,,0.7193
E890_614,,,0.76817,
E1859_73,,,0.09022999999999999,
E1838_710,,,0.8884700000000001,
E1879_103,,0.12782000000000002,,
E1417_739,0.92481,,,
E1583_155,,0.19297999999999998,,
E1848_423,0.52882,,,
E654_789,0.9874700000000001,,,
E1861_795,,0.9949899999999999,,
E184_496,,,0.6203,
E1762_119,,0.14787,,
E1575_482,,0.6027600000000001,,
E1164_431,,,0.53885,
E1558_210,,0.2619,,
E892_457,0.57143,,,
E1808_656,,0.8208,,
E1372_466,0.5827100000000001,,,
E1893_19,,0.02256,,
E1452_130,,,,0.16165
E664_488,,0.61028,,
E317_338,,,0.42231,
E941_473,,0.59148,,
E953_439,,0.54887,,
E1839_518,,,,0.64787
E667_794,,,,0.9937299999999999
E44_97,,0.1203,,
E844_476,,0.59524,,
E1407_485,,0.60652,,
E367_608,,,0.76065,
E1571_656,,,,0.8208
E430_788,,0.9862200000000001,,
E1038_570,,0.71303,,
E493_617,,,0.77193,
E809_488,,,0.61028,
E1736_374,,,0.46742,
E163_771,0.96491,,,
E512_352,,,0.43985,
