,PseudoTime1,PseudoTime2
E1333_509,0.63659,
E1672_296,0.36967,
E587_213,0.26566,
E621_760,0.9511299999999999,
E1186_496,,0.6203
E1921_125,,0.15539
E890_724,,0.90602
E1562_735,0.9198,
E287_528,,0.6604
E1095_190,0.23684000000000002,
E1746_396,,0.49499
E1353_84,0.10400999999999999,
E1321_456,,0.57018
E1524_794,,0.9937299999999999
E643_60,,0.07393
E535_585,,0.73183
E860_534,,0.66792
E1045_474,0.59273,
E1048_784,,0.9812
E1528_188,0.23434000000000002,
E409_389,,0.48622
E1301_565,0.70677,
E268_694,,0.8684200000000001
E1477_464,0.5802,
E1791_511,,0.6391
E1471_99,,0.12280999999999999
E418_333,0.41603999999999997,
E1881_673,0.84211,
E153_142,0.17669,
E930_86,,0.10652
E1286_604,0.75564,
E1665_634,0.79323,
E340_112,0.1391,
E732_613,0.7669199999999999,
E396_531,0.6641600000000001,
E1351_458,,0.57268
E1838_150,,0.18672
E1610_132,,0.16416
E811_769,,0.96241
E41_345,,0.43108
E322_144,,0.1792
E629_346,,0.43233
E583_52,0.06391000000000001,
E1187_326,0.40726999999999997,
E1589_680,0.85088,
E462_674,0.84336,
E669_778,,0.9736799999999999
E1667_5,0.0050100000000000006,
E150_590,0.7381,
E782_586,,0.7330800000000001
E472_533,0.66667,
E927_771,0.96491,
E46_530,0.66291,
E1425_472,0.59023,
E1244_506,0.63283,
E1950_752,,0.9411
E1578_148,,0.18420999999999998
E1212_158,0.19674,
E1373_546,0.68296,
E348_379,,0.47368000000000005
E400_432,0.5401,
E511_435,,0.54386
E765_703,0.8797,
E595_570,0.71303,
E152_396,0.49499,
E1497_367,0.45865,
E1590_114,0.1416,
E1103_427,,0.53383
E1322_63,,0.07769
E261_128,0.15915,
E506_679,,0.84962
E1695_572,,0.71554
E727_757,0.94737,
E777_75,0.09272999999999999,
E851_657,0.82206,
E832_585,0.73183,
E1031_129,0.1604,
E542_133,,0.16541
E1736_472,0.59023,
E1266_388,0.48496000000000006,
E83_382,,0.47744
E1987_793,,0.9924799999999999
E985_714,,0.8934799999999999
E1092_787,,0.9849600000000001
E1690_748,,0.93609
E155_305,0.38095,
E1585_362,,0.45238
E1816_118,,0.14662
E193_179,0.22305999999999998,
E751_28,,0.03383
E209_42,,0.051379999999999995
E1331_535,,0.6691699999999999
E199_127,,0.15789
E1311_662,,0.8283200000000001
E1923_669,,0.83709
E1143_622,,0.7782
E947_149,0.18545999999999999,
E1555_707,,0.88471
E1680_153,,0.19047999999999998
E847_711,0.8897200000000001,
E715_193,0.2406,
E1488_58,,0.07143
E1424_227,,0.28321
E1060_593,,0.74185
E204_475,,0.5939800000000001
E1646_265,,0.33083
E350_299,0.37343000000000004,
E1886_249,0.31078,
E680_233,0.29073000000000004,
E205_662,,0.8283200000000001
E1709_172,,0.21429
E1837_228,0.28446,
E430_605,0.75689,
E320_142,0.17669,
E1019_393,,0.49123
E555_68,,0.08396
E33_791,0.9899700000000001,
E1942_443,0.55388,
E881_189,0.23559000000000002,
E1438_367,,0.45865
E918_43,,0.052629999999999996
E1887_141,0.17544,
E34_211,0.26316,
E222_517,,0.64662
E603_224,0.27945,
E125_555,,0.69424
E1352_318,,0.39724
E1056_728,,0.9110299999999999
E1925_9,0.010029999999999999,
E792_8,,0.00877
E5_128,0.15915,
E1972_732,,0.91604
E633_723,0.90476,
E719_57,0.07017999999999999,
E739_257,,0.3208
E127_301,0.37594,
E561_635,,0.7944899999999999
E1784_343,,0.42857
E741_118,0.14662,
E1249_183,0.22807,
E545_487,0.60902,
E1435_444,,0.55514
E1217_514,,0.64286
E417_178,,0.2218
E1651_761,,0.9523799999999999
E516_765,0.95739,
E1428_377,,0.47118000000000004
E825_726,0.9085200000000001,
E1429_121,0.15037999999999999,
E1795_351,0.4386,
E305_22,0.02632,
E677_620,0.77569,
E556_472,,0.59023
E1543_602,0.75313,
E474_10,0.01128,
E79_697,,0.87218
E1963_26,0.031330000000000004,
E815_505,,0.63158
E426_656,0.8208,
E296_711,0.8897200000000001,
E436_450,0.56266,
E917_640,0.80075,
E661_90,,0.11152999999999999
E1927_563,0.70426,
E795_82,0.1015,
E401_674,,0.84336
E534_395,0.49373,
E887_524,,0.6553899999999999
E1933_190,0.23684000000000002,
E964_244,0.30451,
E392_471,,0.58897
E108_209,0.26065,
E773_553,,0.6917300000000001
E49_324,,0.40476
E1818_455,,0.56892
E1370_113,,0.14035
E1813_430,,0.53759
E700_795,,0.9949899999999999
E928_377,,0.47118000000000004
E246_791,0.9899700000000001,
E371_446,0.5576399999999999,
E116_210,0.2619,
E931_767,0.9599,
E230_706,,0.88346
E852_104,0.12907000000000002,
E1520_198,0.24686999999999998,
E1910_113,,0.14035
E1930_694,,0.8684200000000001
E12_506,0.63283,
E1600_563,,0.70426
E575_82,0.1015,
E1586_511,0.6391,
E1297_642,0.8032600000000001,
E267_82,,0.1015
E232_445,0.5563899999999999,
E113_280,0.34962,
E217_6,,0.00627
E1491_135,,0.16792
E1380_366,0.45738999999999996,
E1399_6,0.00627,
E593_587,0.73434,
E136_179,,0.22305999999999998
E906_645,0.80702,
E612_196,0.24436,
E1516_744,,0.9310799999999999
E1654_732,,0.91604
E819_95,,0.11779
E1255_717,,0.8972399999999999
E1875_639,0.7995,
E307_27,0.03258,
E742_743,0.9298200000000001,
E563_655,,0.81955
E597_657,0.82206,
E867_205,0.25564000000000003,
E1104_632,0.79073,
E1892_187,,0.23308
E618_327,0.40852,
E993_204,,0.25439
E104_368,,0.4599
E1010_574,,0.71805
E689_297,,0.37093000000000004
E446_131,,0.16291
E35_230,0.28697,
E870_429,,0.5363399999999999
E722_81,0.10025,
E31_442,0.5526300000000001,
E1503_149,0.18545999999999999,
E214_145,0.18045,
E1317_283,0.35338,
E1507_259,0.32331,
E1732_577,,0.7218
E800_196,,0.24436
E1409_381,,0.47618999999999995
E1789_738,0.92356,
E1877_414,0.51754,
E391_519,0.64912,
E1548_661,0.8270700000000001,
E88_476,,0.59524
E1675_205,0.25564000000000003,
E806_463,0.57895,
E1812_51,,0.06266000000000001
E342_696,0.87093,
E1581_144,,0.1792
E1073_362,,0.45238
E967_627,0.78446,
E1630_516,0.64536,
E1231_278,0.34712,
E711_178,0.2218,
E750_495,,0.61905
E648_636,,0.79574
E630_488,,0.61028
E512_514,,0.64286
E528_342,0.42732,
E707_348,,0.43483999999999995
E87_89,,0.11027999999999999
E1384_246,0.30701999999999996,
E1279_770,,0.9636600000000001
E814_334,,0.41728999999999994
E564_593,0.74185,
E1121_637,,0.79699
E920_685,,0.85714
E420_497,0.62155,
E311_786,,0.9837100000000001
E976_415,0.5188,
E1203_558,0.69799,
E270_131,0.16291,
E1849_89,0.11027999999999999,
E1532_674,,0.84336
E1345_632,0.79073,
E393_191,,0.2381
E1287_563,0.70426,
E1716_721,0.9022600000000001,
E636_613,,0.7669199999999999
E263_796,0.99624,
E1295_504,0.6303300000000001,
E1893_1,,0.0
E712_169,,0.21053000000000002
E1884_768,,0.96115
E1486_360,,0.44987
E615_418,0.52256,
E1545_779,,0.9749399999999999
E1080_513,,0.6416
E1211_521,,0.65163
E317_730,,0.91353
E822_429,0.5363399999999999,
E1011_374,0.46742,
E251_744,0.9310799999999999,
E652_339,,0.42356000000000005
E972_3,,0.00251
E262_278,,0.34712
E1036_47,0.05764,
E853_410,,0.51253
E1669_785,,0.98246
E1619_580,,0.72556
E1330_237,,0.29574
E900_521,0.65163,
E1833_15,,0.01754
E1603_178,,0.2218
E1835_20,0.023809999999999998,
E1206_216,,0.26942
E678_238,0.29699000000000003,
E96_668,,0.8358399999999999
E148_482,,0.6027600000000001
E1990_687,0.85965,
E1778_717,,0.8972399999999999
E1863_234,,0.29198
E857_586,,0.7330800000000001
E6_139,,0.17293
E1533_426,0.53258,
E1750_527,,0.65915
E1776_337,0.42105,
E578_321,0.401,
E1856_457,,0.57143
E1726_199,,0.24811999999999998
E278_298,0.37218,
E1075_103,,0.12782000000000002
E13_22,0.02632,
E785_186,0.23183,
E710_692,,0.8659100000000001
E891_142,0.17669,
E1754_557,0.6967399999999999,
E507_351,,0.4386
E1882_188,0.23434000000000002,
E1997_316,,0.39474000000000004
E1720_496,,0.6203
E1605_744,,0.9310799999999999
E144_504,0.6303300000000001,
E747_101,0.12531,
E1154_491,,0.6140399999999999
E1248_62,,0.07644
E697_763,0.95489,
E266_671,0.8396,
E429_462,0.5776899999999999,
E1629_541,0.67669,
E36_745,0.9323299999999999,
E1099_712,,0.8909799999999999
E1114_610,0.7631600000000001,
E827_35,,0.04261
E344_602,,0.75313
E1978_146,,0.1817
E1054_616,,0.77068
E1553_575,,0.7193
E631_565,0.70677,
E1607_710,,0.8884700000000001
E1406_204,0.25439,
E1957_706,,0.88346
E1396_539,0.67419,
E1594_688,,0.8609
E1274_146,,0.1817
E8_318,0.39724,
E1324_718,,0.8985
E117_372,0.46491000000000005,
E926_675,0.8446100000000001,
E1360_503,,0.62907
E698_657,,0.82206
E319_481,0.6015,
E670_666,0.8333299999999999,
E1270_734,0.91855,
E1405_14,0.01629,
E933_381,,0.47618999999999995
E1869_745,,0.9323299999999999
E1149_206,0.25689,
E772_221,,0.27569
E543_559,,0.69925
E1527_211,0.26316,
E1236_486,,0.60777
E1971_221,0.27569,
E1782_615,,0.76942
E1308_575,0.7193,
E592_742,,0.9285700000000001
E1376_422,0.52757,
E439_295,,0.36841999999999997
E1642_73,0.09022999999999999,
E1873_276,0.34460999999999997,
E277_672,0.84085,
E1500_566,0.70802,
E1604_73,0.09022999999999999,
E412_378,,0.47243
E208_456,0.57018,
E479_527,0.65915,
E1127_687,,0.85965
E1414_161,0.2005,
E423_424,0.53008,
E508_330,0.41228000000000004,
E1003_2,0.00125,
E1809_364,0.45488999999999996,
E1915_401,,0.50125
E1601_155,,0.19297999999999998
E614_197,,0.24561
E658_53,,0.06516
E1449_191,0.2381,
E1967_724,,0.90602
E1559_256,0.31955,
E1168_111,,0.13784000000000002
E119_408,,0.51003
E1415_722,0.90351,
E619_128,0.15915,
E1113_479,0.599,
E1859_344,,0.42982
E701_352,0.43985,
E1510_30,,0.03634
E1783_276,,0.34460999999999997
E415_428,0.53509,
E748_158,0.19674,
E1764_378,,0.47243
E787_368,,0.4599
E1499_737,0.9223100000000001,
E1913_349,0.43609,
E1385_402,0.50251,
E882_608,0.76065,
E558_72,0.08897000000000001,
E1889_123,0.15288,
E1374_639,0.7995,
E66_585,0.73183,
E660_155,0.19297999999999998,
E98_326,0.40726999999999997,
E1086_732,,0.91604
E1342_661,0.8270700000000001,
E43_295,,0.36841999999999997
E1162_609,0.7619,
E1087_755,0.94486,
E651_8,0.00877,
E1208_34,,0.04135
E841_267,,0.33333
E1685_720,0.9009999999999999,
E992_703,,0.8797
E289_720,0.9009999999999999,
E357_473,,0.59148
E1564_702,,0.87845
E1992_473,0.59148,
E936_405,0.50627,
E168_221,,0.27569
E726_143,,0.17794000000000001
E54_446,0.5576399999999999,
E93_10,0.01128,
E115_415,0.5188,
E19_174,0.21679,
E306_74,,0.09147999999999999
E147_60,0.07393,
E1866_548,0.6854600000000001,
E181_354,0.44236000000000003,
E1313_482,,0.6027600000000001
E258_26,0.031330000000000004,
E1668_203,0.25313,
E716_410,,0.51253
E443_4,,0.0037600000000000003
E753_670,,0.83835
E1119_580,,0.72556
E281_131,0.16291,
E1976_663,,0.82957
E1914_529,,0.66165
E351_622,0.7782,
E1902_163,,0.20301
E899_770,0.9636600000000001,
E1066_128,,0.15915
E25_680,,0.85088
E789_73,,0.09022999999999999
E395_558,,0.69799
E1509_63,,0.07769
E105_372,0.46491000000000005,
E879_337,,0.42105
E242_199,,0.24811999999999998
E14_118,0.14662,
E107_27,,0.03258
E685_655,0.81955,
E1626_403,,0.50376
E373_708,0.8859600000000001,
E1932_424,,0.53008
E1571_485,,0.60652
E1222_559,,0.69925
E937_465,0.58145,
E1570_287,,0.3584
E1071_428,0.53509,
E1102_197,0.24561,
E248_232,,0.28947
E737_396,,0.49499
E48_26,0.031330000000000004,
E617_220,,0.27444
E1171_199,,0.24811999999999998
E1204_466,,0.5827100000000001
E611_414,0.51754,
E1473_769,0.96241,
E1790_756,,0.9461200000000001
E1743_207,0.25815,
E1919_753,0.9423600000000001,
E877_182,,0.22682
E1283_9,0.010029999999999999,
E164_452,,0.56516
E1495_222,,0.27694
E1012_56,0.06892000000000001,
E257_744,0.9310799999999999,
E1781_391,0.48872,
E749_747,0.93484,
E1858_49,,0.06015
E1561_655,,0.81955
E451_263,,0.32832
E524_299,0.37343000000000004,
E1628_687,0.85965,
E1770_133,,0.16541
E1567_522,0.65288,
E495_301,0.37594,
E1120_139,0.17293,
E1484_789,,0.9874700000000001
E487_159,0.19799,
E425_274,0.34210999999999997,
E53_251,,0.31328
E744_564,0.7055100000000001,
E1300_309,,0.38595999999999997
E1952_317,,0.39599
E1918_102,0.12657000000000002,
E1718_718,0.8985,
E889_591,0.73935,
E790_740,0.9260700000000001,
E1434_109,0.13534000000000002,
E828_462,0.5776899999999999,
E421_459,,0.57393
E754_66,0.08145,
E581_245,,0.30576
E321_793,0.9924799999999999,
E1307_217,0.27068000000000003,
E1697_219,,0.27318000000000003
E1924_447,0.5589,
E461_302,0.37719,
E372_317,,0.39599
E1389_360,0.44987,
E515_437,0.54637,
E481_63,,0.07769
E1687_483,,0.60401
E298_60,0.07393,
E1002_426,0.53258,
E699_81,,0.10025
E452_17,,0.02005
E1579_316,,0.39474000000000004
E702_665,,0.8320799999999999
E1634_323,,0.40351
E1382_594,0.74311,
E1991_233,,0.29073000000000004
E1023_570,,0.71303
E1941_193,,0.2406
E623_427,0.53383,
E1403_283,,0.35338
E944_696,,0.87093
E438_468,0.58521,
E1727_35,,0.04261
E370_358,,0.44737
E1901_116,,0.14411
E247_518,0.64787,
E1444_465,0.58145,
E250_734,0.91855,
E994_73,0.09022999999999999,
E1916_306,0.38221,
E1897_366,,0.45738999999999996
E1961_697,,0.87218
E437_644,,0.80576
E878_502,0.6278199999999999,
E1392_13,0.015040000000000001,
E498_691,,0.86466
E32_67,0.08271,
E1181_324,,0.40476
E1940_5,0.0050100000000000006,
E496_143,,0.17794000000000001
E1094_482,,0.6027600000000001
E271_711,,0.8897200000000001
E766_634,,0.79323
E1492_84,,0.10400999999999999
E1935_697,,0.87218
E1753_155,,0.19297999999999998
E816_553,0.6917300000000001,
E691_111,,0.13784000000000002
E808_557,,0.6967399999999999
E846_498,0.6228100000000001,
E37_563,0.70426,
E942_524,,0.6553899999999999
E1015_307,0.38345999999999997,
E1817_388,,0.48496000000000006
E1004_762,,0.95363
E502_103,0.12782000000000002,
E286_748,,0.93609
E718_289,0.3609,
E1951_734,,0.91855
E1888_456,,0.57018
E85_575,0.7193,
E1105_641,,0.80201
E1393_322,,0.40226
E519_575,,0.7193
E1962_66,0.08145,
E599_193,,0.2406
E1189_751,,0.93985
E499_352,0.43985,
E1638_571,0.71429,
E628_416,,0.52005
E126_275,,0.34336
E840_163,,0.20301
E293_553,0.6917300000000001,
E573_595,0.74436,
E180_348,0.43483999999999995,
E236_311,,0.38847
E518_767,,0.9599
E622_51,0.06266000000000001,
E328_610,,0.7631600000000001
E580_509,,0.63659
E1158_767,0.9599,
E1254_540,0.6754399999999999,
E1836_695,,0.86967
E1747_764,0.95614,
E99_411,0.51378,
E664_758,0.94862,
E1514_368,0.4599,
E909_683,0.85464,
E1844_667,0.8345899999999999,
E551_766,,0.95865
E1832_484,,0.60526
E554_580,,0.72556
E848_547,0.68421,
E166_417,0.5213,
E1853_465,,0.58145
E607_70,0.08647,
E1493_745,,0.9323299999999999
E1052_795,,0.9949899999999999
E1649_45,,0.055139999999999995
E1851_257,0.3208,
E1430_693,,0.8671700000000001
E1164_500,,0.62531
E1138_557,,0.6967399999999999
E916_707,0.88471,
E513_719,,0.89975
E300_717,,0.8972399999999999
E904_240,,0.2995
E1592_542,0.67794,
E1262_540,,0.6754399999999999
E1959_409,,0.5112800000000001
E1242_437,0.54637,
E1664_488,0.61028,
E1395_778,0.9736799999999999,
E1000_420,,0.5250600000000001
E810_301,0.37594,
E1390_703,,0.8797
E1865_60,0.07393,
E1256_192,,0.23935
E770_144,,0.1792
E186_43,,0.052629999999999996
E1934_95,,0.11779
E67_255,,0.3183
E1871_116,0.14411,
E541_631,0.78947,
E1207_15,,0.01754
E464_177,,0.22055
E1513_173,,0.21554
E1482_12,0.01378,
E1541_243,0.30326,
E1112_158,,0.19674
E65_762,0.95363,
E797_605,,0.75689
E801_98,,0.12155
E1155_252,0.31454,
E1535_739,0.92481,
E500_352,,0.43985
E133_264,,0.32957
E1289_243,0.30326,
E1635_54,0.06642,
E1712_612,,0.76566
E488_377,0.47118000000000004,
E194_136,,0.16917000000000001
E1063_791,,0.9899700000000001
E546_324,,0.40476
E966_338,0.42231,
E1362_61,,0.07518999999999999
E1006_352,,0.43985
E886_496,0.6203,
E671_264,0.32957,
E1519_124,0.15414,
E130_257,0.3208,
E588_39,0.047619999999999996,
E1801_695,,0.86967
E473_503,0.62907,
E1986_280,0.34962,
E1176_704,,0.88095
E1780_695,,0.86967
E626_342,,0.42732
E1460_381,0.47618999999999995,
E1235_377,0.47118000000000004,
E864_684,,0.8558899999999999
E1378_368,0.4599,
E1682_51,,0.06266000000000001
E654_111,,0.13784000000000002
E565_666,,0.8333299999999999
E1761_44,0.05388,
E873_168,0.20926999999999998,
E1439_664,0.83083,
E720_435,0.54386,
E1989_193,0.2406,
E1879_160,,0.19925
E1692_457,0.57143,
E1083_782,,0.9787
E868_412,,0.5150399999999999
E292_547,0.68421,
E1953_582,,0.72807
E874_468,0.58521,
E137_569,,0.71178
E1194_678,,0.8483700000000001
E729_462,,0.5776899999999999
E683_757,,0.94737
E598_374,,0.46742
E1788_513,0.6416,
E609_269,,0.33584
E89_642,0.8032600000000001,
E402_428,,0.53509
E124_129,,0.1604
E1407_665,,0.8320799999999999
E1616_156,,0.19424
E1481_441,,0.55138
E1996_142,,0.17669
E1472_681,,0.8521299999999999
E1988_180,0.22430999999999998,
E1140_652,0.81579,
E1917_367,,0.45865
E1476_24,0.02882,
E929_320,,0.39975
E326_598,0.74812,
E202_44,0.05388,
E1908_200,0.24936999999999998,
E1367_645,,0.80702
E1994_388,,0.48496000000000006
E352_104,,0.12907000000000002
E363_522,,0.65288
E1479_11,0.01253,
E1984_53,,0.06516
E223_598,0.74812,
E1867_594,0.74311,
E539_482,0.6027600000000001,
E1043_687,,0.85965
E1752_629,,0.78697
E445_560,0.7005,
E1936_772,0.9661700000000001,
E566_376,,0.46992
E253_736,,0.92105
E1775_465,0.58145,
E1870_675,0.8446100000000001,
E582_454,,0.56767
E888_504,,0.6303300000000001
E225_129,,0.1604
E1277_78,,0.09648999999999999
E1044_763,,0.95489
E1621_247,,0.30827
