,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E1707_482,0.6027600000000001,,,
E1423_629,0.78697,,,
E1318_685,0.85714,,,
E1042_70,,,,0.08647
E1693_626,,,,0.7832100000000001
E1501_187,0.23308,,,
E1335_633,,,,0.79198
E440_789,,,0.9874700000000001,
E801_552,0.69048,,,
E1866_101,,0.12531,,
E634_483,0.60401,,,
E398_343,0.42857,,,
E1743_799,1.0,,,
E987_221,,,0.27569,
E1238_210,,,,0.2619
E1180_133,0.16541,,,
E937_3,,,,0.00251
E1417_104,,,0.12907000000000002,
E760_510,,0.63784,,
E1117_594,,,,0.74311
E1448_767,,,0.9599,
E67_701,0.8771899999999999,,,
E113_490,0.61278,,,
E1786_109,0.13534000000000002,,,
E1233_569,0.71178,,,
E761_545,0.6817,,,
E606_321,,0.401,,
E529_480,,,,0.60025
E1642_26,0.031330000000000004,,,
E1584_685,0.85714,,,
E1358_323,0.40351,,,
E138_423,0.52882,,,
E664_450,,,0.56266,
E226_518,0.64787,,,
E865_13,,,,0.015040000000000001
E1458_106,,0.13158,,
E127_793,,,0.9924799999999999,
E705_85,,,,0.10525999999999999
E779_711,,,,0.8897200000000001
E621_428,,,0.53509,
E748_434,0.54261,,,
E1095_239,0.29825,,,
E1360_385,0.4812,,,
E502_250,0.31203000000000003,,,
E1500_419,,,0.52381,
E1938_286,0.35714,,,
E1205_461,,,0.57644,
E1733_8,,0.00877,,
E1787_552,,,,0.69048
E1935_382,,0.47744,,
E1515_300,,,0.37469,
E49_457,0.57143,,,
E1052_787,,,,0.9849600000000001
E1563_793,,,,0.9924799999999999
E635_378,0.47243,,,
E1698_655,,,,0.81955
E396_412,0.5150399999999999,,,
E1143_689,0.86216,,,
E304_739,0.92481,,,
E1631_417,0.5213,,,
E446_595,0.74436,,,
E1178_797,0.99749,,,
E1887_773,,0.9674200000000001,,
E401_719,,,,0.89975
E1604_14,0.01629,,,
E1329_242,0.30201,,,
E812_353,,,,0.4411
E186_444,,,0.55514,
E607_508,0.63534,,,
E313_449,0.5614,,,
E1425_197,,,,0.24561
E1842_112,0.1391,,,
E490_122,0.15163,,,
E1650_319,,,0.3985,
E1965_643,,,0.8045100000000001,
E1003_592,0.7406,,,
E1789_786,,,0.9837100000000001,
E347_509,0.63659,,,
E25_6,,0.00627,,
E903_390,0.48746999999999996,,,
E251_741,0.92732,,,
E319_113,0.14035,,,
E1330_708,,0.8859600000000001,,
E155_308,0.38471,,,
E17_130,,0.16165,,
E1301_19,0.02256,,,
E690_106,0.13158,,,
E1556_702,0.87845,,,
E1544_307,,,0.38345999999999997,
E739_71,,0.08772,,
E469_59,0.07268,,,
E559_39,,,0.047619999999999996,
E134_550,0.68797,,,
E1442_688,,,,0.8609
E1829_184,,,0.22931999999999997,
E1481_284,,,,0.35464
E872_118,,0.14662,,
E889_353,0.4411,,,
E958_367,0.45865,,,
E370_377,0.47118000000000004,,,
E1223_25,0.030080000000000003,,,
E1536_367,0.45865,,,
E956_67,,,0.08271,
E132_530,,,0.66291,
E355_486,,,,0.60777
E1128_37,0.045110000000000004,,,
E948_456,,,,0.57018
E1184_403,0.50376,,,
E1211_682,,0.8533799999999999,,
E74_557,0.6967399999999999,,,
E141_34,,,0.04135,
E839_157,,0.19549,,
E241_782,0.9787,,,
E1099_611,0.76441,,,
E261_494,0.61779,,,
E1529_67,0.08271,,,
E1509_312,0.38971999999999996,,,
E1699_162,,,,0.20175
E704_772,,,,0.9661700000000001
E321_651,0.8145399999999999,,,
E1040_203,,0.25313,,
E1405_797,0.99749,,,
E524_338,,,,0.42231
E513_720,0.9009999999999999,,,
E1660_749,,,,0.93734
E1463_664,0.83083,,,
E1041_649,,,,0.81203
E420_310,0.38722,,,
E1850_558,0.69799,,,
E1606_743,,0.9298200000000001,,
E88_329,0.41103,,,
E227_608,0.76065,,,
E1014_372,0.46491000000000005,,,
E479_470,,,,0.58772
E544_273,,,0.34085,
E448_730,,,0.91353,
E855_430,0.53759,,,
E308_101,0.12531,,,
E1449_316,0.39474000000000004,,,
E1824_642,,,0.8032600000000001,
E598_627,0.78446,,,
E1807_453,0.56642,,,
E784_530,0.66291,,,
E1560_389,0.48622,,,
E555_524,0.6553899999999999,,,
E1240_719,,,,0.89975
E1297_226,0.28195,,,
E1251_200,,,0.24936999999999998,
E426_518,,,0.64787,
E1159_46,0.056389999999999996,,,
E950_761,,0.9523799999999999,,
E18_721,0.9022600000000001,,,
E613_449,,,0.5614,
E397_657,,,0.82206,
E497_306,0.38221,,,
E239_40,0.04887,,,
E356_710,,0.8884700000000001,,
E1495_479,0.599,,,
E1688_499,0.6240600000000001,,,
E1241_462,0.5776899999999999,,,
E830_728,0.9110299999999999,,,
E693_779,,0.9749399999999999,,
E592_204,0.25439,,,
E1008_64,0.07895,,,
E0_254,,,0.31704,
E675_244,,,0.30451,
E1804_301,,,,0.37594
E222_649,,0.81203,,
E1526_344,0.42982,,,
E234_332,,,0.41478999999999994,
E112_559,,,,0.69925
E237_684,,0.8558899999999999,,
E1647_241,0.30075,,,
E883_84,0.10400999999999999,,,
E133_663,0.82957,,,
E973_474,0.59273,,,
E1096_117,0.14536,,,
E317_507,0.6340899999999999,,,
E503_143,0.17794000000000001,,,
E1492_721,0.9022600000000001,,,
E202_250,,,0.31203000000000003,
E389_364,0.45488999999999996,,,
E386_54,0.06642,,,
E725_559,0.69925,,,
E1028_56,,,0.06892000000000001,
E294_498,,,,0.6228100000000001
E328_234,,,0.29198,
E185_90,0.11152999999999999,,,
E371_719,0.89975,,,
E579_393,,,0.49123,
E1351_86,0.10652,,,
E1730_196,0.24436,,,
E1905_588,0.73559,,,
E785_31,0.03759,,,
E29_53,,,,0.06516
E566_314,,0.39223,,
E45_305,,,0.38095,
E1172_700,,0.8759399999999999,,
E1601_786,,,0.9837100000000001,
E1361_231,0.28822,,,
E687_122,,,,0.15163
E1312_30,,,,0.03634
E6_247,,0.30827,,
E1263_766,,0.95865,,
E156_569,0.71178,,,
E1755_24,,,,0.02882
E459_206,0.25689,,,
E228_690,,,,0.86341
E1750_748,0.93609,,,
E1363_739,0.92481,,,
E1793_4,0.0037600000000000003,,,
E1570_791,,,,0.9899700000000001
E105_194,,,0.24185,
E1306_510,0.63784,,,
E1053_244,,,,0.30451
E1943_250,0.31203000000000003,,,
E1410_627,,0.78446,,
E689_552,,0.69048,,
E316_762,,,0.95363,
E1637_740,0.9260700000000001,,,
E1760_3,0.00251,,,
E911_728,0.9110299999999999,,,
E257_245,,,,0.30576
E84_735,,0.9198,,
E1381_41,,,,0.05013
E1802_631,0.78947,,,
E408_736,0.92105,,,
E649_708,0.8859600000000001,,,
E1401_176,,,,0.2193
E976_736,0.92105,,,
E1967_256,0.31955,,,
E1098_646,0.8082699999999999,,,
E1356_475,0.5939800000000001,,,
E1026_576,,,,0.72055
E539_105,0.13033,,,
E1557_683,0.85464,,,
E1784_237,0.29574,,,
E991_214,0.26692,,,
E1910_179,,,0.22305999999999998,
E992_598,0.74812,,,
E822_256,,,0.31955,
E1138_680,0.85088,,,
E537_464,0.5802,,,
E1371_64,0.07895,,,
E1734_115,,,0.14286,
E1611_548,0.6854600000000001,,,
E1683_501,,,0.62657,
E438_510,,,,0.63784
E863_413,0.5162899999999999,,,
E763_635,,,0.7944899999999999,
E1725_596,,,0.74561,
E453_347,,0.43358,,
E122_741,,,0.92732,
E1925_128,0.15915,,,
E722_360,,,,0.44987
E752_792,,,0.9912299999999999,
E874_714,0.8934799999999999,,,
E1094_434,0.54261,,,
E920_367,0.45865,,,
E1737_516,,,0.64536,
E788_139,0.17293,,,
E1763_444,0.55514,,,
E494_607,,,0.7594,
E1752_323,0.40351,,,
E1632_688,0.8609,,,
E856_576,0.72055,,,
E818_514,0.64286,,,
E298_689,,0.86216,,
E1459_73,0.09022999999999999,,,
E610_506,,,,0.63283
E500_101,0.12531,,,
E1723_269,,,0.33584,
E306_315,0.39348,,,
E1232_707,0.88471,,,
E1640_790,,,0.98872,
E1377_492,0.61529,,,
E200_279,0.34836999999999996,,,
E1406_767,,,0.9599,
E1651_665,0.8320799999999999,,,
E552_490,,,,0.61278
E1298_605,0.75689,,,
E163_309,0.38595999999999997,,,
E797_215,,,0.26816999999999996,
E1191_592,,,0.7406,
E1993_510,,,,0.63784
E1549_745,,,0.9323299999999999,
E700_389,0.48622,,,
E729_178,,0.2218,,
E205_590,,,,0.7381
E315_37,,,,0.045110000000000004
E361_21,0.02506,,,
E808_184,0.22931999999999997,,,
E1259_532,0.6654100000000001,,,
E89_90,,,,0.11152999999999999
E1710_511,,,,0.6391
E1182_743,0.9298200000000001,,,
E910_445,,,,0.5563899999999999
E1171_591,,,0.73935,
E595_429,0.5363399999999999,,,
E1055_144,,,,0.1792
E827_344,,,0.42982,
E695_279,,,,0.34836999999999996
E1369_551,0.6892199999999999,,,
E1155_794,,,,0.9937299999999999
E345_213,0.26566,,,
E1235_354,,,0.44236000000000003,
E483_582,0.72807,,,
E1034_298,0.37218,,,
E1113_534,0.66792,,,
E1545_561,,0.70175,,
E284_53,,0.06516,,
E1193_684,,,,0.8558899999999999
E717_84,0.10400999999999999,,,
E1486_17,,,0.02005,
E824_232,,0.28947,,
E852_242,0.30201,,,
E1628_356,0.44486000000000003,,,
E1293_128,,,,0.15915
E758_171,,,0.21303000000000002,
E1328_422,0.52757,,,
E1874_750,,,,0.9386
E210_503,0.62907,,,
E403_266,0.33208000000000004,,,
E1342_751,0.93985,,,
E1859_768,,,,0.96115
E20_298,0.37218,,,
E890_49,,,,0.06015
E794_251,,0.31328,,
E189_273,,,,0.34085
E1945_759,0.9498700000000001,,,
E217_601,0.75188,,,
E1234_472,0.59023,,,
E139_49,0.06015,,,
E1907_530,,,,0.66291
E1413_111,0.13784000000000002,,,
E1913_657,0.82206,,,
E1269_164,,,0.20426,
E742_607,0.7594,,,
E868_250,,,,0.31203000000000003
E312_255,,,,0.3183
E1771_48,0.0589,,,
E1502_719,,0.89975,,
E39_74,0.09147999999999999,,,
E1027_20,,,,0.023809999999999998
E40_38,,0.04637,,
E594_124,0.15414,,,
E174_86,,,0.10652,
E697_434,0.54261,,,
E817_108,0.13409000000000001,,,
E1396_444,,,0.55514,
E1920_358,0.44737,,,
E1461_4,,,0.0037600000000000003,
E249_531,0.6641600000000001,,,
E1203_799,1.0,,,
E931_424,0.53008,,,
E869_768,0.96115,,,
E772_442,,,0.5526300000000001,
E1305_445,,,0.5563899999999999,
E1440_105,0.13033,,,
E1237_236,,0.29449000000000003,,
E1939_449,,,0.5614,
E1622_132,0.16416,,,
E532_153,0.19047999999999998,,,
E85_735,0.9198,,,
E886_600,0.75063,,,
E1758_593,0.74185,,,
E1156_576,,,,0.72055
E768_123,0.15288,,,
E1230_763,0.95489,,,
E108_361,,,,0.45113000000000003
E1982_743,0.9298200000000001,,,
E458_76,0.09398,,,
E507_249,,,,0.31078
E1260_436,0.54511,,,
E473_188,0.23434000000000002,,,
E300_267,0.33333,,,
E980_442,0.5526300000000001,,,
E247_85,,,,0.10525999999999999
E253_745,0.9323299999999999,,,
E62_151,,0.18797,,
E1173_431,,,,0.53885
E1039_273,0.34085,,,
E1954_500,0.62531,,,
E577_69,,,0.08521000000000001,
E499_771,0.96491,,,
E978_552,0.69048,,,
E1880_490,0.61278,,,
E1267_307,0.38345999999999997,,,
E71_582,0.72807,,,
E1609_660,,,,0.82581
E383_690,,,,0.86341
E286_100,,0.12405999999999999,,
E711_304,,,,0.3797
E1996_250,0.31203000000000003,,,
E1779_396,,0.49499,,
E549_770,0.9636600000000001,,,
E1488_417,0.5213,,,
E1085_462,0.5776899999999999,,,
E1168_395,0.49373,,,
E519_441,0.55138,,,
E430_290,,,0.36216,
E1930_307,0.38345999999999997,,,
E581_488,0.61028,,,
E42_214,,,,0.26692
E800_176,,,,0.2193
E647_677,0.8471200000000001,,,
E1475_431,0.53885,,,
E3_401,0.50125,,,
E1684_438,,,0.54762,
E793_309,0.38595999999999997,,,
E350_204,0.25439,,,
E1812_181,0.22555999999999998,,,
E699_74,0.09147999999999999,,,
E1177_286,0.35714,,,
E1219_348,,,,0.43483999999999995
E1846_785,0.98246,,,
E55_143,0.17794000000000001,,,
E1686_748,,,,0.93609
E1882_675,0.8446100000000001,,,
E44_124,,,0.15414,
E436_757,0.94737,,,
E1855_432,,,,0.5401
E954_365,0.45614,,,
E1558_226,,,,0.28195
E862_212,0.26441,,,
E1674_778,0.9736799999999999,,,
E514_83,0.10275999999999999,,,
E128_629,,,,0.78697
E1480_645,0.80702,,,
E576_338,0.42231,,,
E587_588,0.73559,,,
E919_7,0.007520000000000001,,,
E1025_313,0.39098,,,
E1005_773,,,,0.9674200000000001
E363_308,0.38471,,,
E224_559,0.69925,,,
E1602_123,,,,0.15288
E1555_196,0.24436,,,
E1825_204,0.25439,,,
E1885_623,,,,0.77945
E1705_37,,0.045110000000000004,,
E1365_319,0.3985,,,
E603_108,,,0.13409000000000001,
E46_488,0.61028,,,
E1853_222,0.27694,,,
E1664_420,0.5250600000000001,,,
E1407_425,0.53133,,,
E1827_784,,,0.9812,
E179_15,0.01754,,,
E965_313,,,0.39098,
E1498_679,,,0.84962,
E1783_571,0.71429,,,
E1487_13,,,0.015040000000000001,
E193_68,,,0.08396,
E696_791,0.9899700000000001,,,
E585_659,0.8245600000000001,,,
E1593_591,0.73935,,,
E394_733,,0.9172899999999999,,
E1658_470,,,,0.58772
E796_485,0.60652,,,
E1453_106,0.13158,,,
E1759_359,,0.44861999999999996,,
E767_278,0.34712,,,
E706_97,0.1203,,,
E109_345,0.43108,,,
E1398_582,0.72807,,,
E1474_324,,0.40476,,
E410_533,,,0.66667,
E522_221,,,0.27569,
E1701_113,0.14035,,,
E120_527,0.65915,,,
E821_466,0.5827100000000001,,,
E360_741,0.92732,,,
E9_279,0.34836999999999996,,,
E1070_122,,,,0.15163
E344_92,0.11404,,,
E1668_275,,0.34336,,
E212_552,0.69048,,,
E1339_711,0.8897200000000001,,,
E373_488,0.61028,,,
E512_471,0.58897,,,
E646_792,,,0.9912299999999999,
E1167_727,,0.9097700000000001,,
E106_165,0.20551,,,
E1715_176,,,,0.2193
E1599_511,,,0.6391,
E959_81,0.10025,,,
E274_216,,,0.26942,
E929_219,,0.27318000000000003,,
E1712_377,0.47118000000000004,,,
E1537_56,0.06892000000000001,,,
E168_236,,,,0.29449000000000003
E387_320,0.39975,,,
E644_546,0.68296,,,
E807_237,0.29574,,,
E912_670,0.83835,,,
E1247_279,0.34836999999999996,,,
E698_447,,,,0.5589
E1535_780,,,0.97619,
E1388_799,1.0,,,
E1770_193,0.2406,,,
E171_527,0.65915,,,
E1944_675,,,0.8446100000000001,
E178_468,0.58521,,,
E1181_286,,,,0.35714
E204_584,0.73058,,,
E296_32,0.03885,,,
E982_26,0.031330000000000004,,,
E1176_378,0.47243,,,
E412_353,,,,0.4411
E1727_445,,,0.5563899999999999,
E1941_435,,,0.54386,
E1362_197,0.24561,,,
E1465_110,,,,0.13659000000000002
E1163_767,0.9599,,,
E880_185,0.23058,,,
E2_194,0.24185,,,
E1966_111,0.13784000000000002,,,
E936_641,0.80201,,,
E535_50,,0.0614,,
E1917_66,,,,0.08145
E416_310,0.38722,,,
E900_148,0.18420999999999998,,,
E324_176,0.2193,,,
E220_799,1.0,,,
E1635_554,,,,0.69298
E554_335,,,0.41855,
E1960_358,,0.44737,,
E1225_699,0.87469,,,
E1811_684,0.8558899999999999,,,
E37_770,,,0.9636600000000001,
E5_510,0.63784,,,
E1931_661,,,0.8270700000000001,
E1428_194,0.24185,,,
E1389_637,0.79699,,,
E1739_534,,,,0.66792
E1854_229,,,,0.28570999999999996
E1275_692,,0.8659100000000001,,
E1446_128,0.15915,,,
E285_684,0.8558899999999999,,,
E974_718,,,,0.8985
E107_97,,,,0.1203
E1765_537,,0.67168,,
