,PseudoTime1,PseudoTime2
E1171_355,0.44361000000000006,
E1276_650,0.81328,
E1847_705,0.88221,
E1895_101,0.12531,
E585_105,0.13033,
E1968_398,0.49749,
E1672_93,0.11529,
E1919_704,0.88095,
E438_259,0.32331,
E250_136,0.16917000000000001,
E1380_747,,0.93484
E1892_236,0.29449000000000003,
E593_749,,0.93734
E690_172,,0.21429
E28_519,0.64912,
E719_234,0.29198,
E194_310,,0.38722
E1513_132,0.16416,
E1240_760,0.9511299999999999,
E1023_540,0.6754399999999999,
E1337_264,0.32957,
E365_368,,0.4599
E1205_725,0.90727,
E1971_781,0.97744,
E1620_526,0.65789,
E706_438,0.54762,
E122_476,,0.59524
E1542_769,0.96241,
E1345_388,,0.48496000000000006
E1367_489,0.61153,
E41_238,,0.29699000000000003
E559_411,0.51378,
E1116_132,0.16416,
E1324_656,0.8208,
E1745_745,0.9323299999999999,
E1967_351,0.4386,
E1149_192,,0.23935
E1253_756,0.9461200000000001,
E1082_297,0.37093000000000004,
E1688_15,0.01754,
E638_182,0.22682,
E1678_122,0.15163,
E650_437,0.54637,
E1998_253,0.31579,
E801_431,0.53885,
E558_378,,0.47243
E1954_243,0.30326,
E847_183,0.22807,
E209_358,0.44737,
E1343_709,0.8872200000000001,
E1083_744,0.9310799999999999,
E623_247,,0.30827
E575_95,,0.11779
E1485_594,0.74311,
E1209_613,0.7669199999999999,
E893_708,0.8859600000000001,
E1639_614,0.76817,
E436_483,0.60401,
E1505_19,0.02256,
E302_444,0.55514,
E1457_192,,0.23935
E1131_337,0.42105,
E446_798,0.99875,
E422_146,0.1817,
E45_770,0.9636600000000001,
E1491_576,0.72055,
E1576_303,0.37845,
E667_407,0.50877,
E138_518,0.64787,
E702_680,0.85088,
E1040_67,0.08271,
E523_776,0.9711799999999999,
E1180_720,0.9009999999999999,
E1068_332,0.41478999999999994,
E1034_695,0.86967,
E1411_619,0.77444,
E1464_79,0.09774,
E1867_33,0.0401,
E154_129,0.1604,
E568_570,,0.71303
E1381_293,0.36591,
E1228_373,0.46617,
E518_502,0.6278199999999999,
E99_534,,0.66792
E92_287,0.3584,
E522_55,,0.06767000000000001
E1551_434,0.54261,
E1725_111,0.13784000000000002,
E1525_130,0.16165,
E391_546,0.68296,
E779_294,0.36717,
E1478_348,0.43483999999999995,
E534_609,0.7619,
E1988_636,0.79574,
E1298_662,0.8283200000000001,
E414_604,,0.75564
E1803_383,0.4787,
E726_351,,0.4386
E1118_41,0.05013,
E1900_326,0.40726999999999997,
E174_481,,0.6015
E1965_270,0.33709,
E27_743,,0.9298200000000001
E1392_413,0.5162899999999999,
E49_437,,0.54637
E1794_61,0.07518999999999999,
E1267_34,,0.04135
E934_776,0.9711799999999999,
E1951_633,,0.79198
E892_698,0.8734299999999999,
E23_380,0.47494,
E1626_597,,0.74687
E933_390,0.48746999999999996,
E182_595,,0.74436
E926_699,0.87469,
E1638_352,0.43985,
E1930_223,,0.2782
E1653_149,0.18545999999999999,
E732_85,0.10525999999999999,
E1299_479,0.599,
E179_680,0.85088,
E1851_450,0.56266,
E705_783,0.97995,
E278_689,0.86216,
E1872_758,0.94862,
E587_90,,0.11152999999999999
E152_325,0.40602,
E239_594,0.74311,
E103_484,0.60526,
E528_483,,0.60401
E1647_267,0.33333,
E1121_115,0.14286,
E753_171,0.21303000000000002,
E788_395,0.49373,
E811_227,0.28321,
E537_704,0.88095,
E234_324,0.40476,
E407_593,0.74185,
E1618_731,0.91479,
E1217_17,0.02005,
E1494_648,0.8107800000000001,
E512_18,0.0213,
E993_611,,0.76441
E1429_672,,0.84085
E1594_714,0.8934799999999999,
E1436_67,0.08271,
E1807_326,0.40726999999999997,
E912_651,0.8145399999999999,
E1351_281,0.35088,
E1660_325,0.40602,
E927_94,0.11654,
E102_695,0.86967,
E502_611,0.76441,
E680_377,0.47118000000000004,
E429_656,0.8208,
E1489_737,0.9223100000000001,
E1206_11,0.01253,
E1628_196,0.24436,
E1173_247,,0.30827
E1932_191,0.2381,
E1017_430,0.53759,
E1145_567,0.70927,
E1030_35,0.04261,
E1080_685,0.85714,
E1705_653,0.81704,
E104_115,,0.14286
E1379_288,0.35965,
E1970_237,0.29574,
E999_92,,0.11404
E1397_191,,0.2381
E425_416,0.52005,
E240_395,0.49373,
E586_285,0.35589,
E1843_54,0.06642,
E329_355,0.44361000000000006,
E573_668,0.8358399999999999,
E581_559,,0.69925
E284_636,0.79574,
E1410_239,,0.29825
E634_390,0.48746999999999996,
E159_462,,0.5776899999999999
E323_532,0.6654100000000001,
E976_115,0.14286,
E1997_76,0.09398,
E1262_541,,0.67669
E350_792,0.9912299999999999,
E716_127,0.15789,
E1454_195,,0.24311
E388_546,0.68296,
E1625_42,0.051379999999999995,
E1499_446,0.5576399999999999,
E556_318,0.39724,
E1655_113,0.14035,
E55_306,,0.38221
E580_382,0.47744,
E552_514,0.64286,
E1816_216,,0.26942
E1553_2,0.00125,
E703_515,0.6441100000000001,
E765_27,0.03258,
E1783_526,0.65789,
E1137_650,0.81328,
E970_524,0.6553899999999999,
E878_550,,0.68797
E472_613,0.7669199999999999,
E742_734,0.91855,
E604_424,0.53008,
E541_785,0.98246,
E283_223,0.2782,
E1038_503,0.62907,
E1295_324,0.40476,
E1094_44,0.05388,
E147_446,0.5576399999999999,
E1909_403,0.50376,
E298_202,,0.25188
E268_666,0.8333299999999999,
E60_238,0.29699000000000003,
E543_376,0.46992,
E404_530,0.66291,
E1179_637,0.79699,
E1290_525,0.65664,
E1642_329,0.41103,
E663_116,0.14411,
E1797_202,,0.25188
E1166_468,0.58521,
E1284_483,0.60401,
E916_462,0.5776899999999999,
E80_60,0.07393,
E1710_568,0.71053,
E894_429,0.5363399999999999,
E1868_394,,0.49248000000000003
E901_300,0.37469,
E42_111,0.13784000000000002,
E1043_460,0.57519,
E263_612,0.76566,
E697_242,,0.30201
E1269_32,0.03885,
E1047_407,0.50877,
E339_450,,0.56266
E560_44,0.05388,
E34_98,0.12155,
E290_713,0.89223,
E1617_712,,0.8909799999999999
E1712_716,0.89599,
E889_86,0.10652,
E1676_665,0.8320799999999999,
E1226_105,0.13033,
E602_247,0.30827,
E155_711,,0.8897200000000001
E1550_439,0.54887,
E542_156,,0.19424
E1834_164,0.20426,
E124_653,0.81704,
E872_6,0.00627,
E119_382,,0.47744
E1471_604,,0.75564
E232_61,,0.07518999999999999
E974_356,0.44486000000000003,
E770_693,0.8671700000000001,
E273_124,0.15414,
E132_403,,0.50376
E544_362,0.45238,
E1779_556,0.6954899999999999,
E1254_102,0.12657000000000002,
E1580_686,,0.8584
E1310_621,,0.77694
E1985_572,0.71554,
E1045_518,,0.64787
E242_266,,0.33208000000000004
E1826_687,0.85965,
E1615_444,0.55514,
E410_668,0.8358399999999999,
E468_784,0.9812,
E1720_610,,0.7631600000000001
E1632_189,,0.23559000000000002
E955_260,0.32456,
E363_405,0.50627,
E851_135,0.16792,
E1032_682,0.8533799999999999,
E769_311,,0.38847
E1418_488,0.61028,
E133_438,0.54762,
E510_353,0.4411,
E1479_579,0.72431,
E636_271,0.33835,
E1333_471,,0.58897
E135_293,0.36591,
E156_267,0.33333,
E1579_735,,0.9198
E1577_52,0.06391000000000001,
E1508_340,0.42481,
E977_744,0.9310799999999999,
E707_521,0.65163,
E462_644,0.80576,
E1354_712,,0.8909799999999999
E1863_545,0.6817,
E314_504,0.6303300000000001,
E1957_593,,0.74185
E1914_762,0.95363,
E1875_364,0.45488999999999996,
E792_485,,0.60652
E958_3,0.00251,
E1878_242,0.30201,
E936_139,0.17293,
E170_443,,0.55388
E1588_711,0.8897200000000001,
E450_754,,0.9436100000000001
E1835_5,0.0050100000000000006,
E1619_110,,0.13659000000000002
E1443_250,0.31203000000000003,
E1546_23,0.027569999999999997,
E1532_55,0.06767000000000001,
E409_606,0.75815,
E1407_691,,0.86466
E913_304,0.3797,
E1831_301,0.37594,
E12_655,0.81955,
E1936_199,0.24811999999999998,
E1449_221,0.27569,
E857_240,0.2995,
E1341_531,,0.6641600000000001
E86_451,0.56391,
E1732_105,0.13033,
E1109_280,0.34962,
E982_613,0.7669199999999999,
E819_380,0.47494,
E979_419,,0.52381
E1387_626,,0.7832100000000001
E1169_575,0.7193,
E68_386,0.48246000000000006,
E267_81,0.10025,
E386_398,0.49749,
E1153_764,0.95614,
E1693_82,,0.1015
E1940_276,0.34460999999999997,
E59_526,0.65789,
E740_529,0.66165,
E1092_119,0.14787,
E696_410,0.51253,
E489_694,0.8684200000000001,
E498_138,0.17168,
E653_419,0.52381,
E1057_204,0.25439,
E720_394,0.49248000000000003,
E281_98,0.12155,
E1035_97,0.1203,
E1448_120,0.14912,
E107_313,0.39098,
E1335_115,0.14286,
E101_704,0.88095,
E513_642,0.8032600000000001,
E693_416,0.52005,
E1789_554,,0.69298
E1168_661,,0.8270700000000001
E1817_632,0.79073,
E447_431,0.53885,
E1259_709,0.8872200000000001,
E739_81,0.10025,
E1882_179,,0.22305999999999998
E1086_249,0.31078,
E919_655,0.81955,
E294_425,0.53133,
E614_311,,0.38847
E1777_567,0.70927,
E939_54,,0.06642
E1848_500,0.62531,
E97_321,0.401,
E1481_140,0.17419,
E1438_452,0.56516,
E1319_724,0.90602,
E532_258,0.32206,
E78_451,0.56391,
E632_302,0.37719,
E35_569,,0.71178
E618_136,,0.16917000000000001
E1025_608,,0.76065
E669_223,0.2782,
E1538_546,0.68296,
E1301_787,0.9849600000000001,
E1923_82,0.1015,
E1616_311,0.38847,
E1327_475,,0.5939800000000001
E1795_750,0.9386,
E1920_60,,0.07393
E1144_715,0.89474,
E1215_387,0.48371000000000003,
E228_552,,0.69048
E1233_440,0.55013,
E1184_130,,0.16165
E396_486,0.60777,
E1164_698,,0.8734299999999999
E579_599,0.74937,
E1671_283,0.35338,
E536_710,0.8884700000000001,
E944_452,0.56516,
E1972_693,0.8671700000000001,
E1467_359,0.44861999999999996,
E962_689,0.86216,
E1142_664,,0.83083
E745_414,0.51754,
E1750_463,0.57895,
E1359_144,,0.1792
E1987_261,0.32581,
E574_299,,0.37343000000000004
E1126_582,0.72807,
E184_234,0.29198,
E804_326,0.40726999999999997,
E1266_451,0.56391,
E1527_39,0.047619999999999996,
E299_259,0.32331,
E711_187,,0.23308
E538_534,0.66792,
E833_742,0.9285700000000001,
E750_515,,0.6441100000000001
E1119_758,0.94862,
E1518_484,0.60526,
E508_45,0.055139999999999995,
E550_689,0.86216,
E408_522,0.65288,
E348_476,0.59524,
E1774_762,0.95363,
E1790_316,0.39474000000000004,
E1582_748,0.93609,
E1352_634,0.79323,
E1762_689,,0.86216
E402_151,0.18797,
E1264_792,0.9912299999999999,
E619_516,0.64536,
E1993_447,0.5589,
E1460_180,0.22430999999999998,
E521_110,0.13659000000000002,
E1374_436,0.54511,
E1866_733,0.9172899999999999,
E1165_750,0.9386,
E1571_179,0.22305999999999998,
E384_238,0.29699000000000003,
E589_430,0.53759,
E829_12,0.01378,
E1235_183,0.22807,
E178_548,0.6854600000000001,
E345_470,0.58772,
E940_613,0.7669199999999999,
E108_735,,0.9198
E578_390,0.48746999999999996,
E571_44,0.05388,
E1880_263,0.32832,
E1300_251,0.31328,
E419_363,0.45363000000000003,
E377_264,0.32957,
E1227_56,0.06892000000000001,
E519_501,0.62657,
E545_716,0.89599,
E1927_663,0.82957,
E996_483,0.60401,
E50_391,0.48872,
E1490_262,0.32706999999999997,
E1593_614,0.76817,
E517_626,0.7832100000000001,
E1883_449,0.5614,
E418_271,,0.33835
E713_117,,0.14536
E743_385,0.4812,
E126_780,,0.97619
E106_548,0.6854600000000001,
E238_155,0.19297999999999998,
E413_350,0.43733999999999995,
E1316_387,0.48371000000000003,
E609_251,0.31328,
E648_128,0.15915,
E876_346,0.43233,
E164_601,0.75188,
E324_50,0.0614,
E1107_198,0.24686999999999998,
E806_597,0.74687,
E1772_70,0.08647,
E961_758,0.94862,
E1675_273,,0.34085
E116_56,0.06892000000000001,
E480_142,0.17669,
E1704_678,,0.8483700000000001
E1645_369,0.46115,
E776_194,0.24185,
E1793_121,,0.15037999999999999
E983_785,0.98246,
E914_272,0.3396,
E1243_730,,0.91353
E6_726,,0.9085200000000001
E1832_659,0.8245600000000001,
E449_556,0.6954899999999999,
E1552_103,0.12782000000000002,
E201_373,0.46617,
E426_321,,0.401
E1421_33,0.0401,
E1255_19,0.02256,
E937_456,0.57018,
E723_707,,0.88471
E1743_90,0.11152999999999999,
E1600_752,,0.9411
E229_416,0.52005,
E110_325,0.40602,
E754_448,0.56015,
E1416_419,0.52381,
E491_81,0.10025,
E459_435,0.54386,
E1636_720,0.9009999999999999,
E1110_475,0.5939800000000001,
E1041_378,,0.47243
E1360_495,0.61905,
E330_18,0.0213,
E1247_638,0.79825,
E1555_793,,0.9924799999999999
E1027_461,0.57644,
E1120_510,,0.63784
E1899_186,,0.23183
E1540_420,0.5250600000000001,
E1721_173,,0.21554
E43_637,0.79699,
E331_513,0.6416,
E1058_78,,0.09648999999999999
E1977_161,0.2005,
E494_349,,0.43609
E253_738,0.92356,
E843_590,0.7381,
E1024_331,,0.41353
E48_764,0.95614,
E821_315,,0.39348
E247_174,,0.21679
E224_190,0.23684000000000002,
E1539_125,0.15539,
E344_353,0.4411,
E1095_364,0.45488999999999996,
E373_388,0.48496000000000006,
E1138_690,0.86341,
E1634_222,0.27694,
E1893_451,0.56391,
E1329_63,0.07769,
E1229_481,0.6015,
E202_494,0.61779,
E978_743,,0.9298200000000001
E191_507,0.6340899999999999,
E810_592,0.7406,
E1187_667,,0.8345899999999999
E1133_497,,0.62155
E271_798,0.99875,
E1841_467,0.58396,
E20_389,0.48622,
E387_756,0.9461200000000001,
E248_613,0.7669199999999999,
E1432_709,0.8872200000000001,
E8_331,,0.41353
E664_387,0.48371000000000003,
E168_795,,0.9949899999999999
E390_299,0.37343000000000004,
E1350_98,0.12155,
E1822_208,0.2594,
E565_645,0.80702,
E1726_33,,0.0401
E1185_324,0.40476,
E81_162,0.20175,
E941_562,,0.70301
E1278_609,0.7619,
E1696_298,0.37218,
E1659_264,0.32957,
E204_146,0.1817,
E1522_68,0.08396,
E300_744,0.9310799999999999,
E1768_334,0.41728999999999994,
E1858_42,0.051379999999999995,
E1199_402,0.50251,
E105_468,0.58521,
E1667_380,,0.47494
E423_275,0.34336,
E1073_71,0.08772,
E883_503,,0.62907
E326_606,0.75815,
E24_276,0.34460999999999997,
E1393_271,0.33835,
E1136_427,0.53383,
E47_476,0.59524,
E430_373,0.46617,
E1912_65,,0.0802
E1143_27,,0.03258
E784_197,0.24561,
E83_570,0.71303,
E1003_488,0.61028,
E1621_363,0.45363000000000003,
E950_231,0.28822,
E1441_734,0.91855,
E775_512,,0.64035
E1563_66,,0.08145
E1911_282,0.35213,
E1496_154,0.19172999999999998,
E968_35,,0.04261
E1916_678,0.8483700000000001,
E1889_381,0.47618999999999995,
E780_580,0.72556,
E465_747,0.93484,
E1937_388,0.48496000000000006,
E1223_527,,0.65915
E1026_308,,0.38471
E1208_702,0.87845,
E1221_367,0.45865,
E412_34,0.04135,
E1059_351,0.4386,
E1139_671,,0.8396
E909_587,,0.73434
E1800_703,0.8797,
E990_82,0.1015,
E673_708,0.8859600000000001,
E1608_179,0.22305999999999998,
E1778_528,0.6604,
E969_762,0.95363,
E660_256,0.31955,
E360_767,,0.9599
E1982_675,0.8446100000000001,
E1368_507,,0.6340899999999999
E1469_208,0.2594,
E227_101,0.12531,
E1357_298,,0.37218
E1273_97,,0.1203
E1921_419,,0.52381
E730_541,0.67669,
E1814_96,,0.11905
E380_410,0.51253,
E1842_630,0.78822,
E486_377,0.47118000000000004,
E150_9,,0.010029999999999999
E710_250,,0.31203000000000003
E206_229,0.28570999999999996,
E473_339,,0.42356000000000005
E1339_663,0.82957,
E922_789,,0.9874700000000001
E1309_730,0.91353,
E1753_199,0.24811999999999998,
E1811_150,0.18672,
E1055_654,,0.8183
E870_183,0.22807,
E1605_599,0.74937,
E1666_387,0.48371000000000003,
E216_5,0.0050100000000000006,
E621_294,,0.36717
E1336_493,,0.61654
E424_766,,0.95865
E797_431,0.53885,
E316_742,,0.9285700000000001
E1905_444,0.55514,
E1703_150,0.18672,
E275_786,0.9837100000000001,
E1861_663,,0.82957
E200_60,,0.07393
E1661_20,0.023809999999999998,
E431_126,,0.15664
E1246_221,0.27569,
E658_22,0.02632,
E1623_453,0.56642,
E1801_620,0.77569,
E1517_426,0.53258,
E793_465,0.58145,
E599_415,0.5188,
E1966_58,,0.07143
E1338_639,0.7995,
E1915_98,,0.12155
E466_244,0.30451,
E292_418,0.52256,
E335_249,0.31078,
E836_728,0.9110299999999999,
E555_195,0.24311,
E1926_443,0.55388,
E56_629,0.78697,
E163_327,0.40852,
E210_386,,0.48246000000000006
E1132_63,,0.07769
E1935_704,0.88095,
E746_394,0.49248000000000003,
E633_307,0.38345999999999997,
E1422_163,0.20301,
E1606_701,0.8771899999999999,
E617_761,0.9523799999999999,
E1864_588,0.73559,
E1578_77,,0.09523999999999999
E1570_276,0.34460999999999997,
E1708_32,0.03885,
E1534_417,0.5213,
E1311_384,0.47995,
E951_273,,0.34085
E1938_430,,0.53759
E1054_178,,0.2218
E981_36,,0.04386
E671_713,0.89223,
E954_655,0.81955,
E567_63,,0.07769
E1955_49,0.06015,
E1718_18,0.0213,
E1037_481,0.6015,
E1426_752,0.9411,
E73_498,,0.6228100000000001
E525_131,0.16291,
E761_70,0.08647,
E44_177,0.22055,
E1113_222,0.27694,
E95_379,0.47368000000000005,
E1925_326,,0.40726999999999997
E264_446,,0.5576399999999999
E1296_317,0.39599,
E1907_209,0.26065,
E874_792,,0.9912299999999999
E1792_523,0.6541399999999999,
E625_75,,0.09272999999999999
E501_599,0.74937,
E7_45,0.055139999999999995,
E1902_428,,0.53509
E1408_209,0.26065,
E620_524,0.6553899999999999,
E1052_317,0.39599,
E1382_612,0.76566,
E628_359,0.44861999999999996,
E1183_785,0.98246,
E728_178,,0.2218
E1289_118,0.14662,
E476_131,0.16291,
E814_637,0.79699,
E1796_330,0.41228000000000004,
E1314_627,0.78446,
E291_204,0.25439,
E1475_387,,0.48371000000000003
E1791_353,0.4411,
E1099_406,0.50752,
E1063_17,0.02005,
E1887_219,,0.27318000000000003
E1307_449,0.5614,
E903_255,,0.3183
E1439_748,0.93609,
E52_246,0.30701999999999996,
E461_431,,0.53885
E822_589,0.7368399999999999,
E1376_565,0.70677,
E1011_92,,0.11404
E712_407,0.50877,
E100_567,0.70927,
E1714_221,0.27569,
E1506_179,0.22305999999999998,
E315_755,0.94486,
E383_750,,0.9386
E1815_522,,0.65288
E82_49,0.06015,
E112_703,,0.8797
E877_170,0.21178000000000002,
E655_113,,0.14035
E1751_89,0.11027999999999999,
E308_670,0.83835,
E1308_602,0.75313,
E509_716,0.89599,
E932_566,,0.70802
E1277_151,,0.18797
E1065_500,0.62531,
E1730_254,0.31704,
E1006_534,0.66792,
E1519_641,,0.80201
E1430_710,0.8884700000000001,
E325_150,,0.18672
E1837_734,0.91855,
E1361_145,,0.18045
E220_283,,0.35338
E1201_497,0.62155,
E1611_579,0.72431,
E1877_629,0.78697,
E794_517,0.64662,
E860_521,,0.65163
E1896_351,0.4386,
E781_320,,0.39975
E818_61,0.07518999999999999,
E1799_399,0.49875,
E203_304,0.3797,
E611_174,0.21679,
E506_360,0.44987,
E1765_703,0.8797,
E1662_424,0.53008,
E691_399,0.49875,
E1759_420,0.5250600000000001,
E972_745,0.9323299999999999,
E1147_682,0.8533799999999999,
E359_343,0.42857,
E1692_34,0.04135,
E1468_741,,0.92732
E643_441,0.55138,
E1903_360,0.44987,
E1734_739,0.92481,
E1549_715,0.89474,
E1871_638,0.79825,
E873_153,0.19047999999999998,
E1839_363,0.45363000000000003,
E1591_592,,0.7406
E245_16,0.0188,
E1498_264,0.32957,
E1370_496,,0.6203
E269_188,0.23434000000000002,
E1146_395,,0.49373
E477_314,0.39223,
E1531_330,,0.41228000000000004
E1364_670,,0.83835
E14_486,0.60777,
E762_425,0.53133,
E1087_721,0.9022600000000001,
E1250_467,0.58396,
E120_597,0.74687,
E1855_145,,0.18045
E1257_261,0.32581,
E79_589,0.7368399999999999,
E773_13,0.015040000000000001,
E828_233,0.29073000000000004,
E831_523,0.6541399999999999,
E367_407,0.50877,
E1238_31,0.03759,
E1846_596,0.74561,
E4_793,0.9924799999999999,
E1245_631,0.78947,
E1303_528,,0.6604
E856_481,0.6015,
E1569_711,0.8897200000000001,
E1727_84,0.10400999999999999,
E652_634,0.79323,
E626_785,0.98246,
E19_96,0.11905,
E1323_545,,0.6817
E1431_299,0.37343000000000004,
E93_490,0.61278,
E1192_704,0.88095,
E1776_325,0.40602,
E173_225,,0.2807
E1547_409,0.5112800000000001,
E1695_663,0.82957,
E246_711,0.8897200000000001,
E1288_671,0.8396,
E1598_425,0.53133,
E616_377,0.47118000000000004,
E208_145,0.18045,
E22_146,0.1817,
E1528_316,0.39474000000000004,
E1313_91,0.11277999999999999,
E910_498,0.6228100000000001,
E175_106,0.13158,
E946_185,0.23058,
E1320_567,,0.70927
E785_374,0.46742,
E1091_183,,0.22807
E469_228,0.28446,
E370_285,0.35589,
E272_272,0.3396,
E144_23,0.027569999999999997,
E1010_139,,0.17293
E1922_367,0.45865,
E282_423,,0.52882
E25_184,0.22931999999999997,
E306_609,0.7619,
E605_90,0.11152999999999999,
E1523_547,0.68421,
E53_681,0.8521299999999999,
E630_203,,0.25313
E1473_40,,0.04887
E453_253,0.31579,
E357_689,0.86216,
E1646_161,0.2005,
E736_593,0.74185,
E433_601,0.75188,
E125_15,0.01754,
E1664_630,0.78822,
E844_91,0.11277999999999999,
E354_269,,0.33584
E1029_329,,0.41103
E1865_202,0.25188,
E1039_718,0.8985,
E1673_652,0.81579,
E1358_423,0.52882,
E583_790,0.98872,
E1141_663,0.82957,
E1470_154,0.19172999999999998,
E1740_615,,0.76942
E231_425,0.53133,
E1910_180,0.22430999999999998,
E887_395,0.49373,
E569_559,,0.69925
E251_745,0.9323299999999999,
E1480_692,,0.8659100000000001
E700_274,,0.34210999999999997
E1510_503,0.62907,
E1516_190,0.23684000000000002,
E89_574,0.71805,
E374_431,0.53885,
E15_742,0.9285700000000001,
E594_38,0.04637,
E695_362,0.45238,
E795_591,,0.73935
E1451_133,0.16541,
E577_453,0.56642,
E1953_38,0.04637,
E1401_600,0.75063,
E1500_433,0.54135,
E834_456,,0.57018
E482_311,0.38847,
E1681_41,,0.05013
E1157_199,,0.24811999999999998
E561_285,0.35589,
E90_1,0.0,
E640_235,0.29323,
E1665_518,0.64787,
E731_535,0.6691699999999999,
E1394_576,0.72055,
E1085_779,0.9749399999999999,
E947_390,0.48746999999999996,
E1894_634,,0.79323
E1404_788,0.9862200000000001,
E1089_77,0.09523999999999999,
E1566_335,0.41855,
E139_254,0.31704,
E1435_691,0.86466,
E1614_505,0.63158,
E143_289,0.3609,
E1331_413,0.5162899999999999,
E897_450,0.56266,
E72_329,,0.41103
E397_529,0.66165,
E1484_632,0.79073,
E904_382,,0.47744
E230_10,0.01128,
E1597_603,0.75439,
E782_621,0.77694,
E539_236,0.29449000000000003,
E866_234,0.29198,
E57_642,,0.8032600000000001
E1042_161,0.2005,
E612_418,0.52256,
E1044_668,,0.8358399999999999
E1715_285,,0.35589
E1520_165,,0.20551
E752_369,0.46115,
E688_781,0.97744,
E309_589,0.7368399999999999,
E798_115,0.14286,
E1663_18,0.0213,
E1658_732,0.91604,
E1788_388,,0.48496000000000006
E1385_31,0.03759,
E1960_776,,0.9711799999999999
E1948_305,0.38095,
E1983_560,0.7005,
E1446_209,0.26065,
E1213_145,0.18045,
E134_190,,0.23684000000000002
E778_282,0.35213,
E1304_312,0.38971999999999996,
E1572_558,,0.69799
E820_340,0.42481,
E863_425,,0.53133
E349_180,,0.22430999999999998
E964_447,0.5589,
E1403_550,,0.68797
E738_341,0.42607,
E1102_186,,0.23183
E973_497,0.62155,
E286_537,0.67168,
E140_563,0.70426,
E1182_499,0.6240600000000001,
E524_436,0.54511,
E1495_591,0.73935,
E1627_226,0.28195,
E38_761,0.9523799999999999,
E631_123,,0.15288
E1021_230,0.28697,
E1363_69,,0.08521000000000001
E884_117,0.14536,
E1587_441,0.55138,
E722_528,0.6604,
E500_418,0.52256,
E1629_550,0.68797,
E1230_84,0.10400999999999999,
E724_717,0.8972399999999999,
E992_226,0.28195,
E1929_98,0.12155,
E1758_200,,0.24936999999999998
E1870_776,0.9711799999999999,
E193_72,0.08897000000000001,
E1306_683,0.85464,
E1148_330,0.41228000000000004,
E1315_174,,0.21679
E682_727,0.9097700000000001,
E1252_701,0.8771899999999999,
E1287_311,,0.38847
