,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E874_341,,,0.42607,
E1826_361,0.45113000000000003,,,
E838_369,,,,0.46115
E927_74,,,0.09147999999999999,
E1036_122,0.15163,,,
E187_243,,0.30326,,
E19_787,0.9849600000000001,,,
E418_356,0.44486000000000003,,,
E1801_171,,,0.21303000000000002,
E1048_250,0.31203000000000003,,,
E969_438,,,,0.54762
E1664_321,,,0.401,
E542_110,0.13659000000000002,,,
E1635_511,,,0.6391,
E1956_165,,,,0.20551
E816_399,0.49875,,,
E1558_316,,,0.39474000000000004,
E1268_284,0.35464,,,
E363_34,,0.04135,,
E850_308,0.38471,,,
E1354_130,,,0.16165,
E90_579,,,0.72431,
E1392_758,,0.94862,,
E259_350,,,0.43733999999999995,
E957_798,0.99875,,,
E14_105,,,0.13033,
E1066_335,0.41855,,,
E1950_471,0.58897,,,
E1753_703,0.8797,,,
E982_353,0.4411,,,
E1229_615,0.76942,,,
E398_429,0.5363399999999999,,,
E387_217,,,0.27068000000000003,
E684_588,0.73559,,,
E770_595,,,0.74436,
E1639_233,,,0.29073000000000004,
E1112_576,,,0.72055,
E119_452,,,0.56516,
E218_301,,,0.37594,
E1435_503,,,0.62907,
E1223_97,0.1203,,,
E291_496,,,0.6203,
E1180_70,0.08647,,,
E1225_758,0.94862,,,
E747_210,,0.2619,,
E1019_791,0.9899700000000001,,,
E1867_365,,,0.45614,
E574_23,0.027569999999999997,,,
E1774_605,,,0.75689,
E264_614,0.76817,,,
E1616_25,0.030080000000000003,,,
E1010_500,,,0.62531,
E1142_796,,0.99624,,
E840_658,0.82331,,,
E554_415,0.5188,,,
E1240_68,,,,0.08396
E1047_543,,0.6792,,
E1308_769,0.96241,,,
E765_63,,,0.07769,
E172_466,,,0.5827100000000001,
E895_356,0.44486000000000003,,,
E1768_116,0.14411,,,
E132_524,,,0.6553899999999999,
E1889_277,,0.34586,,
E711_478,0.5977399999999999,,,
E502_413,0.5162899999999999,,,
E949_320,0.39975,,,
E1661_401,,,0.50125,
E1884_746,,,0.93358,
E1514_733,,,0.9172899999999999,
E1902_286,,,0.35714,
E1466_47,0.05764,,,
E357_322,,,0.40226,
E1869_14,,,0.01629,
E718_676,,,0.8458600000000001,
E64_104,0.12907000000000002,,,
E1191_82,,,0.1015,
E190_521,,,,0.65163
E1689_101,,,0.12531,
E145_210,,,0.2619,
E737_78,,,0.09648999999999999,
E262_793,,,0.9924799999999999,
E515_48,,0.0589,,
E36_344,0.42982,,,
E1164_375,0.46867,,,
E1430_742,,,0.9285700000000001,
E1610_115,0.14286,,,
E990_246,,,0.30701999999999996,
E122_291,0.36341,,,
E745_663,,,0.82957,
E854_751,0.93985,,,
E1781_548,,,,0.6854600000000001
E1620_59,,,0.07268,
E1134_273,,,0.34085,
E1816_579,0.72431,,,
E1013_123,0.15288,,,
E849_143,,,0.17794000000000001,
E1163_302,0.37719,,,
E1637_765,,,0.95739,
E1141_390,,,0.48746999999999996,
E877_117,,0.14536,,
E1352_475,,,0.5939800000000001,
E579_194,0.24185,,,
E75_527,0.65915,,,
E1520_114,0.1416,,,
E1373_263,0.32832,,,
E1136_426,,,0.53258,
E1292_355,,,0.44361000000000006,
E931_415,,0.5188,,
E280_643,0.8045100000000001,,,
E651_455,,,,0.56892
E480_202,0.25188,,,
E688_756,,0.9461200000000001,,
E522_263,,,0.32832,
E139_218,0.27193,,,
E804_758,,,0.94862,
E1248_244,0.30451,,,
E1315_669,0.83709,,,
E1982_578,0.72306,,,
E1527_167,,,0.20801999999999998,
E541_63,,,0.07769,
E1407_693,0.8671700000000001,,,
E1605_670,,,0.83835,
E1496_297,,,,0.37093000000000004
E775_284,,0.35464,,
E1690_129,,,0.1604,
E984_369,,0.46115,,
E1647_234,0.29198,,,
E1619_281,,,0.35088,
E112_405,,,,0.50627
E1033_150,0.18672,,,
E108_159,,,0.19799,
E1966_144,,,0.1792,
E1291_169,,,0.21053000000000002,
E443_336,0.4198,,,
E1330_576,,,0.72055,
E1795_464,0.5802,,,
E196_318,,,0.39724,
E1277_701,,,0.8771899999999999,
E1663_215,0.26816999999999996,,,
E643_763,,,0.95489,
E634_348,0.43483999999999995,,,
E524_8,,,0.00877,
E923_771,0.96491,,,
E1193_639,,,,0.7995
E316_98,,,0.12155,
E1587_484,0.60526,,,
E1214_763,0.95489,,,
E778_36,,,,0.04386
E148_66,0.08145,,,
E102_343,0.42857,,,
E88_396,0.49499,,,
E928_33,,,0.0401,
E1931_60,,0.07393,,
E1287_424,0.53008,,,
E787_646,,0.8082699999999999,,
E1649_732,,,,0.91604
E915_121,,0.15037999999999999,,
E590_446,,,0.5576399999999999,
E905_692,0.8659100000000001,,,
E1526_191,,,0.2381,
E1332_123,,,0.15288,
E1986_748,,,,0.93609
E1973_509,,0.63659,,
E768_465,0.58145,,,
E272_695,,0.86967,,
E1027_50,0.0614,,,
E1846_250,,,,0.31203000000000003
E1906_529,0.66165,,,
E1629_273,,,0.34085,
E1707_476,0.59524,,,
E769_11,0.01253,,,
E1757_94,,,0.11654,
E581_382,,,0.47744,
E1530_710,,,,0.8884700000000001
E709_161,0.2005,,,
E1444_627,,,0.78446,
E796_785,,0.98246,,
E25_236,0.29449000000000003,,,
E386_342,,0.42732,,
E1739_748,0.93609,,,
E724_750,,,,0.9386
E1662_125,0.15539,,,
E241_589,0.7368399999999999,,,
E1547_38,,,0.04637,
E1854_98,0.12155,,,
E494_697,,0.87218,,
E161_470,,,0.58772,
E1237_602,,0.75313,,
E985_319,,0.3985,,
E1260_497,,,0.62155,
E1890_474,,,0.59273,
E1211_47,,,0.05764,
E668_794,0.9937299999999999,,,
E1086_203,,,0.25313,
E230_340,,,0.42481,
E618_529,0.66165,,,
E384_762,0.95363,,,
E1531_525,,,0.65664,
E972_127,0.15789,,,
E977_762,,,0.95363,
E1793_580,0.72556,,,
E1_797,0.99749,,,
E1009_95,0.11779,,,
E389_527,0.65915,,,
E1002_640,,0.80075,,
E1495_242,0.30201,,,
E464_359,0.44861999999999996,,,
E93_108,0.13409000000000001,,,
E1395_224,,,,0.27945
E1396_532,,,0.6654100000000001,
E1379_749,,,0.93734,
E1595_59,,,,0.07268
E1235_118,,,,0.14662
E518_182,0.22682,,,
E1021_683,,,0.85464,
E1650_407,,,0.50877,
E1450_105,,0.13033,,
E1860_192,0.23935,,,
E1311_651,,0.8145399999999999,,
E1815_59,,,0.07268,
E56_391,,,,0.48872
E1296_307,0.38345999999999997,,,
E192_153,,0.19047999999999998,,
E1787_751,,0.93985,,
E1569_95,,,0.11779,
E802_732,,,0.91604,
E370_795,,,0.9949899999999999,
E584_354,0.44236000000000003,,,
E1458_453,0.56642,,,
E732_473,,,,0.59148
E1340_528,0.6604,,,
E277_477,,,0.59649,
E1137_47,,,0.05764,
E594_688,0.8609,,,
E1443_396,0.49499,,,
E1207_764,,0.95614,,
E403_151,,,0.18797,
E1853_64,0.07895,,,
E913_683,,,0.85464,
E41_756,,0.9461200000000001,,
E82_373,0.46617,,,
E1324_337,0.42105,,,
E1541_474,0.59273,,,
E1613_258,0.32206,,,
E390_119,,,0.14787,
E1417_784,0.9812,,,
E1463_586,0.7330800000000001,,,
E1074_575,0.7193,,,
E1445_382,0.47744,,,
E1898_729,,,0.91228,
E1140_215,,0.26816999999999996,,
E1518_385,0.4812,,,
E121_417,0.5213,,,
E575_142,,,0.17669,
E1752_7,,,0.007520000000000001,
E839_56,,,0.06892000000000001,
E1431_484,0.60526,,,
E1510_669,,,0.83709,
E1077_605,0.75689,,,
E637_372,,,0.46491000000000005,
E1908_41,,,,0.05013
E45_183,0.22807,,,
E1670_783,,,0.97995,
E1656_150,0.18672,,,
E238_442,0.5526300000000001,,,
E1632_225,0.2807,,,
E772_97,0.1203,,,
E1110_139,0.17293,,,
E1108_414,,,0.51754,
E924_113,,0.14035,,
E73_37,,,0.045110000000000004,
E1731_9,0.010029999999999999,,,
E1206_519,0.64912,,,
E613_392,0.48996999999999996,,,
E354_639,,0.7995,,
E881_109,,,0.13534000000000002,
E1192_194,,0.24185,,
E876_747,,,0.93484,
E1577_291,0.36341,,,
E244_169,0.21053000000000002,,,
E1161_180,,,0.22430999999999998,
E1691_664,,0.83083,,
E211_524,,,0.6553899999999999,
E1071_653,0.81704,,,
E178_648,0.8107800000000001,,,
E512_643,0.8045100000000001,,,
E1945_141,,,0.17544,
E1028_473,0.59148,,,
E1454_137,,0.17043,,
E1754_93,0.11529,,,
E160_663,0.82957,,,
E260_233,,,0.29073000000000004,
E1085_444,0.55514,,,
E608_186,0.23183,,,
E59_139,,,0.17293,
E84_44,,,0.05388,
E1378_772,0.9661700000000001,,,
E429_517,0.64662,,,
E753_245,,,0.30576,
E1963_780,0.97619,,,
E424_23,,,0.027569999999999997,
E1272_742,,0.9285700000000001,,
E314_728,,,,0.9110299999999999
E986_92,0.11404,,,
E1654_279,,,0.34836999999999996,
E1080_295,,,,0.36841999999999997
E1992_689,0.86216,,,
E1820_562,0.70301,,,
E284_375,0.46867,,,
E477_772,,,0.9661700000000001,
E249_29,0.035089999999999996,,,
E763_250,0.31203000000000003,,,
E1576_279,,,0.34836999999999996,
E1658_436,,,0.54511,
E1242_504,,0.6303300000000001,,
E278_17,0.02005,,,
E1361_249,0.31078,,,
E973_41,,,0.05013,
E906_791,,,0.9899700000000001,
E373_615,,,0.76942,
E361_722,0.90351,,,
E1065_709,0.8872200000000001,,,
E1976_70,,0.08647,,
E1958_446,0.5576399999999999,,,
E206_668,0.8358399999999999,,,
E116_113,0.14035,,,
E619_464,,,0.5802,
E303_345,0.43108,,,
E463_259,,,,0.32331
E929_259,0.32331,,,
E941_629,0.78697,,,
E521_733,0.9172899999999999,,,
E474_141,,0.17544,,
E235_319,,,,0.3985
E233_23,0.027569999999999997,,,
E1782_671,0.8396,,,
E1537_237,0.29574,,,
E1758_378,,,0.47243,
E1212_202,0.25188,,,
E650_303,,,0.37845,
E1794_379,,,,0.47368000000000005
E1489_379,,0.47368000000000005,,
E1238_120,0.14912,,,
E1482_141,0.17544,,,
E115_769,,,,0.96241
E1254_795,,,0.9949899999999999,
E1040_624,0.7807,,,
E1681_774,,,0.96867,
E1084_113,,,0.14035,
E685_444,0.55514,,,
E1468_665,0.8320799999999999,,,
E833_224,,,0.27945,
E966_392,,,0.48996999999999996,
E1743_797,,,0.99749,
E721_508,0.63534,,,
E263_338,0.42231,,,
E641_167,,0.20801999999999998,,
E440_460,,,0.57519,
E1239_403,,,0.50376,
E1773_124,0.15414,,,
E1618_366,0.45738999999999996,,,
E1257_77,0.09523999999999999,,,
E118_251,,,,0.31328
E645_297,,,0.37093000000000004,
E821_157,,,,0.19549
E1366_580,0.72556,,,
E576_107,,,0.13283,
E381_361,,,0.45113000000000003,
E1887_240,,0.2995,,
E487_325,,,0.40602,
E1459_570,0.71303,,,
E360_419,0.52381,,,
E81_78,,0.09648999999999999,,
E1424_16,,,0.0188,
E1160_744,0.9310799999999999,,,
E107_507,0.6340899999999999,,,
E825_5,,,0.0050100000000000006,
E1280_431,0.53885,,,
E1528_248,,,0.30951999999999996,
E415_452,0.56516,,,
E1504_36,,,0.04386,
E1351_373,,0.46617,,
E1730_215,0.26816999999999996,,,
E696_727,,,0.9097700000000001,
E1644_656,0.8208,,,
E1999_755,,,0.94486,
E598_69,,,0.08521000000000001,
E1516_562,0.70301,,,
E1437_16,,,0.0188,
E269_721,0.9022600000000001,,,
E1385_47,,,0.05764,
E1297_137,,,0.17043,
E1675_388,,,0.48496000000000006,
E621_329,0.41103,,,
E1532_715,,,0.89474,
E1769_418,0.52256,,,
E189_744,,,0.9310799999999999,
E910_409,,,,0.5112800000000001
E860_266,0.33208000000000004,,,
E476_168,0.20926999999999998,,,
E5_521,0.65163,,,
E1448_31,,,,0.03759
E1264_279,,,0.34836999999999996,
E105_556,0.6954899999999999,,,
E336_599,,0.74937,,
E1419_246,,,0.30701999999999996,
E648_783,0.97995,,,
E1057_546,0.68296,,,
E1744_746,,,0.93358,
E42_610,0.7631600000000001,,,
E38_720,,0.9009999999999999,,
E368_711,,,0.8897200000000001,
E530_438,,,,0.54762
E1246_210,0.2619,,,
E1501_766,,,,0.95865
E1310_392,0.48996999999999996,,,
E366_401,0.50125,,,
E1789_168,,,0.20926999999999998,
E767_703,0.8797,,,
E1409_720,,,0.9009999999999999,
E1916_34,,,0.04135,
E950_77,0.09523999999999999,,,
E1803_480,,,,0.60025
E1811_306,0.38221,,,
E783_463,0.57895,,,
E1686_41,,,,0.05013
E564_45,0.055139999999999995,,,
E595_193,,,,0.2406
E1606_306,0.38221,,,
E1524_705,,,0.88221,
E1938_676,,0.8458600000000001,,
E234_284,0.35464,,,
E179_405,,0.50627,,
E109_3,0.00251,,,
E324_712,0.8909799999999999,,,
E1343_690,,,,0.86341
E1072_786,,0.9837100000000001,,
E555_246,,,0.30701999999999996,
E302_625,0.78195,,,
E1696_516,,,0.64536,
E729_32,0.03885,,,
E1624_178,,,0.2218,
E607_15,,,0.01754,
E1381_418,,,0.52256,
E652_55,0.06767000000000001,,,
E1728_751,,,0.93985,
E1957_126,0.15664,,,
E3_196,0.24436,,,
E1020_532,,0.6654100000000001,,
E963_398,0.49749,,,
E1552_418,,0.52256,,
E1054_332,,,0.41478999999999994,
E1017_474,0.59273,,,
E341_223,0.2782,,,
E1471_192,,,0.23935,
E640_551,,,0.6892199999999999,
E79_740,,0.9260700000000001,,
E143_41,0.05013,,,
E578_24,0.02882,,,
E1119_305,,,0.38095,
E1703_78,0.09648999999999999,,,
E629_705,,,0.88221,
E1584_783,0.97995,,,
E898_760,,,0.9511299999999999,
E1325_213,0.26566,,,
E1609_496,,,0.6203,
E865_714,,,0.8934799999999999,
E479_345,,0.43108,,
E1132_78,,,0.09648999999999999,
E248_602,,,0.75313,
E811_144,0.1792,,,
E427_426,,0.53258,,
E1440_408,,,0.51003,
E1672_633,,0.79198,,
E1885_758,0.94862,,,
E722_576,,,0.72055,
E532_120,0.14912,,,
E1012_171,0.21303000000000002,,,
E225_250,0.31203000000000003,,,
E478_270,,,0.33709,
E183_485,,,0.60652,
E465_679,,,0.84962,
E449_197,,,0.24561,
E191_714,,,0.8934799999999999,
E1994_334,0.41728999999999994,,,
E987_314,0.39223,,,
E485_738,,,0.92356,
E1138_680,,,0.85088,
E1322_369,,,0.46115,
E917_643,0.8045100000000001,,,
E159_165,0.20551,,,
E551_518,0.64787,,,
E1646_761,0.9523799999999999,,,
E717_149,0.18545999999999999,,,
E1751_361,,,0.45113000000000003,
E399_208,0.2594,,,
E1615_415,0.5188,,,
E407_622,0.7782,,,
E496_260,,0.32456,,
E999_561,,,0.70175,
E794_413,,0.5162899999999999,,
E682_495,,,,0.61905
E702_21,,,0.02506,
E475_159,0.19799,,,
E1159_242,,,0.30201,
E448_568,,,,0.71053
E983_84,0.10400999999999999,,,
E1497_631,0.78947,,,
E1765_3,,,0.00251,
E681_530,,,0.66291,
E1933_210,,,0.2619,
E1476_777,0.9724299999999999,,,
E789_719,,,0.89975,
E1081_216,,0.26942,,
E436_765,,,0.95739,
E1677_746,,,0.93358,
E1991_52,0.06391000000000001,,,
E508_691,,,0.86466,
E1129_522,,0.65288,,
E1342_452,,,0.56516,
E961_637,,,,0.79699
E185_234,0.29198,,,
E498_511,,,0.6391,
E1523_344,,0.42982,,
E273_294,0.36717,,,
E198_400,0.5,,,
E1478_354,,,0.44236000000000003,
E671_687,,,0.85965,
E897_86,,,,0.10652
E1888_307,,,0.38345999999999997,
E1457_556,0.6954899999999999,,,
E16_313,,,,0.39098
E317_586,,0.7330800000000001,,
E958_669,0.83709,,,
E66_497,0.62155,,,
E1469_659,,,0.8245600000000001,
E1475_386,0.48246000000000006,,,
E212_517,0.64662,,,
E714_237,0.29574,,,
E1221_394,0.49248000000000003,,,
E323_498,0.6228100000000001,,,
E1905_277,0.34586,,,
E1126_183,0.22807,,,
E214_20,0.023809999999999998,,,
E1477_231,,,0.28822,
E288_3,,,,0.00251
E1961_585,,,,0.73183
E1809_708,0.8859600000000001,,,
E1259_135,,,0.16792,
E1104_697,,,,0.87218
E1805_338,,,,0.42231
E493_444,,0.55514,,
E1557_524,,,0.6553899999999999,
E938_382,,0.47744,,
E1432_360,0.44987,,,
E1862_369,,,0.46115,
E1899_87,,,0.10777,
E246_480,0.60025,,,
E456_179,,0.22305999999999998,,
E343_737,,0.9223100000000001,,
E1868_425,,,0.53133,
E626_388,0.48496000000000006,,,
E61_435,,,0.54386,
E1755_760,0.9511299999999999,,,
E141_505,0.63158,,,
E372_517,,0.64662,,
E1559_525,,,,0.65664
E1736_551,0.6892199999999999,,,
E22_52,,,0.06391000000000001,
E23_492,0.61529,,,
E712_462,0.5776899999999999,,,
E507_507,0.6340899999999999,,,
E908_578,,,,0.72306
E286_511,,,0.6391,
E556_423,,,0.52882,
E1362_162,,,0.20175,
E1107_25,0.030080000000000003,,,
E848_362,,,0.45238,
E1538_265,,0.33083,,
E332_71,,0.08772,,
E1529_447,0.5589,,,
E828_393,,,0.49123,
E53_227,0.28321,,,
E327_165,0.20551,,,
E870_47,,,0.05764,
E1073_516,,,0.64536,
E1120_53,,,0.06516,
E1949_719,,,0.89975,
E525_153,0.19047999999999998,,,
E1572_434,,,0.54261,
E997_374,,,0.46742,
E534_610,,,0.7631600000000001,
E261_703,0.8797,,,
E1583_316,,,,0.39474000000000004
E32_652,,,0.81579,
E147_314,,,0.39223,
E968_406,,,0.50752,
E580_475,,,0.5939800000000001,
E466_252,0.31454,,,
E1144_88,,,0.10902,
E955_737,,,,0.9223100000000001
E117_556,0.6954899999999999,,,
E1870_249,,,0.31078,
E1113_381,,,0.47618999999999995,
E926_383,0.4787,,,
E731_80,,,0.099,
E1872_78,,,0.09648999999999999,
E208_673,0.84211,,,
E996_749,,,,0.93734
E359_528,,,0.6604,
E406_634,,,,0.79323
E1103_9,0.010029999999999999,,,
E1082_373,0.46617,,,
E548_179,,,0.22305999999999998,
E444_186,,,0.23183,
E1135_415,0.5188,,,
E1678_426,,,0.53258,
E511_491,,,0.6140399999999999,
E1101_198,,0.24686999999999998,,
E611_307,0.38345999999999997,,,
E379_20,0.023809999999999998,,,
E1336_546,,0.68296,,
E13_42,,,,0.051379999999999995
E131_113,0.14035,,,
E1914_627,,,,0.78446
E1098_602,,,0.75313,
E371_676,,0.8458600000000001,,
E91_678,,0.8483700000000001,,
E933_480,,,0.60025,
E219_210,0.2619,,,
E1766_3,,,,0.00251
E807_470,0.58772,,,
E1397_658,0.82331,,,
E1243_764,,,,0.95614
E1839_333,,,0.41603999999999997,
E1636_598,,,,0.74812
E342_441,,,0.55138,
E602_23,,,,0.027569999999999997
E140_738,,0.92356,,
E1041_772,,0.9661700000000001,,
E1882_595,0.74436,,,
E1913_133,,,0.16541,
E538_188,,0.23434000000000002,,
E1553_493,,,,0.61654
E882_300,,,0.37469,
E15_583,,0.72932,,
E295_30,,,0.03634,
E1847_339,0.42356000000000005,,,
E520_187,,,0.23308,
E307_484,,,0.60526,
E1925_284,,,0.35464,
E1345_763,,,0.95489,
E1517_589,,0.7368399999999999,,
E1515_605,0.75689,,,
E1165_388,0.48496000000000006,,,
E1030_678,0.8483700000000001,,,
E1621_406,0.50752,,,
E978_54,0.06642,,,
E393_694,,0.8684200000000001,,
E39_342,,,,0.42732
E69_414,0.51754,,,
E1274_315,,,0.39348,
E1452_647,,,,0.80952
E1283_524,,0.6553899999999999,,
E967_613,0.7669199999999999,,,
E725_87,0.10777,,,
E400_627,0.78446,,,
E31_255,0.3183,,,
E531_774,,,0.96867,
E30_518,0.64787,,,
E738_754,,0.9436100000000001,,
E827_408,0.51003,,,
E517_566,,,0.70802,
E1819_67,0.08271,,,
E1907_487,,,0.60902,
E1824_735,0.9198,,,
E182_614,,,0.76817,
E1166_708,0.8859600000000001,,,
