,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E699_695,,0.86967,,
E1039_600,,0.75063,,
E1744_300,,0.37469,,
E1254_491,,,0.6140399999999999,
E248_691,,,,0.86466
E1511_598,,0.74812,,
E1285_205,,,0.25564000000000003,
E589_135,0.16792,,,
E893_147,,0.18295999999999998,,
E0_400,0.5,,,
E274_114,,0.1416,,
E1151_779,,,0.9749399999999999,
E1405_355,,,,0.44361000000000006
E406_387,,0.48371000000000003,,
E1713_763,0.95489,,,
E974_798,,,0.99875,
E1490_486,0.60777,,,
E1353_523,,,,0.6541399999999999
E1014_89,,0.11027999999999999,,
E1986_376,,0.46992,,
E70_605,,,,0.75689
E239_289,0.3609,,,
E253_209,,,,0.26065
E666_230,,0.28697,,
E1894_185,,,,0.23058
E1391_179,,0.22305999999999998,,
E1624_172,,0.21429,,
E1607_358,,0.44737,,
E910_796,,0.99624,,
E656_334,,,,0.41728999999999994
E1485_607,,0.7594,,
E178_365,0.45614,,,
E1432_609,0.7619,,,
E35_314,,,,0.39223
E1290_722,,0.90351,,
E1824_739,0.92481,,,
E91_658,,0.82331,,
E1874_295,,0.36841999999999997,,
E1736_79,0.09774,,,
E1608_523,,0.6541399999999999,,
E200_129,,,,0.1604
E623_481,0.6015,,,
E1026_708,,,0.8859600000000001,
E1037_361,,0.45113000000000003,,
E340_555,0.69424,,,
E386_136,,0.16917000000000001,,
E1132_742,,,0.9285700000000001,
E333_675,0.8446100000000001,,,
E1071_32,0.03885,,,
E1427_153,0.19047999999999998,,,
E878_426,,0.53258,,
E1617_440,0.55013,,,
E1354_739,,,,0.92481
E133_115,,0.14286,,
E170_230,,,0.28697,
E1493_32,,0.03885,,
E933_549,,0.68672,,
E197_573,0.7167899999999999,,,
E1034_549,,0.68672,,
E290_594,,0.74311,,
E1551_527,,0.65915,,
E99_141,0.17544,,,
E966_35,,0.04261,,
E1308_777,0.9724299999999999,,,
E577_95,0.11779,,,
E1272_533,0.66667,,,
E1293_777,,,0.9724299999999999,
E1059_92,,,,0.11404
E641_145,0.18045,,,
E174_448,0.56015,,,
E1176_169,,0.21053000000000002,,
E380_175,,,0.21805,
E1142_436,,0.54511,,
E313_691,,0.86466,,
E702_7,,0.007520000000000001,,
E77_194,,,0.24185,
E1562_503,,0.62907,,
E540_3,0.00251,,,
E26_420,,,0.5250600000000001,
E341_14,,0.01629,,
E1983_532,,0.6654100000000001,,
E98_186,0.23183,,,
E75_475,,0.5939800000000001,,
E1573_626,,0.7832100000000001,,
E68_707,,0.88471,,
E1746_625,,,0.78195,
E535_292,,,0.36466,
E1625_429,,0.5363399999999999,,
E594_281,,,,0.35088
E1001_785,,0.98246,,
E1415_141,,0.17544,,
E1536_390,,0.48746999999999996,,
E1765_789,,0.9874700000000001,,
E455_748,,0.93609,,
E45_737,,0.9223100000000001,,
E1213_516,0.64536,,,
E965_416,,0.52005,,
E430_609,,,,0.7619
E101_434,,,0.54261,
E1379_138,,0.17168,,
E1516_50,0.0614,,,
E492_551,,0.6892199999999999,,
E432_576,,0.72055,,
E110_649,,0.81203,,
E1958_722,,0.90351,,
E1419_715,,0.89474,,
E1666_551,,,0.6892199999999999,
E1734_492,0.61529,,,
E318_425,0.53133,,,
E1426_618,0.77318,,,
E761_696,,0.87093,,
E1692_277,0.34586,,,
E495_189,,0.23559000000000002,,
E1763_115,,0.14286,,
E798_732,0.91604,,,
E331_356,,,,0.44486000000000003
E879_522,0.65288,,,
E4_225,0.2807,,,
E1190_690,,0.86341,,
E947_197,,0.24561,,
E885_794,0.9937299999999999,,,
E1210_237,,0.29574,,
E203_470,,0.58772,,
E507_376,,0.46992,,
E1079_236,,,0.29449000000000003,
E1794_152,0.18922,,,
E445_389,,0.48622,,
E679_417,0.5213,,,
E1768_307,,0.38345999999999997,,
E435_360,0.44987,,,
E1217_582,,,,0.72807
E56_799,,1.0,,
E1043_365,,0.45614,,
E1096_76,,0.09398,,
E1058_138,0.17168,,,
E1487_632,,0.79073,,
E1613_64,,,0.07895,
E1188_418,,,,0.52256
E600_796,0.99624,,,
E458_164,0.20426,,,
E92_73,,,,0.09022999999999999
E1245_761,,,0.9523799999999999,
E1221_487,,0.60902,,
E1202_44,0.05388,,,
E72_225,0.2807,,,
E1374_120,,0.14912,,
E538_531,,0.6641600000000001,,
E1109_132,0.16416,,,
E146_418,,0.52256,,
E1025_90,,0.11152999999999999,,
E1601_529,,,,0.66165
E1336_104,,0.12907000000000002,,
E1501_514,0.64286,,,
E726_721,,0.9022600000000001,,
E1560_703,0.8797,,,
E515_396,,0.49499,,
E958_781,,0.97744,,
E293_170,,,,0.21178000000000002
E604_120,0.14912,,,
E300_642,,0.8032600000000001,,
E1307_722,,0.90351,,
E1292_444,,,,0.55514
E558_490,,,,0.61278
E894_338,,,,0.42231
E1766_251,,0.31328,,
E1683_519,,0.64912,,
E989_586,,0.7330800000000001,,
E1030_452,,0.56516,,
E1924_656,,0.8208,,
E907_238,,0.29699000000000003,,
E1192_686,0.8584,,,
E408_104,,0.12907000000000002,,
E1596_131,,0.16291,,
E1576_400,,0.5,,
E1139_581,,0.72682,,
E291_470,,,0.58772,
E1712_577,0.7218,,,
E1392_293,,0.36591,,
E1042_218,,,,0.27193
E831_597,,0.74687,,
E936_7,0.007520000000000001,,,
E1693_97,0.1203,,,
E392_33,,0.0401,,
E1182_17,,0.02005,,
E1453_529,,0.66165,,
E1823_675,,,0.8446100000000001,
E1808_189,,0.23559000000000002,,
E15_652,0.81579,,,
E1990_165,,0.20551,,
E938_778,,,0.9736799999999999,
E1088_600,0.75063,,,
E1409_754,,0.9436100000000001,,
E1004_475,,0.5939800000000001,,
E1140_412,0.5150399999999999,,,
E1198_47,0.05764,,,
E192_390,0.48746999999999996,,,
E1655_300,0.37469,,,
E657_230,,,0.28697,
E642_565,0.70677,,,
E501_773,,0.9674200000000001,,
E208_258,,0.32206,,
E439_123,,0.15288,,
E1328_420,0.5250600000000001,,,
E923_146,,0.1817,,
E561_710,,0.8884700000000001,,
E1865_177,,0.22055,,
E1454_439,,0.54887,,
E417_443,,0.55388,,
E1847_361,,0.45113000000000003,,
E1474_288,0.35965,,,
E509_339,0.42356000000000005,,,
E219_190,,0.23684000000000002,,
E193_584,,,0.73058,
E634_425,,0.53133,,
E1429_771,,0.96491,,
E1614_484,,0.60526,,
E1803_385,,,0.4812,
E1552_749,0.93734,,,
E1430_84,0.10400999999999999,,,
E902_40,,,,0.04887
E953_510,,0.63784,,
E1836_558,,,,0.69799
E401_379,,0.47368000000000005,,
E1440_523,,,0.6541399999999999,
E682_726,,0.9085200000000001,,
E497_498,,0.6228100000000001,,
E1901_631,,0.78947,,
E791_277,,,0.34586,
E1028_292,0.36466,,,
E1197_668,,,0.8358399999999999,
E1545_319,,0.3985,,
E1810_298,,0.37218,,
E1778_234,,0.29198,,
E1652_594,0.74311,,,
E1403_788,,,0.9862200000000001,
E865_725,,0.90727,,
E81_725,0.90727,,,
E1112_736,,0.92105,,
E1032_748,,0.93609,,
E1690_695,0.86967,,,
E1452_450,0.56266,,,
E224_647,,,,0.80952
E24_625,0.78195,,,
E1177_607,,0.7594,,
E573_793,,,,0.9924799999999999
E1288_320,,0.39975,,
E840_175,,0.21805,,
E959_207,0.25815,,,
E1483_47,,0.05764,,
E1200_607,,0.7594,,
E824_677,0.8471200000000001,,,
E1401_249,,,,0.31078
E797_5,0.0050100000000000006,,,
E520_512,,,,0.64035
E44_1,,,0.0,
E1220_519,,0.64912,,
E1441_92,,,0.11404,
E544_739,,,,0.92481
E211_221,,0.27569,,
E916_314,0.39223,,,
E1751_60,,,0.07393,
E1822_546,,0.68296,,
E34_161,,0.2005,,
E754_103,0.12782000000000002,,,
E1143_154,0.19172999999999998,,,
E901_545,0.6817,,,
E1150_55,,0.06767000000000001,,
E1970_714,,,0.8934799999999999,
E1184_706,,0.88346,,
E864_216,,0.26942,,
E305_543,0.6792,,,
E1258_478,0.5977399999999999,,,
E422_608,,0.76065,,
E49_785,,,,0.98246
E585_189,0.23559000000000002,,,
E423_546,0.68296,,,
E1239_498,0.6228100000000001,,,
E1420_127,0.15789,,,
E1580_210,,,,0.2619
E1469_68,,,0.08396,
E710_188,,,0.23434000000000002,
E660_62,,0.07644,,
E278_500,0.62531,,,
E1428_434,,0.54261,,
E628_510,,0.63784,,
E1579_658,0.82331,,,
E1491_245,,,,0.30576
E1566_667,,,0.8345899999999999,
E1806_760,,0.9511299999999999,,
E1259_398,,,0.49749,
E1729_342,0.42732,,,
E758_398,,,,0.49749
E977_136,0.16917000000000001,,,
E218_583,,0.72932,,
E1294_642,,,,0.8032600000000001
E1759_245,0.30576,,,
E553_678,0.8483700000000001,,,
E1363_87,,0.10777,,
E1938_20,,0.023809999999999998,,
E127_171,0.21303000000000002,,,
E1801_442,,0.5526300000000001,,
E565_382,,0.47744,,
E503_75,,,0.09272999999999999,
E759_160,0.19925,,,
E1443_787,,0.9849600000000001,,
E119_174,0.21679,,,
E161_428,,,,0.53509
E1351_521,,0.65163,,
E1173_380,,,0.47494,
E1781_521,,0.65163,,
E374_273,,0.34085,,
E1928_658,,0.82331,,
E842_400,,,,0.5
E1255_211,,0.26316,,
E74_216,,0.26942,,
E732_308,,0.38471,,
E1543_508,,0.63534,,
E150_454,,0.56767,,
E256_480,,,0.60025,
E1890_526,,,,0.65789
E22_98,,0.12155,,
E1720_476,,0.59524,,
E1264_148,,,0.18420999999999998,
E1849_12,,0.01378,,
E1367_125,0.15539,,,
E1773_625,,0.78195,,
E1715_416,,,0.52005,
E366_423,0.52882,,,
E1047_157,0.19549,,,
E1282_429,0.5363399999999999,,,
E1923_642,,0.8032600000000001,,
E195_613,,,0.7669199999999999,
E942_276,,0.34460999999999997,,
E1881_432,,0.5401,,
E1031_642,,,,0.8032600000000001
E1917_34,,,0.04135,
E1084_413,,,,0.5162899999999999
E352_517,,,0.64662,
E1669_180,,0.22430999999999998,,
E166_752,0.9411,,,
E1700_304,,0.3797,,
E856_51,,0.06266000000000001,,
E220_479,,,0.599,
E859_396,,0.49499,,
E481_530,,,0.66291,
E147_588,,0.73559,,
E344_600,,,0.75063,
E1313_605,,0.75689,,
E477_409,0.5112800000000001,,,
E1526_700,,0.8759399999999999,,
E245_529,,0.66165,,
E531_719,,0.89975,,
E731_438,,,,0.54762
E1056_456,,0.57018,,
E1247_255,0.3183,,,
E700_633,,0.79198,,
E1610_54,,0.06642,,
E1564_530,,,,0.66291
E471_771,,0.96491,,
E1236_503,,0.62907,,
E1634_399,,0.49875,,
E570_641,,0.80201,,
E818_560,,,,0.7005
E1066_339,,,,0.42356000000000005
E715_688,,,,0.8609
E1887_116,,0.14411,,
E320_230,,0.28697,,
E534_106,,,0.13158,
E753_106,,,,0.13158
E1342_655,,,,0.81955
E1091_440,0.55013,,,
E1383_604,0.75564,,,
E1951_11,,,,0.01253
E1464_128,,0.15915,,
E121_458,,0.57268,,
E1450_6,,0.00627,,
E701_587,,0.73434,,
E1863_423,,,,0.52882
E476_455,,0.56892,,
E1932_311,,,0.38847,
E1388_473,,0.59148,,
E1297_668,,,,0.8358399999999999
E321_510,,0.63784,,
E1710_154,,0.19172999999999998,,
E1438_598,,,,0.74812
E661_481,0.6015,,,
E167_517,,,,0.64662
E1722_222,,0.27694,,
E639_601,,0.75188,,
E358_794,,0.9937299999999999,,
E1575_774,,,0.96867,
E1330_669,,,,0.83709
E84_648,,0.8107800000000001,,
E684_289,,0.3609,,
E1864_365,,0.45614,,
E1555_372,,0.46491000000000005,,
E992_477,,0.59649,,
E1481_11,,0.01253,,
E651_70,,,,0.08647
E1910_694,,0.8684200000000001,,
E382_635,0.7944899999999999,,,
E1534_40,,,,0.04887
E456_612,0.76566,,,
E1421_526,0.65789,,,
E645_202,0.25188,,,
E915_655,,0.81955,,
E605_217,0.27068000000000003,,,
E33_16,0.0188,,,
E1456_378,,0.47243,,
E1278_550,,0.68797,,
E1752_175,0.21805,,,
E718_513,,,,0.6416
E1373_87,0.10777,,,
E918_386,,,,0.48246000000000006
E1757_728,0.9110299999999999,,,
E354_294,0.36717,,,
E78_232,,0.28947,,
E472_712,,,0.8909799999999999,
E188_37,,0.045110000000000004,,
E1433_303,,0.37845,,
E528_539,,,0.67419,
E1324_542,,,,0.67794
E339_533,,0.66667,,
E832_707,,0.88471,,
E777_317,,,,0.39599
E603_189,0.23559000000000002,,,
E1134_718,,,0.8985,
E484_346,,0.43233,,
E1804_103,,0.12782000000000002,,
E1000_54,,0.06642,,
E1196_506,,,0.63283,
E1204_637,,0.79699,,
E222_99,0.12280999999999999,,,
E66_382,,,,0.47744
E1035_81,,,0.10025,
E1284_45,0.055139999999999995,,,
E5_36,,0.04386,,
E530_31,0.03759,,,
E1647_708,,0.8859600000000001,,
E870_409,,0.5112800000000001,,
E795_636,,,0.79574,
E416_287,,,,0.3584
E1719_666,0.8333299999999999,,,
E1636_139,0.17293,,,
E57_87,0.10777,,,
E1250_25,,0.030080000000000003,,
E1549_516,0.64536,,,
E1233_1,,0.0,,
E1612_471,0.58897,,,
E1118_690,0.86341,,,
E817_263,,0.32832,,
E1312_527,,,0.65915,
E336_69,,0.08521000000000001,,
E1844_700,,0.8759399999999999,,
E1376_318,,0.39724,,
E342_181,,,,0.22555999999999998
E1033_391,0.48872,,,
E968_65,,0.0802,,
E1315_173,0.21554,,,
E116_733,,,0.9172899999999999,
E130_424,,0.53008,,
E1687_242,,,,0.30201
E93_120,,,0.14912,
E95_575,0.7193,,,
E1900_743,0.9298200000000001,,,
E1870_285,,,0.35589,
E153_519,0.64912,,,
E279_31,0.03759,,,
E1300_519,0.64912,,,
E527_530,0.66291,,,
E275_780,,,0.97619,
E1404_185,,0.23058,,
E747_498,0.6228100000000001,,,
E757_594,0.74311,,,
E426_366,0.45738999999999996,,,
E552_57,,0.07017999999999999,,
E113_716,,,,0.89599
E1241_346,,,0.43233,
E129_380,,0.47494,,
E796_670,,0.83835,,
E1417_361,0.45113000000000003,,,
E158_784,,0.9812,,
E1953_678,,,0.8483700000000001,
E1005_600,0.75063,,,
E716_666,,,0.8333299999999999,
E1593_242,,0.30201,,
E485_659,0.8245600000000001,,,
E511_125,,,,0.15539
E38_511,0.6391,,,
E1289_524,0.6553899999999999,,,
E1581_297,,,,0.37093000000000004
E1422_408,,0.51003,,
E1344_47,,0.05764,,
E1365_454,0.56767,,,
E80_781,,0.97744,,
E1906_461,,0.57644,,
E363_345,0.43108,,,
E1301_170,0.21178000000000002,,,
E1594_708,,,,0.8859600000000001
E52_195,,0.24311,,
E443_443,,0.55388,,
E922_593,,0.74185,,
E1684_791,,0.9899700000000001,,
E909_169,,0.21053000000000002,,
E233_418,0.52256,,,
E377_391,,0.48872,,
E1280_754,,0.9436100000000001,,
E1782_618,,0.77318,,
E1508_37,,,0.045110000000000004,
E234_211,0.26316,,,
E904_462,0.5776899999999999,,,
E1535_473,,,0.59148,
E1678_712,,0.8909799999999999,,
E1326_359,0.44861999999999996,,,
E1100_326,,0.40726999999999997,,
E636_728,,,0.9110299999999999,
E525_482,,0.6027600000000001,,
E882_470,,,0.58772,
E122_158,,0.19674,,
E940_324,,0.40476,,
E1101_467,,0.58396,,
E317_482,,,0.6027600000000001,
E816_484,,0.60526,,
E852_137,0.17043,,,
E1332_208,,,0.2594,
E60_618,0.77318,,,
E811_738,0.92356,,,
E209_618,,0.77318,,
E1888_151,,,0.18797,
E87_227,0.28321,,,
E1369_783,,,,0.97995
E1416_135,0.16792,,,
E1567_94,,,,0.11654
E770_632,,0.79073,,
E328_116,0.14411,,,
E900_153,0.19047999999999998,,,
E601_553,,0.6917300000000001,,
E1902_146,,,,0.1817
E804_709,,,0.8872200000000001,
E1478_239,,,,0.29825
E1871_222,0.27694,,,
E1633_135,,0.16792,,
E1912_732,,,0.91604,
E1660_617,,0.77193,,
E1137_117,,,0.14536,
E370_445,,0.5563899999999999,,
E1040_305,,0.38095,,
E1553_699,0.87469,,,
E871_67,,0.08271,,
E593_715,,,0.89474,
E767_307,0.38345999999999997,,,
E385_444,0.55514,,,
E1482_699,,0.87469,,
E1400_196,,0.24436,,
E1609_445,,,0.5563899999999999,
E65_478,,0.5977399999999999,,
E1435_404,0.5050100000000001,,,
E1774_59,,,,0.07268
E834_93,,0.11529,,
E560_282,0.35213,,,
E1795_92,,,0.11404,
E1472_278,,,0.34712,
E1507_211,,,,0.26316
E861_334,,0.41728999999999994,,
E1698_103,,0.12782000000000002,,
E653_20,,0.023809999999999998,,
E1588_623,0.77945,,,
E1770_382,,,,0.47744
E803_554,,,0.69298,
E1893_369,,0.46115,,
E1136_457,,,0.57143,
E1348_78,,0.09648999999999999,,
E1041_86,0.10652,,,
E235_330,0.41228000000000004,,,
E404_182,,0.22682,,
E1541_232,,0.28947,,
E598_68,,0.08396,,
E1_578,,0.72306,,
E1346_433,0.54135,,,
E547_546,,,,0.68296
E1321_296,0.36967,,,
E595_357,,0.44611999999999996,,
E125_781,,0.97744,,
E1875_619,,0.77444,,
E1063_426,0.53258,,,
E355_762,,,0.95363,
E1650_230,,0.28697,,
E888_52,,,0.06391000000000001,
E411_273,0.34085,,,
E1639_726,,0.9085200000000001,,
E236_712,0.8909799999999999,,,
E1529_142,,0.17669,,
E1061_688,,0.8609,,
E664_525,,0.65664,,
E1070_755,,,0.94486,
E976_283,,0.35338,,
E903_168,,0.20926999999999998,,
E418_638,,0.79825,,
E1688_317,0.39599,,,
E1531_649,,,0.81203,
E1024_598,0.74812,,,
E1859_238,,,0.29699000000000003,
E468_81,0.10025,,,
E1632_397,0.49623999999999996,,,
E875_490,0.61278,,,
E819_186,0.23183,,,
E1603_185,,0.23058,,
E136_264,,0.32957,,
E13_726,,0.9085200000000001,,
E1941_773,,0.9674200000000001,,
E1548_479,0.599,,,
E1156_3,0.00251,,,
E415_9,,0.010029999999999999,,
E478_711,,,,0.8897200000000001
E786_231,,0.28822,,
E16_482,0.6027600000000001,,,
E1447_691,,0.86466,,
E760_148,,0.18420999999999998,,
E1743_387,,,,0.48371000000000003
E669_508,,0.63534,,
E221_741,0.92732,,,
E1451_685,0.85714,,,
E1546_687,,0.85965,,
E1085_757,,0.94737,,
E453_777,,0.9724299999999999,,
E869_287,,0.3584,,
E1124_241,,0.30075,,
E862_702,,0.87845,,
E876_547,,0.68421,,
E1631_149,0.18545999999999999,,,
E1152_478,,0.5977399999999999,,
E1237_31,,0.03759,,
E1589_280,,0.34962,,
E1980_146,,,0.1817,
E911_66,,,,0.08145
E1256_3,,,0.00251,
E48_545,,0.6817,,
E1016_229,,,,0.28570999999999996
E267_148,,0.18420999999999998,,
E114_440,,0.55013,,
E1739_5,0.0050100000000000006,,,
E1075_422,,0.52757,,
E1386_789,,,0.9874700000000001,
E1144_357,,,,0.44611999999999996
E557_676,,0.8458600000000001,,
E1645_459,,,0.57393,
E1515_535,,0.6691699999999999,,
E440_712,,,0.8909799999999999,
E459_122,,0.15163,,
E1442_545,,0.6817,,
E533_772,,0.9661700000000001,,
E712_513,,0.6416,,
E238_455,0.56892,,,
E461_576,,0.72055,,
E597_433,,0.54135,,
E568_471,,0.58897,,
E524_281,,0.35088,,
E1381_591,,,0.73935,
E667_39,,0.047619999999999996,,
E175_596,,,0.74561,
E1263_159,,0.19799,,
E1952_562,,0.70301,,
E1077_228,0.28446,,,
E139_224,,0.27945,,
E516_568,,,0.71053,
E466_699,0.87469,,,
E913_82,,,,0.1015
E475_621,0.77694,,,
E1277_437,0.54637,,,
E1999_373,0.46617,,,
E1345_116,,0.14411,,
E117_170,,0.21178000000000002,,
E723_384,,0.47995,,
E749_512,,0.64035,,
E1947_21,0.02506,,,
E1208_10,,,0.01128,
E371_283,,0.35338,,
E629_285,0.35589,,,
E1086_315,,,0.39348,
E985_96,,0.11905,,
E10_77,,0.09523999999999999,,
E625_779,,0.9749399999999999,,
E144_329,0.41103,,,
E1099_94,,0.11654,,
E708_279,,0.34836999999999996,,
E388_571,,0.71429,,
E606_530,,0.66291,,
E1396_160,,,,0.19925
E680_300,,0.37469,,
E805_58,,,0.07143,
E205_493,,0.61654,,
E1895_67,0.08271,,,
E409_101,,,0.12531,
E462_635,,0.7944899999999999,,
E325_737,,,0.9223100000000001,
E1807_650,,0.81328,,
E1267_317,,0.39599,,
E822_382,,0.47744,,
E1505_499,0.6240600000000001,,,
E735_251,,,0.31328,
E652_431,0.53885,,,
E626_195,,0.24311,,
E58_474,,0.59273,,
E106_91,0.11277999999999999,,,
E1868_307,,0.38345999999999997,,
E97_212,,0.26441,,
E1644_677,0.8471200000000001,,,
E963_485,,,0.60652,
E105_765,,0.95739,,
E1159_134,,0.16667,,
E872_93,,,0.11529,
E362_216,,0.26942,,
E1954_425,,0.53133,,
E987_664,,0.83083,,
E950_705,0.88221,,,
E670_796,,0.99624,,
E1741_151,,0.18797,,
E302_416,,0.52005,,
E349_544,,,,0.68045
E868_134,,0.16667,,
E1572_757,,0.94737,,
E1011_619,,0.77444,,
E309_649,0.81203,,,
E892_336,,0.4198,,
E1942_207,0.25815,,,
E247_335,0.41855,,,
E711_324,,0.40476,,
E1911_432,,,,0.5401
E502_653,0.81704,,,
E1334_366,,0.45738999999999996,,
E474_94,,0.11654,,
E1703_404,0.5050100000000001,,,
E384_317,,0.39599,,
E182_179,,,,0.22305999999999998
E1946_230,,,,0.28697
E1619_167,,,,0.20801999999999998
E272_665,0.8320799999999999,,,
E696_515,,0.6441100000000001,,
E142_250,,0.31203000000000003,,
E230_710,0.8884700000000001,,,
E1961_600,,0.75063,,
E1189_55,,0.06767000000000001,,
E887_566,0.70802,,,
E1095_661,0.8270700000000001,,,
E73_484,,0.60526,,
E464_374,,0.46742,,
E262_685,0.85714,,,
E517_616,,,,0.77068
E1174_51,,0.06266000000000001,,
E1533_372,,0.46491000000000005,,
E1458_116,,,0.14411,
E82_792,,0.9912299999999999,,
E2_707,,,,0.88471
E120_346,0.43233,,,
